_time,country,sensor,type,speed
2024-10-09 23:59:56.196000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-09 23:59:53.381000+00:00,CZ,BI-TP-O2,0,66
2024-10-09 23:59:24.670000+00:00,CZ,BI-TP-R2,2,68
2024-10-09 23:59:24.485000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-09 23:59:21.874000+00:00,CZ,BI-TP-I2,0,-1
2024-10-09 23:58:32.967000+00:00,CZ,BI-TP-O2,0,67
2024-10-09 23:58:05.671000+00:00,CZ,BI-TP-R2,5,59
2024-10-09 23:58:05.560000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-09 23:58:01.832000+00:00,CZ,BI-TP-I2,0,-1
2024-10-09 23:57:05.525000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-09 23:57:04.207000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-09 23:57:02.882000+00:00,CZ,BI-MO-R1,1,64
2024-10-09 23:57:02.859000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-09 23:57:02.773000+00:00,CZ,BI-MO-R1,1,64
2024-10-09 23:57:02.735000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-09 23:57:02.675000+00:00,CZ,BI-MO-O1,0,64
2024-10-09 23:57:01.206000+00:00,CZ,BI-TP-O2,0,59
2024-10-09 23:56:32.759000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-09 23:56:30+00:00,CZ,BI-MO-I1,0,-1
2024-10-09 23:56:29.418000+00:00,CZ,BI-TP-R2,1,56
2024-10-09 23:56:29.336000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-09 23:56:26.041000+00:00,CZ,BI-TP-I2,0,-1
2024-10-09 23:55:41.994000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-09 23:55:38.994000+00:00,CZ,BI-TP-O2,0,65
2024-10-09 23:55:38.274000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-09 23:55:34.468000+00:00,CZ,BI-TP-O2,0,66
2024-10-09 23:55:33.159000+00:00,CZ,BI-MO-R1,4,51
2024-10-09 23:55:33.144000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-09 23:55:33.085000+00:00,CZ,BI-MO-O1,0,-1
2024-10-09 23:55:09.865000+00:00,CZ,BI-TP-R2,2,66
2024-10-09 23:55:09.728000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-09 23:55:06.866000+00:00,CZ,BI-TP-I2,0,-1
2024-10-09 23:55:06.616000+00:00,CZ,BI-TP-R2,5,66
2024-10-09 23:55:06.504000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-09 23:55:03.146000+00:00,CZ,BI-TP-I2,0,-1
2024-10-09 23:54:54.396000+00:00,CZ,BI-MO-I1,0,-1
2024-10-09 23:54:02.437000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-09 23:53:58.903000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-09 23:53:58.874000+00:00,CZ,BI-MO-R1,4,59
2024-10-09 23:53:58.782000+00:00,CZ,BI-MO-O1,0,62
2024-10-09 23:53:56.904000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-09 23:53:55.354000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-09 23:53:54.151000+00:00,CZ,BI-TP-O2,0,66
2024-10-09 23:53:52.477000+00:00,CZ,BI-TP-O2,0,55
2024-10-09 23:53:41.233000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-09 23:53:38.133000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-09 23:53:38.127000+00:00,CZ,BI-MO-R1,2,66
2024-10-09 23:53:38.074000+00:00,CZ,BI-MO-O1,0,69
2024-10-09 23:53:28.433000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-09 23:53:25.473000+00:00,CZ,BI-TP-R2,1,64
2024-10-09 23:53:25.445000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-09 23:53:25.054000+00:00,CZ,BI-MO-I1,0,-1
2024-10-09 23:53:22.457000+00:00,CZ,BI-TP-I2,0,-1
2024-10-09 23:53:20.277000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-09 23:53:18.849000+00:00,CZ,BI-TP-R2,1,46
2024-10-09 23:53:18.811000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-09 23:53:18.169000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-09 23:53:17.162000+00:00,CZ,BI-MO-R1,4,60
2024-10-09 23:53:17.115000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-09 23:53:16.994000+00:00,CZ,BI-MO-O1,0,-1
2024-10-09 23:53:15.317000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-09 23:53:15.303000+00:00,CZ,BI-MO-R1,1,61
2024-10-09 23:53:15.258000+00:00,CZ,BI-MO-O1,0,59
2024-10-09 23:53:14.955000+00:00,CZ,BI-TP-I2,0,-1
2024-10-09 23:53:10.763000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-09 23:53:08.066000+00:00,CZ,BI-MO-I1,0,-1
2024-10-09 23:53:02.157000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-09 23:52:46.583000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-09 23:52:43.700000+00:00,CZ,BI-MO-I1,0,-1
2024-10-09 23:52:43.421000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-09 23:52:40.166000+00:00,CZ,BI-MO-I1,0,-1
2024-10-09 23:52:30.923000+00:00,CZ,BI-TP-R2,2,63
2024-10-09 23:52:30.885000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-09 23:51:19.686000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-09 23:51:17.034000+00:00,CZ,BI-MO-R1,1,65
