_time,country,sensor,type,speed
2024-08-16 23:58:34.950000+00:00,CZ,BI-TP-O2B,0,-1
2024-08-16 23:58:32.276000+00:00,CZ,BI-TP-O2,0,-1
2024-08-16 23:58:03.444000+00:00,CZ,BI-TP-R2,2,62
2024-08-16 23:58:03.416000+00:00,CZ,BI-TP-I2B,0,-1
2024-08-16 23:58:00.389000+00:00,CZ,BI-TP-I2,0,-1
2024-08-16 23:57:23.773000+00:00,CZ,BI-TP-O2B,0,-1
2024-08-16 23:57:21.037000+00:00,CZ,BI-TP-O2,0,-1
2024-08-16 23:56:52.148000+00:00,CZ,BI-TP-R2,1,64
2024-08-16 23:56:52.054000+00:00,CZ,BI-TP-I2B,0,-1
2024-08-16 23:56:49.150000+00:00,CZ,BI-TP-I2,0,-1
2024-08-16 23:55:26.602000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-16 23:55:22.904000+00:00,CZ,BI-MO-R1,1,52
2024-08-16 23:55:22.882000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-16 23:55:22.825000+00:00,CZ,BI-MO-O1,0,-1
2024-08-16 23:54:50.455000+00:00,CZ,BI-MO-I1B,0,-1
2024-08-16 23:54:47.499000+00:00,CZ,BI-MO-I1,0,-1
2024-08-16 23:54:45.930000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-16 23:54:44.256000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-16 23:54:44.225000+00:00,CZ,BI-MO-R1,2,104
2024-08-16 23:54:44.194000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-16 23:54:44.179000+00:00,CZ,BI-MO-R1,1,103
2024-08-16 23:54:44.075000+00:00,CZ,BI-MO-O1,0,-1
2024-08-16 23:54:25.841000+00:00,CZ,BI-MO-I1B,0,-1
2024-08-16 23:54:24.125000+00:00,CZ,BI-MO-I1,0,-1
2024-08-16 23:52:52.769000+00:00,CZ,BI-TP-O2B,0,-1
2024-08-16 23:52:49.289000+00:00,CZ,BI-TP-O2,0,-1
2024-08-16 23:52:12.746000+00:00,CZ,BI-TP-R2,2,52
2024-08-16 23:52:12.619000+00:00,CZ,BI-TP-I2B,0,-1
2024-08-16 23:52:09.155000+00:00,CZ,BI-TP-I2,0,-1
2024-08-16 23:50:10.524000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-16 23:50:07.610000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-16 23:50:07.557000+00:00,CZ,BI-MO-R1,1,61
