_time,country,sensor,type,speed
2024-09-17 23:59:57.790000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-17 23:59:54.752000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-17 23:59:54.747000+00:00,CZ,BI-MO-R1,2,54
2024-09-17 23:59:54.684000+00:00,CZ,BI-MO-O1,0,57
2024-09-17 23:59:21.099000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-17 23:59:17.960000+00:00,CZ,BI-MO-I1,0,-1
2024-09-17 23:55:15.502000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-17 23:55:12.095000+00:00,CZ,BI-MO-R1,1,56
2024-09-17 23:55:12.092000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-17 23:55:12.024000+00:00,CZ,BI-MO-O1,0,58
2024-09-17 23:54:39.433000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-17 23:54:36.294000+00:00,CZ,BI-MO-I1,0,-1
2024-09-17 23:53:11.005000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-17 23:53:07.577000+00:00,CZ,BI-MO-R1,1,52
2024-09-17 23:53:07.533000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-17 23:53:07.466000+00:00,CZ,BI-MO-O1,0,61
2024-09-17 23:52:36.176000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-17 23:52:33.286000+00:00,CZ,BI-MO-I1,0,-1
2024-09-17 23:50:59.874000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-17 23:50:57.332000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-17 23:50:57.311000+00:00,CZ,BI-MO-R1,1,68
2024-09-17 23:50:57.203000+00:00,CZ,BI-MO-O1,0,67
2024-09-17 23:50:28.766000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-17 23:50:25.938000+00:00,CZ,BI-MO-I1,0,-1
2024-09-17 23:49:55.518000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-17 23:49:52.795000+00:00,CZ,BI-MO-R1,1,63
2024-09-17 23:49:52.790000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-17 23:49:52.661000+00:00,CZ,BI-MO-O1,0,-1
2024-09-17 23:49:24.968000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-17 23:49:22.077000+00:00,CZ,BI-MO-I1,0,-1
2024-09-17 23:48:36.098000+00:00,CZ,BI-TP-O2B,0,-1
2024-09-17 23:48:33.192000+00:00,CZ,BI-TP-O2,0,65
2024-09-17 23:48:29.650000+00:00,CZ,BI-TP-O2B,0,-1
2024-09-17 23:48:26.806000+00:00,CZ,BI-TP-O2,0,68
2024-09-17 23:48:03.788000+00:00,CZ,BI-TP-R2,1,68
2024-09-17 23:48:03.660000+00:00,CZ,BI-TP-I2B,0,-1
2024-09-17 23:48:00.940000+00:00,CZ,BI-TP-I2,0,-1
2024-09-17 23:47:58.976000+00:00,CZ,BI-TP-R2,1,66
2024-09-17 23:47:58.824000+00:00,CZ,BI-TP-I2B,0,-1
2024-09-17 23:47:56.042000+00:00,CZ,BI-TP-I2,0,-1
2024-09-17 23:47:30.315000+00:00,CZ,BI-TP-O2B,0,-1
2024-09-17 23:47:27.719000+00:00,CZ,BI-TP-O2,0,68
2024-09-17 23:47:00.094000+00:00,CZ,BI-TP-R2,2,68
2024-09-17 23:46:59.924000+00:00,CZ,BI-TP-I2B,0,-1
2024-09-17 23:46:57.080000+00:00,CZ,BI-TP-I2,0,-1
2024-09-17 23:46:19.632000+00:00,GB,BI-MO-O1B,0,-1
2024-09-17 23:46:16.842000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-17 23:46:16.834000+00:00,GB,BI-MO-R1,1,63
2024-09-17 23:46:16.776000+00:00,GB,BI-MO-O1,0,66
2024-09-17 23:46:02.148000+00:00,PL,BI-MO-O1B,0,-1
2024-09-17 23:45:59.759000+00:00,PL,BI-MO-R1,1,73
2024-09-17 23:45:59.730000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-17 23:45:59.664000+00:00,PL,BI-MO-O1,0,76
2024-09-17 23:45:48.030000+00:00,GB,BI-MO-I1B,0,-1
2024-09-17 23:45:45.077000+00:00,GB,BI-MO-I1,0,-1
2024-09-17 23:45:42.558000+00:00,CZ,BI-TP-O2B,0,-1
2024-09-17 23:45:39.157000+00:00,CZ,BI-TP-O2,0,55
