_time,country,sensor,type,speed
2024-10-24 23:59:54.537000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-24 23:59:51.675000+00:00,CZ,BI-TP-O2,0,67
2024-10-24 23:59:23.345000+00:00,CZ,BI-TP-R2,2,65
2024-10-24 23:59:23.219000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-24 23:59:20.414000+00:00,CZ,BI-TP-I2,0,-1
2024-10-24 23:59:06.301000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-24 23:59:03.687000+00:00,CZ,BI-TP-O2,0,65
2024-10-24 23:58:34.673000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-24 23:58:34.653000+00:00,CZ,BI-TP-R2,2,63
2024-10-24 23:58:31.743000+00:00,CZ,BI-TP-I2,0,-1
2024-10-24 23:57:18.297000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-24 23:57:15.001000+00:00,CZ,BI-TP-O2,0,67
2024-10-24 23:56:47.757000+00:00,CZ,BI-TP-R2,3,66
2024-10-24 23:56:47.724000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-24 23:56:47.632000+00:00,CZ,BI-TP-R2,3,66
2024-10-24 23:56:47.600000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-24 23:56:43.987000+00:00,CZ,BI-TP-I2,0,-1
2024-10-24 23:56:05.689000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-24 23:56:02.611000+00:00,CZ,BI-MO-R1,2,57
2024-10-24 23:56:02.565000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-24 23:56:02.551000+00:00,CZ,BI-MO-O1,0,59
2024-10-24 23:55:30.356000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-24 23:55:27.413000+00:00,CZ,BI-MO-I1,0,-1
2024-10-24 23:52:22.225000+00:00,H,BI-MO-O1B,0,-1
2024-10-24 23:52:18.446000+00:00,H,BI-MO-R1,3,58
2024-10-24 23:52:18.443000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-24 23:52:18.425000+00:00,H,BI-MO-O1,0,54
2024-10-24 23:51:44.179000+00:00,H,BI-MO-I1B,0,-1
2024-10-24 23:51:39.997000+00:00,H,BI-MO-I1,0,-1
2024-10-24 23:51:27.231000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-24 23:51:24.193000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-24 23:51:24.146000+00:00,CZ,BI-MO-R1,2,60
2024-10-24 23:51:24.113000+00:00,CZ,BI-MO-O1,0,-1
2024-10-24 23:50:55.137000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-24 23:50:52.506000+00:00,CZ,BI-MO-I1,0,-1
2024-10-24 23:49:18.724000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-24 23:49:16.236000+00:00,CZ,BI-TP-O2,0,69
2024-10-24 23:49:14.934000+00:00,CZ,BI-TP-O2,0,67
2024-10-24 23:48:48.652000+00:00,CZ,BI-TP-R2,1,66
2024-10-24 23:48:48.530000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-24 23:48:47.290000+00:00,unknown,BI-TP-I2B,0,-1
2024-10-24 23:48:47.261000+00:00,unknown,BI-TP-R2,3,67
2024-10-24 23:48:47.228000+00:00,unknown,BI-TP-I2B,0,-1
2024-10-24 23:48:45.902000+00:00,CZ,BI-TP-I2,0,-1
2024-10-24 23:48:43.794000+00:00,CZ,BI-TP-I2,0,-1
2024-10-24 23:48:39.024000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-24 23:48:35.873000+00:00,CZ,BI-MO-R1,2,59
2024-10-24 23:48:35.862000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-24 23:48:35.748000+00:00,CZ,BI-MO-R1,4,59
2024-10-24 23:48:35.738000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-24 23:48:35.721000+00:00,CZ,BI-MO-O1,0,66
