_time,country,sensor,type,speed
2024-08-31 23:59:32.921000+00:00,CZ,BI-MO-I1B,0,-1
2024-08-31 23:59:30.186000+00:00,CZ,BI-MO-I1,0,-1
2024-08-31 23:58:36.826000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-31 23:58:34.232000+00:00,CZ,BI-MO-R1,1,67
2024-08-31 23:58:34.222000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-31 23:58:34.141000+00:00,CZ,BI-MO-O1,0,68
2024-08-31 23:58:30.006000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-31 23:58:27.421000+00:00,CZ,BI-MO-R1,1,66
2024-08-31 23:58:27.402000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-31 23:58:27.321000+00:00,CZ,BI-MO-O1,0,-1
2024-08-31 23:58:06.307000+00:00,CZ,BI-MO-I1B,0,-1
2024-08-31 23:58:03.633000+00:00,CZ,BI-MO-I1,0,-1
2024-08-31 23:57:58.743000+00:00,CZ,BI-MO-I1B,0,-1
2024-08-31 23:57:56.069000+00:00,CZ,BI-MO-I1,0,-1
2024-08-31 23:56:33.328000+00:00,CZ,BI-TP-O2B,0,-1
2024-08-31 23:56:30.848000+00:00,CZ,BI-TP-O2B,0,-1
2024-08-31 23:56:30.355000+00:00,CZ,BI-TP-O2,0,63
2024-08-31 23:56:28.185000+00:00,CZ,BI-TP-O2,0,63
2024-08-31 23:56:00.752000+00:00,CZ,BI-TP-R2,2,59
2024-08-31 23:56:00.573000+00:00,CZ,BI-TP-I2B,0,-1
2024-08-31 23:55:58.253000+00:00,CZ,BI-TP-R2,2,63
2024-08-31 23:55:58.155000+00:00,CZ,BI-TP-I2B,0,-1
2024-08-31 23:55:57.587000+00:00,CZ,BI-TP-I2,0,-1
2024-08-31 23:55:55.355000+00:00,CZ,BI-TP-I2,0,-1
2024-08-31 23:55:26.361000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-31 23:55:24.384000+00:00,CZ,BI-TP-O2B,0,-1
2024-08-31 23:55:23.137000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-31 23:55:23.105000+00:00,CZ,BI-MO-R1,2,54
2024-08-31 23:55:23.055000+00:00,CZ,BI-MO-O1,0,57
2024-08-31 23:55:21.163000+00:00,CZ,BI-TP-O2,0,60
2024-08-31 23:54:50.284000+00:00,CZ,BI-TP-R2,2,57
2024-08-31 23:54:50.269000+00:00,CZ,BI-TP-I2B,0,-1
2024-08-31 23:54:50.014000+00:00,CZ,BI-MO-I1B,0,-1
2024-08-31 23:54:46.786000+00:00,CZ,BI-TP-I2,0,-1
2024-08-31 23:54:46.720000+00:00,CZ,BI-MO-I1,0,-1
2024-08-31 23:53:27.946000+00:00,CZ,BI-TP-O2B,0,-1
2024-08-31 23:53:25.036000+00:00,CZ,BI-TP-O2,0,61
2024-08-31 23:53:00.349000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-31 23:52:57.497000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-31 23:52:57.483000+00:00,CZ,BI-MO-R1,1,65
2024-08-31 23:52:57.479000+00:00,CZ,BI-MO-O1,0,63
2024-08-31 23:52:53.983000+00:00,CZ,BI-TP-R2,2,62
2024-08-31 23:52:53.953000+00:00,CZ,BI-TP-I2B,0,-1
2024-08-31 23:52:50.965000+00:00,CZ,BI-TP-I2,0,-1
2024-08-31 23:52:27.228000+00:00,CZ,BI-MO-I1B,0,-1
