_time,country,sensor,type,speed
2024-08-12 23:59:58.937000+00:00,CZ,BI-TP-I2,0,-1
2024-08-12 23:59:40.761000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-12 23:59:38.098000+00:00,CZ,BI-MO-R1,1,68
2024-08-12 23:59:38.095000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-12 23:59:38.005000+00:00,CZ,BI-MO-O1,0,70
2024-08-12 23:59:31.634000+00:00,D,BI-TP-O2B,0,-1
2024-08-12 23:59:27.937000+00:00,D,BI-TP-O2,0,58
2024-08-12 23:59:11.045000+00:00,CZ,BI-MO-I1B,0,-1
2024-08-12 23:59:08.371000+00:00,CZ,BI-MO-I1,0,-1
2024-08-12 23:58:56.420000+00:00,D,BI-TP-R2,5,52
2024-08-12 23:58:56.322000+00:00,D,BI-TP-I2B,0,-1
2024-08-12 23:58:51.790000+00:00,D,BI-TP-I2,0,-1
2024-08-12 23:58:15.820000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-12 23:58:12.228000+00:00,CZ,BI-MO-R1,1,49
2024-08-12 23:58:12.224000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-12 23:58:12.135000+00:00,CZ,BI-MO-O1,0,51
2024-08-12 23:57:35.131000+00:00,CZ,BI-MO-I1B,0,-1
2024-08-12 23:57:31.713000+00:00,CZ,BI-MO-I1,0,-1
2024-08-12 23:55:43.905000+00:00,CZ,BI-TP-O2B,0,-1
2024-08-12 23:55:40.643000+00:00,CZ,BI-TP-O2,0,59
2024-08-12 23:55:34.432000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-12 23:55:31.518000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-12 23:55:31.500000+00:00,CZ,BI-MO-R1,4,62
2024-08-12 23:55:31.368000+00:00,CZ,BI-MO-O1,0,66
2024-08-12 23:55:08.348000+00:00,CZ,BI-TP-I2B,0,-1
2024-08-12 23:55:08.333000+00:00,CZ,BI-TP-R2,2,59
2024-08-12 23:55:05.240000+00:00,CZ,BI-TP-I2,0,-1
2024-08-12 23:55:02.362000+00:00,CZ,BI-MO-I1B,0,-1
2024-08-12 23:54:59.626000+00:00,CZ,BI-MO-I1,0,-1
2024-08-12 23:54:51.887000+00:00,CZ,BI-TP-O2B,0,-1
2024-08-12 23:54:48.625000+00:00,CZ,BI-TP-O2,0,58
2024-08-12 23:54:33.858000+00:00,GB,BI-MO-O1B,0,-1
2024-08-12 23:54:30.889000+00:00,GB,BI-MO-R1,2,59
2024-08-12 23:54:30.882000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-12 23:54:30.793000+00:00,GB,BI-MO-O1,0,58
2024-08-12 23:54:16.658000+00:00,CZ,BI-TP-R2,3,57
2024-08-12 23:54:16.578000+00:00,CZ,BI-TP-I2B,0,-1
2024-08-12 23:54:13.035000+00:00,CZ,BI-TP-I2,0,-1
2024-08-12 23:53:58.254000+00:00,GB,BI-MO-I1B,0,-1
2024-08-12 23:53:54.960000+00:00,GB,BI-MO-I1,0,-1
2024-08-12 23:51:47.820000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-12 23:51:45.402000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-12 23:51:44.534000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-12 23:51:44.522000+00:00,CZ,BI-MO-R1,4,61
2024-08-12 23:51:44.446000+00:00,CZ,BI-MO-O1,0,64
2024-08-12 23:51:44.224000+00:00,UNK,BI-MO-O1B,0,-1
2024-08-12 23:51:42.550000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-12 23:51:42.538000+00:00,CZ,BI-MO-R1,4,61
2024-08-12 23:51:42.462000+00:00,CZ,BI-MO-O1,0,65
2024-08-12 23:51:40.101000+00:00,CZ,BI-MO-R1,5,64
2024-08-12 23:51:40.070000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-12 23:51:40.044000+00:00,CZ,BI-MO-O1,0,64
2024-08-12 23:51:14.945000+00:00,CZ,BI-MO-I1B,0,-1
2024-08-12 23:51:13.085000+00:00,CZ,BI-MO-I1B,0,-1
2024-08-12 23:51:11.907000+00:00,CZ,BI-MO-I1B,0,-1
2024-08-12 23:51:11.837000+00:00,CZ,BI-MO-I1,0,-1
2024-08-12 23:51:10.225000+00:00,CZ,BI-MO-I1,0,-1
2024-08-12 23:51:07.621000+00:00,CZ,BI-MO-I1,0,-1
2024-08-12 23:50:20.648000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-12 23:50:17.423000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-12 23:50:17.370000+00:00,CZ,BI-MO-R1,1,56
2024-08-12 23:50:17.336000+00:00,CZ,BI-MO-O1,0,65
2024-08-12 23:50:01.427000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-12 23:49:59.071000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-12 23:49:59.031000+00:00,CZ,BI-MO-R1,1,73
2024-08-12 23:49:58.922000+00:00,CZ,BI-MO-O1,0,66
2024-08-12 23:49:48.145000+00:00,CZ,BI-MO-I1B,0,-1
