_time,country,sensor,type,speed
2024-10-30 23:59:47.722000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-30 23:59:44.939000+00:00,CZ,BI-MO-I1,0,-1
2024-10-30 23:59:41.605000+00:00,D,BI-MO-O1B,0,-1
2024-10-30 23:59:39.187000+00:00,D,BI-MO-O1B,0,-1
2024-10-30 23:59:38.959000+00:00,D,BI-MO-R1,1,64
2024-10-30 23:59:38.939000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-30 23:59:38.898000+00:00,D,BI-MO-O1,0,-1
2024-10-30 23:59:36.803000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-30 23:59:36.522000+00:00,D,BI-MO-R1,1,64
2024-10-30 23:59:36.521000+00:00,D,BI-MO-O1B,0,-1
2024-10-30 23:59:36.418000+00:00,D,BI-MO-O1,0,60
2024-10-30 23:59:34.723000+00:00,D,BI-MO-O1B,0,-1
2024-10-30 23:59:33.880000+00:00,CZ,BI-TP-O2,0,68
2024-10-30 23:59:33.669000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-30 23:59:33.663000+00:00,D,BI-MO-R1,1,62
2024-10-30 23:59:33.566000+00:00,D,BI-MO-O1,0,61
2024-10-30 23:59:33.235000+00:00,D,BI-MO-O1B,0,-1
2024-10-30 23:59:31.809000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-30 23:59:31.804000+00:00,D,BI-MO-R1,1,63
2024-10-30 23:59:31.706000+00:00,D,BI-MO-O1,0,61
2024-10-30 23:59:30.383000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-30 23:59:30.352000+00:00,D,BI-MO-R1,1,60
2024-10-30 23:59:30.280000+00:00,D,BI-MO-O1,0,62
2024-10-30 23:59:29.949000+00:00,D,BI-MO-O1B,0,-1
2024-10-30 23:59:27.304000+00:00,D,BI-MO-O1,0,-1
2024-10-30 23:59:27.283000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-30 23:59:27.274000+00:00,D,BI-MO-R1,2,65
2024-10-30 23:59:25.733000+00:00,D,BI-MO-O1B,0,-1
2024-10-30 23:59:22.819000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-30 23:59:22.807000+00:00,D,BI-MO-R1,2,61
2024-10-30 23:59:22.716000+00:00,D,BI-MO-O1,0,63
2024-10-30 23:59:22.137000+00:00,D,BI-MO-O1B,0,-1
2024-10-30 23:59:19.409000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-30 23:59:19.370000+00:00,D,BI-MO-R1,1,64
2024-10-30 23:59:19.306000+00:00,D,BI-MO-O1,0,-1
2024-10-30 23:59:17.549000+00:00,D,BI-MO-O1B,0,-1
2024-10-30 23:59:15.069000+00:00,D,BI-MO-O1B,0,-1
2024-10-30 23:59:14.949000+00:00,D,BI-MO-R1,1,68
2024-10-30 23:59:14.945000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-30 23:59:14.904000+00:00,D,BI-MO-O1,0,68
2024-10-30 23:59:13.643000+00:00,D,BI-MO-O1B,0,-1
2024-10-30 23:59:12.527000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-30 23:59:12.512000+00:00,D,BI-MO-R1,1,63
2024-10-30 23:59:12.403000+00:00,D,BI-MO-R1,1,63
2024-10-30 23:59:12.403000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-30 23:59:12.300000+00:00,D,BI-MO-O1,0,67
2024-10-30 23:59:11.039000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-30 23:59:10.997000+00:00,D,BI-MO-R1,1,64
2024-10-30 23:59:10.874000+00:00,D,BI-MO-O1,0,-1
2024-10-30 23:59:10.233000+00:00,D,BI-MO-O1B,0,-1
2024-10-30 23:59:07.484000+00:00,D,BI-MO-I1B,0,-1
2024-10-30 23:59:07.341000+00:00,D,BI-MO-R1,1,63
2024-10-30 23:59:07.340000+00:00,D,BI-MO-O1,0,71
2024-10-30 23:59:07.319000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-30 23:59:06.701000+00:00,CZ,BI-TP-R2,2,56
2024-10-30 23:59:06.596000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-30 23:59:04.756000+00:00,D,BI-MO-I1B,0,-1
2024-10-30 23:59:04.267000+00:00,D,BI-MO-I1,0,-1
2024-10-30 23:59:03.230000+00:00,CZ,BI-TP-I2,0,-1
2024-10-30 23:59:02.648000+00:00,D,BI-MO-I1B,0,-1
2024-10-30 23:59:01.663000+00:00,D,BI-MO-I1,0,-1
