_time,country,sensor,type,speed
2024-08-01 23:59:13.696000+00:00,CZ,BI-TP-O2B,0,-1
2024-08-01 23:59:10.487000+00:00,CZ,BI-TP-O2,0,-1
2024-08-01 23:58:37.936000+00:00,CZ,BI-TP-R2,2,56
2024-08-01 23:58:37.738000+00:00,CZ,BI-TP-I2B,0,-1
2024-08-01 23:58:37.160000+00:00,CZ,BI-TP-O2B,0,-1
2024-08-01 23:58:34.538000+00:00,CZ,BI-TP-I2,0,-1
2024-08-01 23:58:08.427000+00:00,CZ,BI-TP-R2,6,70
2024-08-01 23:58:08.164000+00:00,CZ,BI-TP-I2B,0,-1
2024-08-01 23:49:29.056000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-01 23:49:25.956000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-01 23:49:25.925000+00:00,CZ,BI-MO-R1,2,60
2024-08-01 23:49:25.861000+00:00,CZ,BI-MO-O1,0,-1
2024-08-01 23:48:55.643000+00:00,CZ,BI-MO-I1B,0,-1
2024-08-01 23:48:52.780000+00:00,CZ,BI-MO-I1,0,-1
2024-08-01 23:48:18.871000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-01 23:48:16.515000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-01 23:48:16.482000+00:00,unknown,BI-MO-O1,0,-1
2024-08-01 23:48:16.473000+00:00,unknown,BI-MO-R1,2,66
2024-08-01 23:48:15.709000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-01 23:48:15.708000+00:00,CZ,BI-MO-R1,4,67
2024-08-01 23:48:15.676000+00:00,CZ,BI-MO-O1,0,-1
2024-08-01 23:47:44.828000+00:00,CZ,BI-MO-I1,0,-1
2024-08-01 23:47:24.186000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-01 23:47:20.776000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-01 23:47:20.736000+00:00,CZ,BI-MO-R1,1,51
2024-08-01 23:47:20.682000+00:00,CZ,BI-MO-O1,0,-1
2024-08-01 23:46:43.397000+00:00,CZ,BI-MO-I1B,0,-1
2024-08-01 23:46:39.728000+00:00,CZ,BI-MO-I1,0,-1
2024-08-01 23:45:46.907000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-01 23:45:44.056000+00:00,CZ,BI-MO-R1,2,63
2024-08-01 23:45:44.055000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-01 23:45:43.961000+00:00,CZ,BI-MO-O1,0,-1
2024-08-01 23:45:12.132000+00:00,CZ,BI-MO-I1B,0,-1
2024-08-01 23:45:09.145000+00:00,CZ,BI-MO-I1,0,-1
2024-08-01 23:44:30.168000+00:00,CZ,BI-TP-O2B,0,-1
2024-08-01 23:44:27.100000+00:00,CZ,BI-TP-O2,0,-1
2024-08-01 23:44:12.666000+00:00,CZ,BI-MO-O1B,0,-1
2024-08-01 23:44:08.063000+00:00,CZ,BI-MO-R1,2,41
2024-08-01 23:44:08.016000+00:00,unknown,BI-MO-O1B,0,-1
2024-08-01 23:44:07.984000+00:00,CZ,BI-MO-O1,0,-1
2024-08-01 23:43:55.863000+00:00,CZ,BI-TP-R2,4,58
