_time,country,sensor,type,speed
2024-10-07 23:59:59.920000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-07 23:59:57.321000+00:00,CZ,BI-MO-I1,0,-1
2024-10-07 23:56:17.346000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-07 23:56:14.075000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-07 23:56:13.743000+00:00,CZ,BI-TP-O2,0,55
2024-10-07 23:56:11.037000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-07 23:56:11.037000+00:00,CZ,BI-MO-R1,2,56
2024-10-07 23:56:10.937000+00:00,CZ,BI-MO-O1,0,60
2024-10-07 23:55:39.963000+00:00,CZ,BI-TP-R2,3,53
2024-10-07 23:55:39.804000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-07 23:55:39.023000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-07 23:55:35.991000+00:00,CZ,BI-MO-I1,0,-1
2024-10-07 23:55:35.712000+00:00,CZ,BI-TP-I2,0,-1
2024-10-07 23:54:52.777000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-07 23:54:50.166000+00:00,CZ,BI-TP-O2,0,67
2024-10-07 23:54:21.755000+00:00,CZ,BI-TP-R2,2,65
2024-10-07 23:54:21.685000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-07 23:54:18.894000+00:00,CZ,BI-TP-I2,0,-1
2024-10-07 23:53:47.816000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-07 23:53:44.530000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-07 23:53:44.525000+00:00,CZ,BI-MO-R1,2,63
2024-10-07 23:53:44.430000+00:00,CZ,BI-MO-O1,0,-1
2024-10-07 23:53:14.997000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-07 23:53:12.089000+00:00,CZ,BI-MO-I1,0,-1
2024-10-07 23:51:57.192000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-07 23:51:54.210000+00:00,CZ,BI-TP-O2,0,62
2024-10-07 23:51:23.791000+00:00,CZ,BI-TP-R2,1,63
2024-10-07 23:51:23.746000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-07 23:51:20.767000+00:00,CZ,BI-TP-I2,0,-1
2024-10-07 23:50:41.629000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-07 23:50:38.099000+00:00,CZ,BI-MO-R1,2,50
2024-10-07 23:50:38.095000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-07 23:50:37.996000+00:00,CZ,BI-MO-O1,0,61
2024-10-07 23:50:06.765000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-07 23:50:03.981000+00:00,CZ,BI-MO-I1,0,-1
2024-10-07 23:49:12.163000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-07 23:49:08.667000+00:00,CZ,BI-MO-R1,2,51
2024-10-07 23:49:08.629000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-07 23:49:08.529000+00:00,CZ,BI-MO-O1,0,52
2024-10-07 23:49:06.979000+00:00,unknown,BI-MO-O1,0,-1
2024-10-07 23:49:06.979000+00:00,unknown,BI-MO-R1,1,51
2024-10-07 23:49:06.955000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-07 23:49:05.715000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-07 23:49:05.699000+00:00,CZ,BI-MO-R1,5,52
2024-10-07 23:49:05.615000+00:00,CZ,BI-MO-O1,0,53
2024-10-07 23:48:32.215000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-07 23:48:28.625000+00:00,CZ,BI-MO-I1,0,-1
2024-10-07 23:48:26.083000+00:00,CZ,BI-MO-I1,0,-1
2024-10-07 23:48:15.867000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-07 23:48:12.805000+00:00,CZ,BI-MO-R1,1,59
2024-10-07 23:48:12.767000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-07 23:48:12.729000+00:00,CZ,BI-MO-O1,0,62
2024-10-07 23:47:41.933000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-07 23:47:39.025000+00:00,CZ,BI-MO-I1,0,-1
2024-10-07 23:46:37.518000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-07 23:46:34.536000+00:00,CZ,BI-TP-O2,0,56
2024-10-07 23:46:32.868000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-07 23:46:30.134000+00:00,CZ,BI-TP-O2,0,65
2024-10-07 23:46:01.523000+00:00,CZ,BI-TP-R1,2,63
2024-10-07 23:46:01.414000+00:00,CZ,BI-TP-R2,2,53
