_time,country,sensor,type,speed
2024-11-11 23:59:56.717000+00:00,D,BI-MO-O1B,0,-1
2024-11-11 23:59:54.919000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-11 23:59:54.905000+00:00,D,BI-MO-R1,1,91
2024-11-11 23:59:54.852000+00:00,D,BI-MO-O1,0,-1
2024-11-11 23:59:32.490000+00:00,D,BI-MO-I1B,0,-1
2024-11-11 23:59:30.314000+00:00,D,BI-MO-I1,0,-1
2024-11-11 23:59:08.280000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-11 23:59:04.885000+00:00,CZ,BI-TP-O2,0,54
2024-11-11 23:58:53.724000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-11 23:58:50.577000+00:00,CZ,BI-MO-R1,1,55
2024-11-11 23:58:50.562000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-11 23:58:50.496000+00:00,CZ,BI-MO-O1,0,58
2024-11-11 23:58:30.171000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-11 23:58:30.144000+00:00,CZ,BI-TP-R2,1,55
2024-11-11 23:58:26.727000+00:00,CZ,BI-TP-I2,0,-1
2024-11-11 23:58:17.594000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-11 23:58:14.612000+00:00,CZ,BI-MO-I1,0,-1
2024-11-11 23:57:14.137000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-11 23:57:10.805000+00:00,CZ,BI-TP-O2,0,66
2024-11-11 23:56:42.825000+00:00,CZ,BI-TP-R2,5,67
2024-11-11 23:56:42.664000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-11 23:56:39.404000+00:00,CZ,BI-TP-I2,0,-1
2024-11-11 23:56:20.197000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-11 23:56:17.423000+00:00,CZ,BI-TP-O2,0,67
2024-11-11 23:55:49.213000+00:00,CZ,BI-TP-R2,1,67
2024-11-11 23:55:49.096000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-11 23:55:46.332000+00:00,CZ,BI-TP-I2,0,-1
2024-11-11 23:51:33.880000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-11 23:51:31.168000+00:00,CZ,BI-TP-O2,0,67
2024-11-11 23:51:02.998000+00:00,CZ,BI-TP-R2,1,67
2024-11-11 23:51:02.907000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-11 23:51:00.138000+00:00,CZ,BI-TP-I2,0,-1
2024-11-11 23:50:53.658000+00:00,CZ,BI-TP-O2,0,61
2024-11-11 23:50:23.133000+00:00,CZ,BI-TP-R2,5,59
2024-11-11 23:50:23.041000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-11 23:50:19.590000+00:00,CZ,BI-TP-I2,0,-1
2024-11-11 23:49:37.506000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-11 23:49:36.638000+00:00,CZ,BI-TP-O2B,0,-1
