_time,country,sensor,type,speed
2024-09-08 23:58:12.889000+00:00,CZ,BI-TP-O2B,0,-1
2024-09-08 23:58:10.223000+00:00,CH,BI-TP-O2B,0,-1
2024-09-08 23:58:09.536000+00:00,CZ,BI-TP-O2,0,54
2024-09-08 23:57:59.004000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-08 23:57:56.338000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-08 23:57:56.333000+00:00,CZ,BI-MO-R1,2,65
2024-09-08 23:57:56.281000+00:00,CZ,BI-MO-O1,0,64
2024-09-08 23:57:39.493000+00:00,CH,BI-TP-R2,1,64
2024-09-08 23:57:39.473000+00:00,CH,BI-TP-I2B,0,-1
2024-09-08 23:57:34.509000+00:00,CZ,BI-TP-R2,2,54
2024-09-08 23:57:34.389000+00:00,CZ,BI-TP-I2B,0,-1
2024-09-08 23:57:30.973000+00:00,CZ,BI-TP-I2,0,-1
2024-09-08 23:57:26.455000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-08 23:57:23.689000+00:00,CZ,BI-MO-I1,0,-1
2024-09-08 23:56:57.375000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-08 23:56:55.825000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-08 23:56:52.176000+00:00,CZ,BI-MO-R1,2,47
2024-09-08 23:56:52.167000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-08 23:56:52.111000+00:00,CZ,BI-MO-O1,0,55
2024-09-08 23:56:51.082000+00:00,CZ,BI-MO-R1,1,41
2024-09-08 23:56:51.057000+00:00,CZ,BI-MO-O1,0,53
2024-09-08 23:56:51.051000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-08 23:56:17.821000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-08 23:56:15.279000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-08 23:56:14.497000+00:00,CZ,BI-MO-I1,0,-1
2024-09-08 23:56:12.017000+00:00,CZ,BI-MO-I1,0,-1
2024-09-08 23:54:25.534000+00:00,CZ,BI-TP-O2B,0,-1
2024-09-08 23:54:22.553000+00:00,CZ,BI-TP-O2,0,20
2024-09-08 23:54:11.769000+00:00,CZ,BI-TP-O2B,0,-1
2024-09-08 23:54:08.603000+00:00,CZ,BI-TP-O2,0,63
2024-09-08 23:53:39.424000+00:00,CZ,BI-TP-R2,5,62
2024-09-08 23:53:39.285000+00:00,CZ,BI-TP-I2B,0,-1
2024-09-08 23:53:35.743000+00:00,CZ,BI-TP-I2,0,-1
2024-09-08 23:53:21.180000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-08 23:53:18.328000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-08 23:53:18.288000+00:00,CZ,BI-MO-R1,1,64
2024-09-08 23:53:18.272000+00:00,CZ,BI-MO-O1,0,68
2024-09-08 23:52:50.306000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-08 23:52:47.602000+00:00,CZ,BI-MO-I1,0,-1
2024-09-08 23:52:43.859000+00:00,CZ,BI-TP-R2,2,55
2024-09-08 23:52:43.857000+00:00,CZ,BI-TP-I2B,0,-1
2024-09-08 23:52:40.563000+00:00,CZ,BI-TP-I2,0,-1
2024-09-08 23:52:38.337000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-08 23:52:34.431000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-08 23:52:34.392000+00:00,CZ,BI-MO-R1,2,47
2024-09-08 23:52:34.376000+00:00,CZ,BI-MO-O1,0,54
2024-09-08 23:51:58.846000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-08 23:51:55.708000+00:00,CZ,BI-MO-I1,0,-1
2024-09-08 23:51:42.847000+00:00,D,BI-MO-O1B,0,-1
2024-09-08 23:51:39.811000+00:00,D,BI-MO-R1,2,58
2024-09-08 23:51:39.809000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-08 23:51:39.754000+00:00,D,BI-MO-O1,0,60
2024-09-08 23:51:08.068000+00:00,D,BI-MO-I1B,0,-1
2024-09-08 23:51:04.992000+00:00,D,BI-MO-I1,0,-1
