_time,country,sensor,type,speed
2024-09-25 23:59:09.208000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-25 23:59:05.907000+00:00,CZ,BI-MO-R1,1,54
2024-09-25 23:59:05.860000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:59:05.778000+00:00,CZ,BI-MO-O1,0,63
2024-09-25 23:58:35.869000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-25 23:58:32.938000+00:00,CZ,BI-MO-I1,0,-1
2024-09-25 23:56:19.622000+00:00,CZ,BI-TP-O2B,0,-1
2024-09-25 23:56:16.158000+00:00,CZ,BI-TP-O2,0,52
2024-09-25 23:55:39.345000+00:00,CZ,BI-TP-R2,2,52
2024-09-25 23:55:39.261000+00:00,CZ,BI-TP-I2B,0,-1
2024-09-25 23:55:35.959000+00:00,CZ,BI-TP-I2,0,-1
2024-09-25 23:54:12.846000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-25 23:54:09.639000+00:00,CZ,BI-MO-R1,2,64
2024-09-25 23:54:09.622000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:54:09.603000+00:00,CZ,BI-MO-O1,0,68
2024-09-25 23:53:41.741000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-25 23:53:41.598000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-25 23:53:39.058000+00:00,CZ,BI-MO-I1,0,-1
2024-09-25 23:53:38.311000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:53:38.268000+00:00,CZ,BI-MO-R1,1,58
2024-09-25 23:53:38.231000+00:00,CZ,BI-MO-O1,0,58
2024-09-25 23:53:08.489000+00:00,D,BI-MO-O1B,0,-1
2024-09-25 23:53:05.885000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:53:05.867000+00:00,D,BI-MO-R1,1,69
2024-09-25 23:53:05.805000+00:00,D,BI-MO-O1,0,69
2024-09-25 23:53:05.719000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-25 23:53:02.664000+00:00,CZ,BI-MO-I1,0,-1
2024-09-25 23:52:38.501000+00:00,D,BI-MO-I1B,0,-1
2024-09-25 23:52:35.818000+00:00,D,BI-MO-I1,0,-1
2024-09-25 23:51:24.825000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-25 23:51:21.601000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:51:21.579000+00:00,CZ,BI-MO-R1,2,57
2024-09-25 23:51:21.521000+00:00,CZ,BI-MO-O1,0,61
2024-09-25 23:51:04.550000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-25 23:51:01.490000+00:00,CZ,BI-MO-R1,1,60
2024-09-25 23:51:01.450000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:51:01.432000+00:00,CZ,BI-MO-O1,0,62
2024-09-25 23:50:52.398000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-25 23:50:50.972000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-25 23:50:50.372000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-25 23:50:49.009000+00:00,CZ,BI-MO-R1,1,53
2024-09-25 23:50:48.988000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:50:48.970000+00:00,CZ,BI-MO-O1,0,58
2024-09-25 23:50:47.624000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:50:47.618000+00:00,CZ,BI-MO-R1,1,53
2024-09-25 23:50:47.606000+00:00,CZ,BI-MO-O1,0,59
2024-09-25 23:50:47.318000+00:00,CZ,BI-MO-I1,0,-1
2024-09-25 23:50:31.528000+00:00,CZ,BI-MO-R1,3,69
2024-09-25 23:50:31.504000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:50:31.486000+00:00,CZ,BI-MO-O1,0,70
2024-09-25 23:50:30.842000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-25 23:50:27.850000+00:00,CZ,BI-MO-I1,0,-1
2024-09-25 23:50:25.862000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-25 23:50:23.488000+00:00,unknown,BI-MO-O1,0,-1
2024-09-25 23:50:23.468000+00:00,unknown,BI-MO-R1,4,66
2024-09-25 23:50:23.444000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:50:23.072000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:50:23.062000+00:00,CZ,BI-MO-R1,2,66
2024-09-25 23:50:22.992000+00:00,CZ,BI-MO-O1,0,66
2024-09-25 23:50:19.103000+00:00,CZ,BI-TP-O2B,0,-1
2024-09-25 23:50:16.520000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-25 23:50:15.404000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-25 23:50:13.280000+00:00,CZ,BI-MO-I1,0,-1
2024-09-25 23:50:12.164000+00:00,CZ,BI-MO-I1,0,-1
2024-09-25 23:50:01.624000+00:00,CZ,BI-MO-I1,0,-1
2024-09-25 23:49:51.580000+00:00,CZ,BI-MO-I1,0,-1
2024-09-25 23:49:46.172000+00:00,CZ,BI-TP-I2B,0,-1
2024-09-25 23:49:46.117000+00:00,CZ,BI-TP-R2,2,60
2024-09-25 23:48:54.101000+00:00,CZ,BI-TP-O2B,0,-1
2024-09-25 23:48:50.829000+00:00,CZ,BI-TP-O2,0,56
2024-09-25 23:48:17.078000+00:00,CZ,BI-TP-I2B,0,-1
2024-09-25 23:48:17.060000+00:00,CZ,BI-TP-R2,1,57
2024-09-25 23:48:13.772000+00:00,CZ,BI-TP-I2,0,-1
2024-09-25 23:47:50.861000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-25 23:47:47.513000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:47:47.505000+00:00,CZ,BI-MO-R1,1,51
2024-09-25 23:47:47.496000+00:00,CZ,BI-MO-O1,0,53
2024-09-25 23:47:11.202000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-25 23:47:08.023000+00:00,CZ,BI-MO-I1,0,-1
2024-09-25 23:46:35.717000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-25 23:46:32.772000+00:00,CZ,BI-MO-R1,1,60
2024-09-25 23:46:32.741000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:46:32.723000+00:00,CZ,BI-MO-O1,0,63
2024-09-25 23:46:02.630000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-25 23:45:59.761000+00:00,CZ,BI-MO-I1,0,-1
2024-09-25 23:44:37.978000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-25 23:44:35.019000+00:00,CZ,BI-MO-R1,2,61
2024-09-25 23:44:35.002000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:44:34.956000+00:00,CZ,BI-MO-R1,2,61
2024-09-25 23:44:34.940000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:44:34.923000+00:00,CZ,BI-MO-O1,0,63
2024-09-25 23:44:05.016000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-25 23:44:02.147000+00:00,CZ,BI-MO-I1,0,-1
2024-09-25 23:43:43.851000+00:00,CZ,BI-TP-O2B,0,-1
2024-09-25 23:43:41.386000+00:00,CZ,BI-TP-O2,0,74
2024-09-25 23:43:15.756000+00:00,CZ,BI-TP-R2,1,68
2024-09-25 23:43:15.697000+00:00,CZ,BI-TP-I2B,0,-1
2024-09-25 23:43:13.071000+00:00,CZ,BI-TP-I2,0,-1
2024-09-25 23:43:02.311000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-25 23:42:59.900000+00:00,CZ,BI-MO-R1,1,74
2024-09-25 23:42:59.893000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:42:59.815000+00:00,CZ,BI-MO-O1,0,77
2024-09-25 23:42:35.116000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-25 23:42:32.619000+00:00,CZ,BI-MO-I1,0,-1
2024-09-25 23:39:37.462000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-25 23:39:34.362000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-25 23:39:34.355000+00:00,CZ,BI-MO-R1,1,61
2024-09-25 23:39:34.284000+00:00,CZ,BI-MO-O1,0,65
2024-09-25 23:39:04.873000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-25 23:39:02.253000+00:00,CZ,BI-MO-I1,0,-1
2024-09-25 23:36:13.852000+00:00,CZ,BI-TP-O2B,0,-1
2024-09-25 23:36:11.265000+00:00,CZ,BI-TP-O2,0,62
2024-09-25 23:35:41.191000+00:00,CZ,BI-TP-R2,1,50
2024-09-25 23:35:41.177000+00:00,CZ,BI-TP-I2B,0,-1
2024-09-25 23:35:37.554000+00:00,CZ,BI-TP-I2,0,-1
2024-09-25 23:35:28.963000+00:00,CZ,BI-TP-O2B,0,-1
2024-09-25 23:35:26.129000+00:00,CZ,BI-TP-O2,0,63
2024-09-25 23:35:16.129000+00:00,CZ,BI-TP-O2B,0,-1
2024-09-25 23:35:13.605000+00:00,CZ,BI-TP-O2,0,69
