_time,country,sensor,type,speed
2024-11-24 23:59:33.383000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-24 23:59:30.383000+00:00,CZ,BI-TP-O2,0,-1
2024-11-24 23:58:59.212000+00:00,CZ,BI-TP-R2,2,61
2024-11-24 23:58:59.038000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-24 23:57:35.582000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-24 23:57:29.235000+00:00,CZ,BI-TP-O2,0,48
2024-11-24 23:56:50.868000+00:00,CZ,BI-TP-R2,2,53
2024-11-24 23:56:50.699000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-24 23:56:49.883000+00:00,unknown,BI-TP-R2,1,53
2024-11-24 23:56:49.831000+00:00,unknown,BI-TP-I2B,0,-1
2024-11-24 23:56:46.371000+00:00,CZ,BI-TP-I2,0,-1
2024-11-24 23:55:58.975000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-24 23:55:55.999000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:55:55.974000+00:00,CZ,BI-MO-R1,1,62
2024-11-24 23:55:55.903000+00:00,CZ,BI-MO-O1,0,64
2024-11-24 23:55:26.216000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-24 23:55:23.395000+00:00,CZ,BI-MO-I1,0,-1
2024-11-24 23:55:01.811000+00:00,GB,BI-MO-O1B,0,-1
2024-11-24 23:54:58.587000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:54:58.550000+00:00,GB,BI-MO-R1,2,57
2024-11-24 23:54:58.490000+00:00,GB,BI-MO-O1,0,66
2024-11-24 23:54:29.548000+00:00,GB,BI-MO-I1B,0,-1
2024-11-24 23:54:26.975000+00:00,GB,BI-MO-I1,0,-1
2024-11-24 23:52:40.337000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-24 23:52:36.594000+00:00,CZ,BI-TP-O2,0,51
2024-11-24 23:51:59.874000+00:00,CZ,BI-TP-R2,1,52
2024-11-24 23:51:59.798000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-24 23:51:56.271000+00:00,CZ,BI-TP-I2,0,-1
2024-11-24 23:51:19.551000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-24 23:51:16.676000+00:00,CZ,BI-TP-O2,0,62
2024-11-24 23:50:46.016000+00:00,CZ,BI-TP-R2,1,60
2024-11-24 23:50:45.956000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-24 23:50:42.862000+00:00,CZ,BI-TP-I2,0,-1
2024-11-24 23:49:56.584000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-24 23:49:53.980000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:49:53.966000+00:00,CZ,BI-MO-R1,1,65
2024-11-24 23:49:53.883000+00:00,CZ,BI-MO-O1,0,65
2024-11-24 23:49:24.817000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-24 23:49:22.059000+00:00,CZ,BI-MO-I1,0,-1
2024-11-24 23:48:40.954000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-24 23:48:38.080000+00:00,CZ,BI-TP-O2,0,63
2024-11-24 23:48:18.758000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-24 23:48:15.946000+00:00,CZ,BI-TP-O2,0,66
2024-11-24 23:48:08.241000+00:00,CZ,BI-TP-R2,2,63
2024-11-24 23:48:08.106000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-24 23:48:05.257000+00:00,CZ,BI-TP-I2,0,-1
2024-11-24 23:47:51.095000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-24 23:47:48.677000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:47:48.668000+00:00,CZ,BI-MO-R1,2,71
2024-11-24 23:47:48.643000+00:00,CZ,BI-MO-O1,0,71
2024-11-24 23:47:47.153000+00:00,CZ,BI-TP-R2,2,66
2024-11-24 23:47:47.026000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-24 23:47:44.301000+00:00,CZ,BI-TP-I2,0,-1
2024-11-24 23:47:21.809000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-24 23:47:19.300000+00:00,CZ,BI-MO-I1,0,-1
2024-11-24 23:46:52.009000+00:00,PL,BI-MO-O1B,0,-1
2024-11-24 23:46:49.416000+00:00,PL,BI-MO-R1,2,68
2024-11-24 23:46:49.405000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:46:49.371000+00:00,PL,BI-MO-O1,0,66
2024-11-24 23:46:39.434000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-24 23:46:36.745000+00:00,CZ,BI-TP-O2,0,67
2024-11-24 23:46:21.071000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-24 23:46:20.676000+00:00,PL,BI-MO-I1B,0,-1
2024-11-24 23:46:18.267000+00:00,CZ,BI-MO-R1,2,67
2024-11-24 23:46:18.219000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:46:18.185000+00:00,CZ,BI-MO-O1,0,70
2024-11-24 23:46:18.044000+00:00,PL,BI-MO-I1,0,-1
2024-11-24 23:46:15.925000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-24 23:46:11.597000+00:00,CZ,BI-MO-R1,3,50
2024-11-24 23:46:11.585000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:46:11.551000+00:00,CZ,BI-MO-O1,0,53
2024-11-24 23:46:08.223000+00:00,CZ,BI-TP-R2,1,66
2024-11-24 23:46:08.137000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-24 23:46:05.472000+00:00,CZ,BI-TP-I2,0,-1
2024-11-24 23:45:51.040000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-24 23:45:48.470000+00:00,CZ,BI-MO-I1,0,-1
2024-11-24 23:45:36.160000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-24 23:45:32.040000+00:00,CZ,BI-MO-I1,0,-1
2024-11-24 23:44:19.933000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-24 23:44:17.183000+00:00,CZ,BI-TP-O2,0,66
2024-11-24 23:43:48.756000+00:00,CZ,BI-TP-R2,2,66
2024-11-24 23:43:48.638000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-24 23:43:45.847000+00:00,CZ,BI-TP-I2,0,-1
2024-11-24 23:40:05.287000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-24 23:40:01.981000+00:00,CZ,BI-MO-R1,2,53
2024-11-24 23:40:01.939000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:40:01.905000+00:00,CZ,BI-MO-O1,0,59
2024-11-24 23:39:42.781000+00:00,DK,BI-MO-O1B,0,-1
2024-11-24 23:39:40.096000+00:00,unknown,BI-MO-R1,1,62
2024-11-24 23:39:39.159000+00:00,CZ,BI-MO-R1,3,63
2024-11-24 23:39:39.123000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:39:39.089000+00:00,CZ,BI-MO-O1,0,66
2024-11-24 23:39:29.182000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-24 23:39:26.365000+00:00,CZ,BI-MO-I1,0,-1
2024-11-24 23:39:15.687000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-24 23:39:12.852000+00:00,CZ,BI-MO-R1,1,64
2024-11-24 23:39:12.835000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:39:12.801000+00:00,CZ,BI-MO-O1,0,67
2024-11-24 23:39:11.016000+00:00,DK,BI-MO-I1B,0,-1
2024-11-24 23:39:07.641000+00:00,CZ,BI-MO-I1,0,-1
2024-11-24 23:38:44.417000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-24 23:38:41.663000+00:00,CZ,BI-MO-I1,0,-1
2024-11-24 23:38:03.643000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:38:03.634000+00:00,CZ,BI-MO-R1,1,46
2024-11-24 23:38:03.609000+00:00,CZ,BI-MO-O1,0,52
2024-11-24 23:37:48.019000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-24 23:37:45.451000+00:00,CZ,BI-MO-R1,2,72
2024-11-24 23:37:45.415000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:37:45.319000+00:00,CZ,BI-MO-O1,0,72
2024-11-24 23:37:38.544000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-24 23:37:35.298000+00:00,CZ,BI-TP-O2,0,58
2024-11-24 23:37:23.543000+00:00,CZ,BI-MO-I1,0,-1
2024-11-24 23:37:20.987000+00:00,GB,BI-MO-O1B,0,-1
2024-11-24 23:37:18.981000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-24 23:37:18.333000+00:00,GB,BI-MO-R1,1,69
2024-11-24 23:37:18.321000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:37:18.287000+00:00,GB,BI-MO-O1,0,69
2024-11-24 23:37:16.289000+00:00,CZ,BI-MO-I1,0,-1
2024-11-24 23:37:03.055000+00:00,CZ,BI-TP-R2,3,56
2024-11-24 23:37:02.976000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-24 23:36:59.373000+00:00,CZ,BI-TP-I2,0,-1
2024-11-24 23:36:51.267000+00:00,GB,BI-MO-I1B,0,-1
2024-11-24 23:36:48.141000+00:00,GB,BI-MO-I1,0,-1
2024-11-24 23:36:40.997000+00:00,B,BI-MO-O1B,0,-1
2024-11-24 23:36:38.608000+00:00,unknown,BI-MO-R1,3,68
2024-11-24 23:36:38.607000+00:00,unknown,BI-MO-O1,0,-1
2024-11-24 23:36:38.579000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:36:38.269000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:36:38.248000+00:00,CZ,BI-MO-R1,5,68
2024-11-24 23:36:38.173000+00:00,CZ,BI-MO-O1,0,68
2024-11-24 23:36:14.771000+00:00,D,BI-MO-O1B,0,-1
2024-11-24 23:36:11.770000+00:00,D,BI-MO-R1,1,59
2024-11-24 23:36:11.733000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:36:11.699000+00:00,D,BI-MO-O1,0,65
2024-11-24 23:36:10.471000+00:00,B,BI-MO-I1B,0,-1
2024-11-24 23:36:07.593000+00:00,CZ,BI-MO-I1,0,-1
2024-11-24 23:35:57.597000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-24 23:35:54.497000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-24 23:35:54.463000+00:00,CZ,BI-MO-O1,0,59
2024-11-24 23:35:54.462000+00:00,CZ,BI-MO-R1,1,56
2024-11-24 23:35:52.089000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-24 23:35:49.361000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-24 23:35:49.340000+00:00,CZ,BI-TP-O2,0,70
2024-11-24 23:35:46.488000+00:00,CZ,BI-TP-O2,0,63
2024-11-24 23:35:42.571000+00:00,D,BI-MO-I1B,0,-1
2024-11-24 23:35:39.507000+00:00,D,BI-MO-I1,0,-1
2024-11-24 23:35:22.407000+00:00,CZ,BI-TP-R2,1,70
2024-11-24 23:35:22.235000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-24 23:35:22.227000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-24 23:35:19.552000+00:00,CZ,BI-TP-I2,0,-1
2024-11-24 23:35:19.047000+00:00,CZ,BI-MO-I1,0,-1
