_time,country,sensor,type,speed
2024-10-18 23:58:10.740000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-18 23:58:10.099000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-18 23:58:07.309000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-18 23:58:07.306000+00:00,CZ,BI-MO-R1,1,63
2024-10-18 23:58:07.281000+00:00,CZ,BI-MO-O1,0,62
2024-10-18 23:57:38.579000+00:00,CZ,BI-TP-R2,2,63
2024-10-18 23:57:38.510000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-18 23:57:36.415000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-18 23:57:35.536000+00:00,CZ,BI-TP-I2,0,-1
2024-10-18 23:57:33.566000+00:00,CZ,BI-MO-I1,0,-1
2024-10-18 23:55:27.369000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-18 23:55:25.571000+00:00,CZ,BI-TP-O1B,0,-1
2024-10-18 23:55:23.840000+00:00,CZ,BI-TP-O2,0,61
2024-10-18 23:55:22.662000+00:00,CZ,BI-TP-O1,0,66
2024-10-18 23:55:19.660000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-18 23:55:16.746000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-18 23:55:16.737000+00:00,CZ,BI-MO-R1,2,59
2024-10-18 23:55:16.657000+00:00,CZ,BI-MO-O1,0,61
2024-10-18 23:54:54.258000+00:00,CZ,BI-TP-R1,2,63
2024-10-18 23:54:54.088000+00:00,CZ,BI-TP-I1B,0,-1
2024-10-18 23:54:53.680000+00:00,CZ,BI-TP-R2,5,59
2024-10-18 23:54:53.654000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-18 23:54:51.049000+00:00,CZ,BI-TP-I1,0,-1
2024-10-18 23:54:49.871000+00:00,CZ,BI-TP-I2,0,-1
2024-10-18 23:54:45.543000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-18 23:54:42.570000+00:00,CZ,BI-MO-I1,0,-1
2024-10-18 23:52:55.282000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-18 23:52:52.001000+00:00,CZ,BI-TP-O2,0,56
2024-10-18 23:52:31.639000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-18 23:52:28.105000+00:00,CZ,BI-MO-R1,1,54
2024-10-18 23:52:28.105000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-18 23:52:28.078000+00:00,CZ,BI-MO-O1,0,61
2024-10-18 23:52:25.749000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-18 23:52:21.134000+00:00,CZ,BI-MO-O1,0,60
2024-10-18 23:52:21.099000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-18 23:52:21.076000+00:00,CZ,BI-MO-R1,1,43
2024-10-18 23:52:18.935000+00:00,CZ,BI-TP-R2,5,52
2024-10-18 23:52:18.841000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-18 23:52:15.118000+00:00,CZ,BI-TP-I2,0,-1
2024-10-18 23:51:56.717000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-18 23:51:53.806000+00:00,CZ,BI-MO-I1,0,-1
2024-10-18 23:51:49.091000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-18 23:51:46.242000+00:00,CZ,BI-MO-I1,0,-1
2024-10-18 23:51:42.907000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-18 23:51:40.117000+00:00,CZ,BI-MO-R1,1,66
2024-10-18 23:51:40.117000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-18 23:51:40.028000+00:00,CZ,BI-MO-O1,0,68
2024-10-18 23:51:11.953000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-18 23:51:09.228000+00:00,CZ,BI-MO-I1,0,-1
2024-10-18 23:49:58.581000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-18 23:49:55.549000+00:00,CZ,BI-TP-O2,0,54
2024-10-18 23:49:20.946000+00:00,CZ,BI-TP-R2,2,49
2024-10-18 23:49:20.840000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-18 23:49:17.115000+00:00,CZ,BI-TP-I2,0,-1
2024-10-18 23:48:52.902000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-18 23:48:50.174000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-18 23:48:49.554000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-18 23:48:49.548000+00:00,CZ,BI-MO-R1,2,51
2024-10-18 23:48:49.527000+00:00,CZ,BI-MO-O1,0,51
2024-10-18 23:48:46.767000+00:00,CZ,BI-MO-R1,2,52
2024-10-18 23:48:46.764000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-18 23:48:46.675000+00:00,CZ,BI-MO-O1,0,53
2024-10-18 23:48:11.842000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-18 23:48:11.098000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-18 23:48:08.499000+00:00,CZ,BI-MO-I1,0,-1
2024-10-18 23:48:07.817000+00:00,CZ,BI-MO-I1,0,-1
2024-10-18 23:47:55.138000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-18 23:47:51.920000+00:00,CZ,BI-TP-O2,0,52
2024-10-18 23:47:15.445000+00:00,CZ,BI-TP-R2,2,48
2024-10-18 23:47:15.415000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-18 23:47:11.626000+00:00,CZ,BI-TP-I2,0,-1
2024-10-18 23:46:23.916000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-18 23:46:19.576000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-18 23:46:19.536000+00:00,CZ,BI-MO-R1,1,54
2024-10-18 23:46:19.487000+00:00,CZ,BI-MO-O1,0,59
2024-10-18 23:46:04.882000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-18 23:46:01.224000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-18 23:46:01.197000+00:00,CZ,BI-MO-R1,1,52
2024-10-18 23:46:01.135000+00:00,CZ,BI-MO-O1,0,56
2024-10-18 23:45:46.948000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-18 23:45:44.039000+00:00,CZ,BI-MO-I1,0,-1
2024-10-18 23:45:43.325000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-18 23:45:40.604000+00:00,CZ,BI-TP-O2,0,67
2024-10-18 23:45:27.294000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-18 23:45:24.137000+00:00,CZ,BI-MO-I1,0,-1
2024-10-18 23:45:12.536000+00:00,CZ,BI-TP-R2,2,67
