_time,country,sensor,type,speed
2024-09-29 23:59:34.562000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-29 23:59:32.144000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-29 23:59:32.133000+00:00,CZ,BI-MO-R1,1,64
2024-09-29 23:59:32.030000+00:00,CZ,BI-MO-O1,0,66
2024-09-29 23:59:03.229000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-29 23:59:00.498000+00:00,CZ,BI-MO-I1,0,-1
2024-09-29 23:58:27.291000+00:00,D,BI-MO-O1B,0,-1
2024-09-29 23:58:23.633000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-29 23:58:23.618000+00:00,D,BI-MO-R1,1,50
2024-09-29 23:58:23.582000+00:00,D,BI-MO-O1,0,47
2024-09-29 23:58:22.021000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-29 23:58:21.401000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-29 23:58:17.505000+00:00,CZ,BI-MO-O1,0,45
2024-09-29 23:58:17.385000+00:00,CZ,BI-MO-R1,5,47
2024-09-29 23:58:17.371000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-29 23:57:43.745000+00:00,D,BI-MO-I1B,0,-1
2024-09-29 23:57:39.836000+00:00,D,BI-MO-I1,0,-1
2024-09-29 23:57:36.305000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-29 23:57:35.685000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-29 23:57:31.590000+00:00,CZ,BI-MO-I1,0,-1
2024-09-29 23:57:02.858000+00:00,CZ,BI-TP-O2B,0,-1
2024-09-29 23:56:59.946000+00:00,CZ,BI-TP-O2,0,62
2024-09-29 23:56:29.697000+00:00,CZ,BI-TP-I2B,0,-1
2024-09-29 23:56:29.660000+00:00,CZ,BI-TP-R2,1,59
2024-09-29 23:56:27.445000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-29 23:56:26.483000+00:00,CZ,BI-TP-I2,0,-1
2024-09-29 23:56:24.849000+00:00,CZ,BI-MO-R1,1,67
2024-09-29 23:56:24.841000+00:00,unknown,BI-MO-O1B,0,-1
2024-09-29 23:56:24.727000+00:00,CZ,BI-MO-O1,0,68
2024-09-29 23:56:03.090000+00:00,D,BI-TP-O2B,0,-1
2024-09-29 23:56:00.302000+00:00,D,BI-TP-O2,0,65
2024-09-29 23:55:56.547000+00:00,CZ,BI-MO-I1B,0,-1
2024-09-29 23:55:53.941000+00:00,CZ,BI-MO-I1,0,-1
2024-09-29 23:55:33.815000+00:00,CZ,BI-MO-O1B,0,-1
2024-09-29 23:55:31.096000+00:00,D,BI-TP-R2,2,65
2024-09-29 23:55:31.045000+00:00,D,BI-TP-I2B,0,-1
