_time,country,sensor,type,speed
2024-10-10 23:59:52.906000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-10 23:59:49.890000+00:00,unknown,BI-MO-R1,1,60
2024-10-10 23:59:49.781000+00:00,CZ,BI-MO-R1,2,60
2024-10-10 23:59:49.744000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-10 23:59:49.701000+00:00,CZ,BI-MO-O1,0,62
2024-10-10 23:59:18.808000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-10 23:59:15.873000+00:00,CZ,BI-MO-I1,0,-1
2024-10-10 23:58:31.376000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-10 23:58:28.586000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-10 23:58:28.566000+00:00,CZ,BI-MO-R1,1,65
2024-10-10 23:58:28.543000+00:00,CZ,BI-MO-O1,0,64
2024-10-10 23:58:04.964000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-10 23:58:02.174000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-10 23:58:02.150000+00:00,CZ,BI-MO-R1,1,64
2024-10-10 23:58:02.130000+00:00,CZ,BI-MO-O1,0,63
2024-10-10 23:57:58.952000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-10 23:57:56.141000+00:00,CZ,BI-MO-I1,0,-1
2024-10-10 23:57:32.168000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-10 23:57:29.295000+00:00,CZ,BI-MO-I1,0,-1
2024-10-10 23:57:01.840000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-10 23:56:59.297000+00:00,CZ,BI-TP-O2,0,72
2024-10-10 23:56:32.858000+00:00,CZ,BI-TP-R2,1,69
2024-10-10 23:56:32.848000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-10 23:56:30.270000+00:00,CZ,BI-TP-I2,0,-1
2024-10-10 23:54:54.181000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-10 23:54:52.321000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-10 23:54:51.080000+00:00,CZ,BI-TP-O2,0,54
2024-10-10 23:54:49.530000+00:00,CZ,BI-TP-O2,0,53
2024-10-10 23:54:39.061000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-10 23:54:36.401000+00:00,CZ,BI-MO-R1,1,65
2024-10-10 23:54:36.395000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-10 23:54:36.290000+00:00,CZ,BI-MO-O1,0,65
2024-10-10 23:54:15.672000+00:00,CZ,BI-TP-R2,2,57
2024-10-10 23:54:15.519000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-10 23:54:13.533000+00:00,CZ,BI-TP-R2,2,49
2024-10-10 23:54:13.411000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-10 23:54:12.443000+00:00,CZ,BI-TP-I2,0,-1
2024-10-10 23:54:10.149000+00:00,CZ,BI-TP-I2,0,-1
2024-10-10 23:54:07.134000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-10 23:54:04.261000+00:00,CZ,BI-MO-I1,0,-1
2024-10-10 23:53:56.521000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-10 23:53:53.110000+00:00,CZ,BI-TP-O2,0,65
2024-10-10 23:53:25.168000+00:00,CZ,BI-TP-R2,5,62
2024-10-10 23:53:25.122000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-10 23:53:21.293000+00:00,CZ,BI-TP-I2,0,-1
2024-10-10 23:51:07.330000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-10 23:51:04.326000+00:00,CZ,BI-MO-R1,1,65
2024-10-10 23:51:04.292000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-10 23:51:04.249000+00:00,CZ,BI-MO-O1,0,68
2024-10-10 23:50:36.085000+00:00,CZ,BI-MO-I1B,0,-1
2024-10-10 23:50:33.523000+00:00,CZ,BI-MO-I1,0,-1
2024-10-10 23:48:22.277000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-10 23:48:19.425000+00:00,CZ,BI-TP-O2,0,63
2024-10-10 23:47:49.497000+00:00,CZ,BI-TP-R2,1,64
2024-10-10 23:47:49.385000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-10 23:47:46.491000+00:00,CZ,BI-TP-I2,0,-1
2024-10-10 23:47:25.981000+00:00,CZ,BI-TP-O2B,0,-1
2024-10-10 23:47:23.252000+00:00,CZ,BI-TP-O2,0,68
2024-10-10 23:46:55.556000+00:00,CZ,BI-TP-R2,1,65
2024-10-10 23:46:55.507000+00:00,CZ,BI-TP-I2B,0,-1
2024-10-10 23:46:52.489000+00:00,CZ,BI-TP-I2,0,-1
2024-10-10 23:46:32.482000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-10 23:46:29.781000+00:00,CZ,BI-MO-R1,1,65
2024-10-10 23:46:29.754000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-10 23:46:29.712000+00:00,CZ,BI-MO-O1,0,64
2024-10-10 23:46:22.500000+00:00,CZ,BI-MO-O1B,0,-1
2024-10-10 23:46:20.082000+00:00,unknown,BI-MO-O1B,0,-1
2024-10-10 23:46:20.034000+00:00,CZ,BI-MO-R1,1,69
2024-10-10 23:46:19.978000+00:00,CZ,BI-MO-O1,0,69
2024-10-10 23:46:00.247000+00:00,CZ,BI-MO-I1B,0,-1
