_time,country,sensor,type,speed
2024-11-13 23:59:02.090000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-13 23:58:59.552000+00:00,CZ,BI-MO-R1,1,66
2024-11-13 23:58:59.548000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:58:59.463000+00:00,CZ,BI-MO-O1,0,67
2024-11-13 23:58:30.947000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-13 23:58:28.296000+00:00,CZ,BI-MO-I1,0,-1
2024-11-13 23:58:18.442000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-13 23:58:14.797000+00:00,CZ,BI-MO-R1,3,61
2024-11-13 23:58:14.784000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:58:14.698000+00:00,CZ,BI-MO-O1,0,69
2024-11-13 23:58:09.286000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-13 23:58:05.453000+00:00,CZ,BI-TP-O2,0,56
2024-11-13 23:57:59.098000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-13 23:57:56.308000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:57:56.286000+00:00,CZ,BI-MO-R1,1,66
2024-11-13 23:57:56.222000+00:00,CZ,BI-MO-O1,0,70
2024-11-13 23:57:47.795000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-13 23:57:47.628000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-13 23:57:44.962000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:57:44.960000+00:00,CZ,BI-MO-R1,1,65
2024-11-13 23:57:44.938000+00:00,CZ,BI-MO-O1,0,67
2024-11-13 23:57:44.524000+00:00,CZ,BI-MO-I1,0,-1
2024-11-13 23:57:32.147000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-13 23:57:32.135000+00:00,CZ,BI-TP-R2,5,52
2024-11-13 23:57:28.947000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-13 23:57:28.099000+00:00,CZ,BI-TP-I2,0,-1
2024-11-13 23:57:26.358000+00:00,CZ,BI-MO-I1,0,-1
2024-11-13 23:57:16.485000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-13 23:57:13.896000+00:00,CZ,BI-MO-I1,0,-1
2024-11-13 23:57:00.900000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-13 23:56:56.447000+00:00,CZ,BI-TP-O2,0,49
2024-11-13 23:56:18.887000+00:00,CZ,BI-TP-R2,5,48
2024-11-13 23:56:18.801000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-13 23:56:14.195000+00:00,CZ,BI-TP-I2,0,-1
2024-11-13 23:55:00.785000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-13 23:54:58.140000+00:00,CZ,BI-MO-R1,2,65
2024-11-13 23:54:58.119000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:54:58.034000+00:00,CZ,BI-MO-O1,0,69
2024-11-13 23:54:30.441000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-13 23:54:27.731000+00:00,CZ,BI-MO-I1,0,-1
2024-11-13 23:53:27.289000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-13 23:53:24.166000+00:00,unknown,BI-MO-O1,0,-1
2024-11-13 23:53:24.162000+00:00,unknown,BI-MO-R1,1,57
2024-11-13 23:53:24.127000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:53:23.928000+00:00,CZ,BI-MO-R1,2,57
2024-11-13 23:53:23.879000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:53:23.794000+00:00,CZ,BI-MO-O1,0,63
2024-11-13 23:52:53.977000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-13 23:52:51.017000+00:00,CZ,BI-MO-I1,0,-1
2024-11-13 23:52:08.549000+00:00,D,BI-MO-O1B,0,-1
2024-11-13 23:52:04.620000+00:00,unknown,BI-MO-O1,0,-1
2024-11-13 23:52:04.581000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:52:04.271000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:52:04.259000+00:00,CZ,BI-MO-R1,5,54
2024-11-13 23:52:04.124000+00:00,CZ,BI-MO-O1,0,63
2024-11-13 23:51:49.019000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-13 23:51:45.326000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:51:45.310000+00:00,CZ,BI-MO-O1,0,58
2024-11-13 23:51:45.279000+00:00,CZ,BI-MO-R1,5,56
2024-11-13 23:51:38.625000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-13 23:51:35.984000+00:00,CZ,BI-MO-R1,2,69
2024-11-13 23:51:35.969000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:51:35.953000+00:00,CZ,BI-MO-O1,0,66
2024-11-13 23:51:34.679000+00:00,D,BI-MO-I1B,0,-1
2024-11-13 23:51:34.059000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-13 23:51:31.161000+00:00,CZ,BI-MO-I1,0,-1
2024-11-13 23:51:16.345000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:51:16.321000+00:00,unknown,BI-MO-O1,0,-1
2024-11-13 23:51:16.317000+00:00,unknown,BI-MO-R1,1,62
2024-11-13 23:51:12.917000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-13 23:51:09.586000+00:00,CZ,BI-MO-I1,0,-1
2024-11-13 23:51:07.275000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-13 23:51:04.254000+00:00,CZ,BI-MO-I1,0,-1
2024-11-13 23:50:14.344000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:50:14.332000+00:00,CZ,BI-MO-R1,5,65
2024-11-13 23:50:14.259000+00:00,CZ,BI-MO-O1,0,65
2024-11-13 23:49:45.807000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-13 23:49:42.414000+00:00,CZ,BI-MO-I1,0,-1
2024-11-13 23:49:39.190000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-13 23:49:36.544000+00:00,CZ,BI-MO-R1,1,70
2024-11-13 23:49:36.524000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:49:36.439000+00:00,CZ,BI-MO-O1,0,70
2024-11-13 23:49:09.350000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-13 23:49:06.764000+00:00,CZ,BI-MO-I1,0,-1
2024-11-13 23:44:04.222000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-13 23:44:01.508000+00:00,CZ,BI-TP-O2,0,67
2024-11-13 23:43:33.254000+00:00,CZ,BI-TP-R2,1,66
2024-11-13 23:43:32.984000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-13 23:43:30.289000+00:00,CZ,BI-TP-I2,0,-1
2024-11-13 23:42:45.730000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-13 23:42:42.396000+00:00,CZ,BI-TP-O2,0,66
2024-11-13 23:42:14.688000+00:00,CZ,BI-TP-R2,5,66
2024-11-13 23:42:14.678000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-13 23:42:14.368000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-13 23:42:10.742000+00:00,CZ,BI-TP-I2,0,-1
2024-11-13 23:41:20.337000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-13 23:41:17.856000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:41:17.851000+00:00,CZ,BI-MO-R1,1,69
2024-11-13 23:41:17.772000+00:00,CZ,BI-MO-O1,0,69
2024-11-13 23:40:50.188000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-13 23:40:47.666000+00:00,CZ,BI-MO-I1,0,-1
2024-11-13 23:39:14.414000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-13 23:39:11.314000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:39:11.305000+00:00,CZ,BI-MO-R1,2,56
2024-11-13 23:39:11.230000+00:00,CZ,BI-MO-O1,0,59
2024-11-13 23:38:39.368000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-13 23:38:36.102000+00:00,CZ,BI-MO-I1,0,-1
2024-11-13 23:37:05.640000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-13 23:37:01.549000+00:00,CZ,BI-MO-R1,2,51
2024-11-13 23:37:01.548000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-13 23:37:01.526000+00:00,CZ,BI-MO-O1,0,56
2024-11-13 23:36:27.617000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-13 23:36:24.415000+00:00,CZ,BI-MO-I1,0,-1
2024-11-13 23:35:37.247000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-13 23:35:34.595000+00:00,CZ,BI-TP-O2,0,69
2024-11-13 23:35:07.154000+00:00,CZ,BI-TP-R2,2,66
2024-11-13 23:35:07.130000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-13 23:35:04.304000+00:00,CZ,BI-TP-I2,0,-1
2024-11-13 23:33:35.788000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-13 23:33:32.827000+00:00,CZ,BI-TP-O2,0,67
