"cas","valid_speed_count","letni_prazdniny","velke_svatky",".fitted","pred_30prct","pred_14dni","lower_14dni","upper_14dni"
2024-01-01 01:00:00,178,"0","1",0,NA,NA,NA,NA
2024-01-01 02:00:00,152,"0","1",218.815855626405,NA,NA,NA,NA
2024-01-01 03:00:00,90,"0","1",337.464783444956,NA,NA,NA,NA
2024-01-01 04:00:00,134,"0","1",452.305763523685,NA,NA,NA,NA
2024-01-01 05:00:00,212,"0","1",628.958779466911,NA,NA,NA,NA
2024-01-01 06:00:00,102,"0","1",714.363947591377,NA,NA,NA,NA
2024-01-01 07:00:00,136,"0","1",536.981308493829,NA,NA,NA,NA
2024-01-01 08:00:00,127,"0","1",505.664152930048,NA,NA,NA,NA
2024-01-01 09:00:00,273,"0","1",431.327720229333,NA,NA,NA,NA
2024-01-01 10:00:00,543,"0","1",591.554833819737,NA,NA,NA,NA
2024-01-01 11:00:00,745,"0","1",895.836905621703,NA,NA,NA,NA
2024-01-01 12:00:00,1018,"0","1",1136.95185884591,NA,NA,NA,NA
2024-01-01 13:00:00,1235,"0","1",1427.35699765623,NA,NA,NA,NA
2024-01-01 14:00:00,1409,"0","1",1567.03073248666,NA,NA,NA,NA
2024-01-01 15:00:00,1342,"0","1",1578.25289040769,NA,NA,NA,NA
2024-01-01 16:00:00,1413,"0","1",1321.51855029283,NA,NA,NA,NA
2024-01-01 17:00:00,1404,"0","1",1255.01642745923,NA,NA,NA,NA
2024-01-01 18:00:00,1040,"0","1",1103.06296711815,NA,NA,NA,NA
2024-01-01 19:00:00,584,"0","1",684.353567900907,NA,NA,NA,NA
2024-01-01 20:00:00,415,"0","1",325.037577268042,NA,NA,NA,NA
2024-01-01 21:00:00,229,"0","1",278.518538186011,NA,NA,NA,NA
2024-01-01 22:00:00,178,"0","1",140.887174540695,NA,NA,NA,NA
2024-01-01 23:00:00,139,"0","1",123.964665321396,NA,NA,NA,NA
2024-01-02,92,"0","0",387.622481471627,NA,NA,NA,NA
2024-01-02 01:00:00,53,"0","0",90.6667308092906,NA,NA,NA,NA
2024-01-02 02:00:00,76,"0","0",171.865853176852,NA,NA,NA,NA
2024-01-02 03:00:00,124,"0","0",305.937092052869,NA,NA,NA,NA
2024-01-02 04:00:00,390,"0","0",496.767409176599,NA,NA,NA,NA
2024-01-02 05:00:00,1398,"0","0",841.169521941367,NA,NA,NA,NA
2024-01-02 06:00:00,2008,"0","0",1777.97858154053,NA,NA,NA,NA
2024-01-02 07:00:00,2060,"0","0",2180.86974970202,NA,NA,NA,NA
2024-01-02 08:00:00,1764,"0","0",1993.825453772,NA,NA,NA,NA
2024-01-02 09:00:00,1722,"0","0",1684.45733215134,NA,NA,NA,NA
2024-01-02 10:00:00,1747,"0","0",1756.8214860662,NA,NA,NA,NA
2024-01-02 11:00:00,1725,"0","0",1818.22605269116,NA,NA,NA,NA
2024-01-02 12:00:00,1526,"0","0",1891.71670555808,NA,NA,NA,NA
2024-01-02 13:00:00,1538,"0","0",1716.81047742392,NA,NA,NA,NA
2024-01-02 14:00:00,2119,"0","0",1767.94113653415,NA,NA,NA,NA
2024-01-02 15:00:00,2514,"0","0",2225.48174645994,NA,NA,NA,NA
2024-01-02 16:00:00,2166,"0","0",2445.57300530215,NA,NA,NA,NA
2024-01-02 17:00:00,1858,"0","0",1838.2166698881,NA,NA,NA,NA
2024-01-02 18:00:00,1347,"0","0",1412.1289928285,NA,NA,NA,NA
2024-01-02 19:00:00,930,"0","0",900.75556056425,NA,NA,NA,NA
2024-01-02 20:00:00,532,"0","0",674.571724403495,NA,NA,NA,NA
2024-01-02 21:00:00,311,"0","0",325.500790238743,NA,NA,NA,NA
2024-01-02 22:00:00,264,"0","0",228.626639120702,NA,NA,NA,NA
2024-01-02 23:00:00,133,"0","0",208.458675584113,NA,NA,NA,NA
2024-01-03,96,"0","0",0,NA,NA,NA,NA
2024-01-03 01:00:00,77,"0","0",96.9651088528672,NA,NA,NA,NA
2024-01-03 02:00:00,81,"0","0",150.789301656079,NA,NA,NA,NA
2024-01-03 03:00:00,95,"0","0",274.682141459565,NA,NA,NA,NA
2024-01-03 04:00:00,393,"0","0",478.942955327841,NA,NA,NA,NA
2024-01-03 05:00:00,1589,"0","0",1129.37572195271,NA,NA,NA,NA
2024-01-03 06:00:00,2153,"0","0",2185.69909498145,NA,NA,NA,NA
2024-01-03 07:00:00,2668,"0","0",2316.38337882072,NA,NA,NA,NA
2024-01-03 08:00:00,2347,"0","0",2582.14923985388,NA,NA,NA,NA
2024-01-03 09:00:00,2257,"0","0",2172.12654756911,NA,NA,NA,NA
2024-01-03 10:00:00,2097,"0","0",2161.35967726593,NA,NA,NA,NA
2024-01-03 11:00:00,2110,"0","0",2037.78854570535,NA,NA,NA,NA
2024-01-03 12:00:00,2118,"0","0",2093.96603773745,NA,NA,NA,NA
2024-01-03 13:00:00,2309,"0","0",2211.20453802678,NA,NA,NA,NA
2024-01-03 14:00:00,2518,"0","0",2579.98785002839,NA,NA,NA,NA
2024-01-03 15:00:00,2679,"0","0",2602.33647337575,NA,NA,NA,NA
2024-01-03 16:00:00,2342,"0","0",2391.9440775842,NA,NA,NA,NA
2024-01-03 17:00:00,2020,"0","0",1949.75670381666,NA,NA,NA,NA
2024-01-03 18:00:00,1464,"0","0",1529.52233328923,NA,NA,NA,NA
2024-01-03 19:00:00,876,"0","0",1016.74656676205,NA,NA,NA,NA
2024-01-03 20:00:00,637,"0","0",515.9324649753,NA,NA,NA,NA
2024-01-03 21:00:00,385,"0","0",457.766297187464,NA,NA,NA,NA
2024-01-03 22:00:00,306,"0","0",284.096305310114,NA,NA,NA,NA
2024-01-03 23:00:00,115,"0","0",204.473433632443,NA,NA,NA,NA
2024-01-04,91,"0","0",51.9422920712083,NA,NA,NA,NA
2024-01-04 01:00:00,96,"0","0",101.289344410476,NA,NA,NA,NA
2024-01-04 02:00:00,73,"0","0",192.677282199558,NA,NA,NA,NA
2024-01-04 03:00:00,132,"0","0",280.526655712817,NA,NA,NA,NA
2024-01-04 04:00:00,398,"0","0",562.899135420608,NA,NA,NA,NA
2024-01-04 05:00:00,1401,"0","0",1221.6548494485,NA,NA,NA,NA
2024-01-04 06:00:00,2112,"0","0",2002.56824281667,NA,NA,NA,NA
2024-01-04 07:00:00,2569,"0","0",2536.27016947796,NA,NA,NA,NA
2024-01-04 08:00:00,2481,"0","0",2518.11558509329,NA,NA,NA,NA
2024-01-04 09:00:00,2284,"0","0",2401.26782259425,NA,NA,NA,NA
2024-01-04 10:00:00,2304,"0","0",2166.96921635627,NA,NA,NA,NA
2024-01-04 11:00:00,2231,"0","0",2338.53589772475,NA,NA,NA,NA
2024-01-04 12:00:00,2287,"0","0",2300.89737729466,NA,NA,NA,NA
2024-01-04 13:00:00,2255,"0","0",2482.4314118147,NA,NA,NA,NA
2024-01-04 14:00:00,2548,"0","0",2422.37531139291,NA,NA,NA,NA
2024-01-04 15:00:00,2748,"0","0",2660.99421190457,NA,NA,NA,NA
2024-01-04 16:00:00,2392,"0","0",2523.75045778901,NA,NA,NA,NA
2024-01-04 17:00:00,1870,"0","0",2020.87250182242,NA,NA,NA,NA
2024-01-04 18:00:00,1395,"0","0",1383.45060073247,NA,NA,NA,NA
2024-01-04 19:00:00,963,"0","0",959.974889800097,NA,NA,NA,NA
2024-01-04 20:00:00,570,"0","0",715.032229618165,NA,NA,NA,NA
2024-01-04 21:00:00,367,"0","0",367.701606666412,NA,NA,NA,NA
2024-01-04 22:00:00,277,"0","0",295.683679276986,NA,NA,NA,NA
2024-01-04 23:00:00,143,"0","0",176.717947670557,NA,NA,NA,NA
2024-01-05,103,"0","0",108.585713171483,NA,NA,NA,NA
2024-01-05 01:00:00,78,"0","0",119.699214958427,NA,NA,NA,NA
2024-01-05 02:00:00,63,"0","0",163.864688515429,NA,NA,NA,NA
2024-01-05 03:00:00,104,"0","0",291.874005828114,NA,NA,NA,NA
2024-01-05 04:00:00,341,"0","0",519.012362388662,NA,NA,NA,NA
2024-01-05 05:00:00,1462,"0","0",1094.71184897572,NA,NA,NA,NA
2024-01-05 06:00:00,2193,"0","0",2123.56897914597,NA,NA,NA,NA
2024-01-05 07:00:00,2594,"0","0",2550.99678568217,NA,NA,NA,NA
2024-01-05 08:00:00,2469,"0","0",2583.92176174954,NA,NA,NA,NA
2024-01-05 09:00:00,2319,"0","0",2307.60254833167,NA,NA,NA,NA
2024-01-05 10:00:00,2282,"0","0",2254.03222219279,NA,NA,NA,NA
2024-01-05 11:00:00,2321,"0","0",2241.06091245458,NA,NA,NA,NA
2024-01-05 12:00:00,2378,"0","0",2396.69182563829,NA,NA,NA,NA
2024-01-05 13:00:00,2589,"0","0",2440.20482800045,NA,NA,NA,NA
2024-01-05 14:00:00,2883,"0","0",2749.04741777348,NA,NA,NA,NA
2024-01-05 15:00:00,2921,"0","0",2884.67222029198,NA,NA,NA,NA
2024-01-05 16:00:00,2522,"0","0",2563.16934076514,NA,NA,NA,NA
2024-01-05 17:00:00,2202,"0","0",1991.51405056772,NA,NA,NA,NA
2024-01-05 18:00:00,1768,"0","0",1676.03560192958,NA,NA,NA,NA
2024-01-05 19:00:00,1104,"0","0",1247.51183591827,NA,NA,NA,NA
2024-01-05 20:00:00,695,"0","0",641.334392223677,NA,NA,NA,NA
2024-01-05 21:00:00,439,"0","0",423.05215039914,NA,NA,NA,NA
2024-01-05 22:00:00,383,"0","0",261.709562572439,NA,NA,NA,NA
2024-01-05 23:00:00,245,"0","0",218.312169670742,NA,NA,NA,NA
2024-01-06,165,"0","0",105.743694914571,NA,NA,NA,NA
2024-01-06 01:00:00,124,"0","0",76.3016736416336,NA,NA,NA,NA
2024-01-06 02:00:00,124,"0","0",124.853096065486,NA,NA,NA,NA
2024-01-06 03:00:00,134,"0","0",260.047909616305,NA,NA,NA,NA
2024-01-06 04:00:00,246,"0","0",447.49847193896,NA,NA,NA,NA
2024-01-06 05:00:00,501,"0","0",951.821389069953,NA,NA,NA,NA
2024-01-06 06:00:00,668,"0","0",1068.2841190533,NA,NA,NA,NA
2024-01-06 07:00:00,836,"0","0",1109.41467090262,NA,NA,NA,NA
2024-01-06 08:00:00,1086,"0","0",1048.19007280228,NA,NA,NA,NA
2024-01-06 09:00:00,1472,"0","0",1246.59154554615,NA,NA,NA,NA
2024-01-06 10:00:00,1721,"0","0",1612.39238561444,NA,NA,NA,NA
2024-01-06 11:00:00,1742,"0","0",1830.58461512744,NA,NA,NA,NA
2024-01-06 12:00:00,1896,"0","0",1852.8898998065,NA,NA,NA,NA
2024-01-06 13:00:00,2061,"0","0",2105.78342889857,NA,NA,NA,NA
2024-01-06 14:00:00,2137,"0","0",2256.53047972785,NA,NA,NA,NA
2024-01-06 15:00:00,2063,"0","0",2144.24118532036,NA,NA,NA,NA
2024-01-06 16:00:00,2080,"0","0",1808.30842207074,NA,NA,NA,NA
2024-01-06 17:00:00,1911,"0","0",1777.06005719536,NA,NA,NA,NA
2024-01-06 18:00:00,1584,"0","0",1452.09480641681,NA,NA,NA,NA
2024-01-06 19:00:00,1059,"0","0",1022.46003850891,NA,NA,NA,NA
2024-01-06 20:00:00,719,"0","0",624.155790427385,NA,NA,NA,NA
2024-01-06 21:00:00,399,"0","0",416.577023255222,NA,NA,NA,NA
2024-01-06 22:00:00,363,"0","0",206.731295775222,NA,NA,NA,NA
2024-01-06 23:00:00,197,"0","0",187.367854856619,NA,NA,NA,NA
2024-01-07,138,"0","0",36.867428973859,NA,NA,NA,NA
2024-01-07 01:00:00,119,"0","0",50.5921865838498,NA,NA,NA,NA
2024-01-07 02:00:00,90,"0","0",129.346395036067,NA,NA,NA,NA
2024-01-07 03:00:00,73,"0","0",216.244973875627,NA,NA,NA,NA
2024-01-07 04:00:00,130,"0","0",356.41456112109,NA,NA,NA,NA
2024-01-07 05:00:00,369,"0","0",549.824436291474,NA,NA,NA,NA
2024-01-07 06:00:00,393,"0","0",779.42372782379,NA,NA,NA,NA
2024-01-07 07:00:00,474,"0","0",729.101647098896,NA,NA,NA,NA
2024-01-07 08:00:00,544,"0","0",789.77821000894,NA,NA,NA,NA
2024-01-07 09:00:00,890,"0","0",857.914427079314,NA,NA,NA,NA
2024-01-07 10:00:00,1163,"0","0",1170.25064630795,NA,NA,NA,NA
2024-01-07 11:00:00,1267,"0","0",1361.97825246062,NA,NA,NA,NA
2024-01-07 12:00:00,1522,"0","0",1535.75710808518,NA,NA,NA,NA
2024-01-07 13:00:00,1698,"0","0",1821.03889679972,NA,NA,NA,NA
2024-01-07 14:00:00,1826,"0","0",1909.66274157073,NA,NA,NA,NA
2024-01-07 15:00:00,1811,"0","0",1890.39879684292,NA,NA,NA,NA
2024-01-07 16:00:00,1934,"0","0",1778.2575950825,NA,NA,NA,NA
2024-01-07 17:00:00,1870,"0","0",1735.36385237917,NA,NA,NA,NA
2024-01-07 18:00:00,1468,"0","0",1516.37093377668,NA,NA,NA,NA
2024-01-07 19:00:00,1029,"0","0",1008.52085555175,NA,NA,NA,NA
2024-01-07 20:00:00,616,"0","0",704.535879532652,NA,NA,NA,NA
2024-01-07 21:00:00,369,"0","0",364.007028572995,NA,NA,NA,NA
2024-01-07 22:00:00,275,"0","0",288.681825297059,NA,NA,NA,NA
2024-01-07 23:00:00,175,"0","0",167.164552209445,NA,NA,NA,NA
2024-01-08,111,"0","0",122.170082749295,NA,NA,NA,NA
2024-01-08 01:00:00,138,"0","0",111.207602125556,NA,NA,NA,NA
2024-01-08 02:00:00,131,"0","0",224.184343893741,NA,NA,NA,NA
2024-01-08 03:00:00,179,"0","0",324.949874027954,NA,NA,NA,NA
2024-01-08 04:00:00,483,"0","0",515.770198673166,NA,NA,NA,NA
2024-01-08 05:00:00,1640,"0","0",962.404542143709,NA,NA,NA,NA
2024-01-08 06:00:00,2558,"0","0",2038.06343924535,NA,NA,NA,NA
2024-01-08 07:00:00,2716,"0","0",2710.01954215148,NA,NA,NA,NA
2024-01-08 08:00:00,2568,"0","0",2582.62043030986,NA,NA,NA,NA
2024-01-08 09:00:00,2477,"0","0",2452.21009286024,NA,NA,NA,NA
2024-01-08 10:00:00,2383,"0","0",2373.53287383432,NA,NA,NA,NA
2024-01-08 11:00:00,2233,"0","0",2309.95157528068,NA,NA,NA,NA
2024-01-08 12:00:00,1736,"0","0",2312.56276383988,NA,NA,NA,NA
2024-01-08 13:00:00,1794,"0","0",1844.55470722617,NA,NA,NA,NA
2024-01-08 14:00:00,2052,"0","0",2017.46690856823,NA,NA,NA,NA
2024-01-08 15:00:00,2619,"0","0",2158.29931445976,NA,NA,NA,NA
2024-01-08 16:00:00,2473,"0","0",2636.74039852761,NA,NA,NA,NA
2024-01-08 17:00:00,1998,"0","0",2161.03435713446,NA,NA,NA,NA
2024-01-08 18:00:00,1447,"0","0",1523.87166851682,NA,NA,NA,NA
2024-01-08 19:00:00,922,"0","0",1028.00116468104,NA,NA,NA,NA
2024-01-08 20:00:00,637,"0","0",603.658788370956,NA,NA,NA,NA
2024-01-08 21:00:00,378,"0","0",471.790251651497,NA,NA,NA,NA
2024-01-08 22:00:00,297,"0","0",290.098163463979,NA,NA,NA,NA
2024-01-08 23:00:00,134,"0","0",233.620487854003,NA,NA,NA,NA
2024-01-09,101,"0","0",82.6525682954686,NA,NA,NA,NA
2024-01-09 01:00:00,68,"0","0",141.197339113426,NA,NA,NA,NA
2024-01-09 02:00:00,84,"0","0",168.425618259939,NA,NA,NA,NA
2024-01-09 03:00:00,126,"0","0",323.755753547549,NA,NA,NA,NA
2024-01-09 04:00:00,404,"0","0",563.301651819831,NA,NA,NA,NA
2024-01-09 05:00:00,1556,"0","0",1222.50865008345,NA,NA,NA,NA
2024-01-09 06:00:00,2335,"0","0",2293.89755091364,NA,NA,NA,NA
2024-01-09 07:00:00,2526,"0","0",2594.47668458765,NA,NA,NA,NA
2024-01-09 08:00:00,2571,"0","0",2505.65850070268,NA,NA,NA,NA
2024-01-09 09:00:00,2286,"0","0",2494.52487580901,NA,NA,NA,NA
2024-01-09 10:00:00,2229,"0","0",2171.50969785452,NA,NA,NA,NA
2024-01-09 11:00:00,2201,"0","0",2198.58599469654,NA,NA,NA,NA
2024-01-09 12:00:00,1944,"0","0",2110.0173779385,NA,NA,NA,NA
2024-01-09 13:00:00,1824,"0","0",2077.26285129231,NA,NA,NA,NA
2024-01-09 14:00:00,2213,"0","0",2023.50341368468,NA,NA,NA,NA
2024-01-09 15:00:00,2648,"0","0",2496.54240254222,NA,NA,NA,NA
2024-01-09 16:00:00,2513,"0","0",2500.44481164041,NA,NA,NA,NA
2024-01-09 17:00:00,2054,"0","0",2077.44118968127,NA,NA,NA,NA
2024-01-09 18:00:00,1434,"0","0",1525.39910438257,NA,NA,NA,NA
2024-01-09 19:00:00,1030,"0","0",941.58573719205,NA,NA,NA,NA
2024-01-09 20:00:00,587,"0","0",723.417391110207,NA,NA,NA,NA
2024-01-09 21:00:00,406,"0","0",336.963797046831,NA,NA,NA,NA
2024-01-09 22:00:00,325,"0","0",298.842712640623,NA,NA,NA,NA
2024-01-09 23:00:00,165,"0","0",193.012339217791,NA,NA,NA,NA
2024-01-10,95,"0","0",82.8941120627386,NA,NA,NA,NA
2024-01-10 01:00:00,68,"0","0",62.5095180270006,NA,NA,NA,NA
2024-01-10 02:00:00,87,"0","0",141.073283152213,NA,NA,NA,NA
2024-01-10 03:00:00,151,"0","0",282.721732389978,NA,NA,NA,NA
2024-01-10 04:00:00,416,"0","0",541.446751066072,NA,NA,NA,NA
2024-01-10 05:00:00,1585,"0","0",1190.34988804347,NA,NA,NA,NA
2024-01-10 06:00:00,2367,"0","0",2235.0721022868,NA,NA,NA,NA
2024-01-10 07:00:00,2657,"0","0",2599.91355672743,NA,NA,NA,NA
2024-01-10 08:00:00,2639,"0","0",2660.57824346248,NA,NA,NA,NA
2024-01-10 09:00:00,2432,"0","0",2422.81649464446,NA,NA,NA,NA
2024-01-10 10:00:00,2389,"0","0",2303.78195513579,NA,NA,NA,NA
2024-01-10 11:00:00,2306,"0","0",2340.5274451223,NA,NA,NA,NA
2024-01-10 12:00:00,1995,"0","0",2238.6327747898,NA,NA,NA,NA
2024-01-10 13:00:00,1992,"0","0",2023.24686749349,NA,NA,NA,NA
2024-01-10 14:00:00,2275,"0","0",2244.48626325963,NA,NA,NA,NA
2024-01-10 15:00:00,2810,"0","0",2467.05890309141,NA,NA,NA,NA
2024-01-10 16:00:00,2533,"0","0",2670.93888245469,NA,NA,NA,NA
2024-01-10 17:00:00,2179,"0","0",2065.81475820881,NA,NA,NA,NA
2024-01-10 18:00:00,1623,"0","0",1635.09828861855,NA,NA,NA,NA
2024-01-10 19:00:00,1071,"0","0",1163.17395503698,NA,NA,NA,NA
2024-01-10 20:00:00,619,"0","0",671.0144128193,NA,NA,NA,NA
2024-01-10 21:00:00,435,"0","0",412.714351861733,NA,NA,NA,NA
2024-01-10 22:00:00,310,"0","0",333.292083522342,NA,NA,NA,NA
2024-01-10 23:00:00,109,"0","0",193.638679548343,NA,NA,NA,NA
2024-01-11,95,"0","0",38.6255227715641,NA,NA,NA,NA
2024-01-11 01:00:00,72,"0","0",106.390995005282,NA,NA,NA,NA
2024-01-11 02:00:00,76,"0","0",172.154270079571,NA,NA,NA,NA
2024-01-11 03:00:00,145,"0","0",306.585440157106,NA,NA,NA,NA
2024-01-11 04:00:00,407,"0","0",563.415441557847,NA,NA,NA,NA
2024-01-11 05:00:00,1491,"0","0",1222.88005974235,NA,NA,NA,NA
2024-01-11 06:00:00,2283,"0","0",2174.26237311193,NA,NA,NA,NA
2024-01-11 07:00:00,2632,"0","0",2607.92910556913,NA,NA,NA,NA
2024-01-11 08:00:00,2662,"0","0",2668.89112947477,NA,NA,NA,NA
2024-01-11 09:00:00,2368,"0","0",2527.33816826192,NA,NA,NA,NA
2024-01-11 10:00:00,2273,"0","0",2275.20185370324,NA,NA,NA,NA
2024-01-11 11:00:00,2328,"0","0",2262.39333355378,NA,NA,NA,NA
2024-01-11 12:00:00,2365,"0","0",2319.63892584729,NA,NA,NA,NA
2024-01-11 13:00:00,2202,"0","0",2489.42157040377,NA,NA,NA,NA
2024-01-11 14:00:00,2603,"0","0",2367.72102181002,NA,NA,NA,NA
2024-01-11 15:00:00,2812,"0","0",2840.50908598736,NA,NA,NA,NA
2024-01-11 16:00:00,2691,"0","0",2574.76775034689,NA,NA,NA,NA
2024-01-11 17:00:00,2047,"0","0",2315.69889265105,NA,NA,NA,NA
2024-01-11 18:00:00,1700,"0","0",1507.51340939484,NA,NA,NA,NA
2024-01-11 19:00:00,1091,"0","0",1260.29344466658,NA,NA,NA,NA
2024-01-11 20:00:00,691,"0","0",706.897687127195,NA,NA,NA,NA
2024-01-11 21:00:00,447,"0","0",506.452465836012,NA,NA,NA,NA
2024-01-11 22:00:00,395,"0","0",330.150087555084,NA,NA,NA,NA
2024-01-11 23:00:00,129,"0","0",282.452199859164,NA,NA,NA,NA
2024-01-12,103,"0","0",68.1499316277392,NA,NA,NA,NA
2024-01-12 01:00:00,94,"0","0",113.837706558986,NA,NA,NA,NA
2024-01-12 02:00:00,102,"0","0",191.015331436998,NA,NA,NA,NA
2024-01-12 03:00:00,132,"0","0",330.50123353868,NA,NA,NA,NA
2024-01-12 04:00:00,392,"0","0",536.793592588409,NA,NA,NA,NA
2024-01-12 05:00:00,1498,"0","0",1171.12291080173,NA,NA,NA,NA
2024-01-12 06:00:00,2301,"0","0",2176.85002166845,NA,NA,NA,NA
2024-01-12 07:00:00,2561,"0","0",2621.89253837892,NA,NA,NA,NA
2024-01-12 08:00:00,2438,"0","0",2578.82423099844,NA,NA,NA,NA
2024-01-12 09:00:00,2356,"0","0",2252.14573818747,NA,NA,NA,NA
2024-01-12 10:00:00,2391,"0","0",2274.1465442925,NA,NA,NA,NA
2024-01-12 11:00:00,2539,"0","0",2399.31348937355,NA,NA,NA,NA
2024-01-12 12:00:00,2629,"0","0",2585.27550764652,NA,NA,NA,NA
2024-01-12 13:00:00,2894,"0","0",2608.01099531804,NA,NA,NA,NA
2024-01-12 14:00:00,3012,"0","0",3051.72534343832,NA,NA,NA,NA
2024-01-12 15:00:00,3108,"0","0",2941.36154368405,NA,NA,NA,NA
2024-01-12 16:00:00,2858,"0","0",2816.11121282573,NA,NA,NA,NA
2024-01-12 17:00:00,2467,"0","0",2253.96879592117,NA,NA,NA,NA
2024-01-12 18:00:00,1784,"0","0",1939.98626805441,NA,NA,NA,NA
2024-01-12 19:00:00,1234,"0","0",1145.88297965022,NA,NA,NA,NA
2024-01-12 20:00:00,789,"0","0",797.898292652652,NA,NA,NA,NA
2024-01-12 21:00:00,533,"0","0",483.911495526055,NA,NA,NA,NA
2024-01-12 22:00:00,491,"0","0",360.465318832366,NA,NA,NA,NA
2024-01-12 23:00:00,338,"0","0",264.726140088043,NA,NA,NA,NA
2024-01-13,191,"0","0",192.54057018266,NA,NA,NA,NA
2024-01-13 01:00:00,168,"0","0",84.7329826911702,NA,NA,NA,NA
2024-01-13 02:00:00,130,"0","0",172.931444392607,NA,NA,NA,NA
2024-01-13 03:00:00,133,"0","0",252.416163053617,NA,NA,NA,NA
2024-01-13 04:00:00,231,"0","0",456.866169636345,NA,NA,NA,NA
2024-01-13 05:00:00,521,"0","0",932.659757222,NA,NA,NA,NA
2024-01-13 06:00:00,662,"0","0",1122.91972888365,NA,NA,NA,NA
2024-01-13 07:00:00,861,"0","0",1048.90613161538,NA,NA,NA,NA
2024-01-13 08:00:00,1178,"0","0",1086.8623678844,NA,NA,NA,NA
2024-01-13 09:00:00,1608,"0","0",1357.82985266598,NA,NA,NA,NA
2024-01-13 10:00:00,1912,"0","0",1753.80574332273,NA,NA,NA,NA
2024-01-13 11:00:00,1968,"0","0",2036.433852373,NA,NA,NA,NA
2024-01-13 12:00:00,1987,"0","0",2059.67416548373,NA,NA,NA,NA
2024-01-13 13:00:00,2175,"0","0",2179.82525337161,NA,NA,NA,NA
2024-01-13 14:00:00,2347,"0","0",2308.65382543016,NA,NA,NA,NA
2024-01-13 15:00:00,2202,"0","0",2381.72446565077,NA,NA,NA,NA
2024-01-13 16:00:00,2054,"0","0",1962.87552088786,NA,NA,NA,NA
2024-01-13 17:00:00,2175,"0","0",1701.26429469307,NA,NA,NA,NA
2024-01-13 18:00:00,1625,"0","0",1672.06492002844,NA,NA,NA,NA
2024-01-13 19:00:00,1135,"0","0",1063.23609992616,NA,NA,NA,NA
2024-01-13 20:00:00,866,"0","0",680.474168731196,NA,NA,NA,NA
2024-01-13 21:00:00,484,"0","0",560.32174628545,NA,NA,NA,NA
2024-01-13 22:00:00,337,"0","0",271.818877775602,NA,NA,NA,NA
2024-01-13 23:00:00,263,"0","0",140.370989704725,NA,NA,NA,NA
2024-01-14,215,"0","0",97.1067014329668,NA,NA,NA,NA
2024-01-14 01:00:00,155,"0","0",129.092543352869,NA,NA,NA,NA
2024-01-14 02:00:00,152,"0","0",135.70977267917,NA,NA,NA,NA
2024-01-14 03:00:00,82,"0","0",273.10656298582,NA,NA,NA,NA
2024-01-14 04:00:00,188,"0","0",346.110787783511,NA,NA,NA,NA
2024-01-14 05:00:00,326,"0","0",621.395282099808,NA,NA,NA,NA
2024-01-14 06:00:00,397,"0","0",708.822172075751,NA,NA,NA,NA
2024-01-14 07:00:00,529,"0","0",757.782730944718,NA,NA,NA,NA
2024-01-14 08:00:00,713,"0","0",868.941179783646,NA,NA,NA,NA
2024-01-14 09:00:00,961,"0","0",1037.48147741557,NA,NA,NA,NA
2024-01-14 10:00:00,1272,"0","0",1227.18597919447,NA,NA,NA,NA
2024-01-14 11:00:00,1519,"0","0",1480.43180581258,NA,NA,NA,NA
2024-01-14 12:00:00,1616,"0","0",1737.18732695256,NA,NA,NA,NA
2024-01-14 13:00:00,1917,"0","0",1883.52413349103,NA,NA,NA,NA
2024-01-14 14:00:00,2053,"0","0",2155.99493555167,NA,NA,NA,NA
2024-01-14 15:00:00,2143,"0","0",2054.14048470662,NA,NA,NA,NA
2024-01-14 16:00:00,1976,"0","0",2027.14734343807,NA,NA,NA,NA
2024-01-14 17:00:00,2097,"0","0",1812.47260026083,NA,NA,NA,NA
2024-01-14 18:00:00,1477,"0","0",1658.78813095674,NA,NA,NA,NA
2024-01-14 19:00:00,989,"0","0",996.902951250027,NA,NA,NA,NA
2024-01-14 20:00:00,689,"0","0",690.317920023189,NA,NA,NA,NA
2024-01-14 21:00:00,362,"0","0",432.421388268807,NA,NA,NA,NA
2024-01-14 22:00:00,284,"0","0",235.575915087628,NA,NA,NA,NA
2024-01-14 23:00:00,149,"0","0",219.129026273022,NA,NA,NA,NA
2024-01-15,113,"0","0",92.7206983044486,NA,NA,NA,NA
2024-01-15 01:00:00,100,"0","0",110.336532937876,NA,NA,NA,NA
2024-01-15 02:00:00,143,"0","0",199.164876567878,NA,NA,NA,NA
2024-01-15 03:00:00,201,"0","0",330.520960638065,NA,NA,NA,NA
2024-01-15 04:00:00,551,"0","0",558.136610474895,NA,NA,NA,NA
2024-01-15 05:00:00,1691,"0","0",991.571244193464,NA,NA,NA,NA
2024-01-15 06:00:00,2525,"0","0",2096.69833058952,NA,NA,NA,NA
2024-01-15 07:00:00,2899,"0","0",2677.15540716637,NA,NA,NA,NA
2024-01-15 08:00:00,2644,"0","0",2822.8577940912,NA,NA,NA,NA
2024-01-15 09:00:00,2468,"0","0",2452.5439094015,NA,NA,NA,NA
2024-01-15 10:00:00,2316,"0","0",2373.65749456699,NA,NA,NA,NA
2024-01-15 11:00:00,2189,"0","0",2297.76424464862,NA,NA,NA,NA
2024-01-15 12:00:00,2470,"0","0",2233.82866077863,NA,NA,NA,NA
2024-01-15 13:00:00,2481,"0","0",2687.88454883363,NA,NA,NA,NA
