"cas","ln_no2","fitted_no2","sezona","data_no2"
2024-04-23 21:00:00,3.11839228628988,3.50140486649198,0,22.61
2024-04-23 22:00:00,3.13983261752775,3.98910087566072,0,23.1
2024-04-23 23:00:00,3.12015985192904,4.8083773619277,0,22.65
2024-04-24,3.18138162044062,4.33722376681465,0,24.08
2024-04-24 01:00:00,2.90853906185161,3.86487355510018,0,18.33
2024-04-24 02:00:00,2.62684014567667,4.36521476465923,0,13.83
2024-04-24 03:00:00,2.65955999194178,4.38221940581425,0,14.29
2024-04-24 04:00:00,2.82197394742052,3.92780317127546,0,16.81
2024-04-24 05:00:00,3.09240516081425,3.1874859757268,0,22.03
2024-04-24 06:00:00,3.07592881554827,3.37747054700073,0,21.67
2024-04-24 07:00:00,2.73371794785079,4.194483399113,0,15.39
2024-04-24 08:00:00,2.59600069729359,4.64819812013443,0,13.41
2024-04-24 09:00:00,2.08567209143047,3.99745720283179,0,8.05
2024-04-24 10:00:00,2.13179677201376,3.47478268302663,0,8.43
2024-04-24 11:00:00,1.65822807660353,2.89786376702852,0,5.25
2024-04-24 12:00:00,1.73695123273306,2.84308796053302,0,5.68
2024-04-24 13:00:00,1.67335123817775,2.7447837400398,0,5.33
2024-04-24 14:00:00,1.76644166124377,2.36309075505406,0,5.85
2024-04-24 15:00:00,1.80005827204275,2.25555778231974,0,6.05
2024-04-24 16:00:00,2.2060741926132,2.13715471862849,0,9.08
2024-04-24 17:00:00,2.61520365073586,2.24372338672345,0,13.67
2024-04-24 18:00:00,2.86105737022739,2.62344451668895,0,17.48
2024-04-24 19:00:00,2.98568193770049,2.93090684496751,0,19.8
2024-04-24 20:00:00,3.33148996923734,3.50547840042897,0,27.98
2024-04-24 21:00:00,3.31236616795554,3.02425550892717,0,27.45
2024-04-24 22:00:00,3.15145314855077,3.30210545497338,0,23.37
2024-04-24 23:00:00,3.08007342198774,4.08022480768878,0,21.76
2024-04-25,3.04547436544881,3.03853266180311,0,21.02
2024-04-25 01:00:00,2.91343703082716,3.52897136271315,0,18.42
2024-04-25 02:00:00,2.83790818836042,3.78537906557984,0,17.08
2024-04-25 03:00:00,2.77321352700862,3.58331439110882,0,16.01
2024-04-25 04:00:00,2.95282477254271,3.83653846760738,0,19.16
2024-04-25 05:00:00,2.91017438519234,4.00717183349476,0,18.36
2024-04-25 06:00:00,2.94759189822606,4.08711519759807,0,19.06
2024-04-25 07:00:00,2.94127608775793,4.09760494459372,0,18.94
2024-04-25 08:00:00,2.34180580614733,3.60527789902642,0,10.4
2024-04-25 09:00:00,1.8961194845523,3.07868681308565,0,6.66
2024-04-25 10:00:00,1.5830939370945,2.53469789435449,0,4.87
2024-04-25 11:00:00,1.60341984010854,2.50912169757637,0,4.97
2024-04-25 12:00:00,2.34468626901268,2.21606148783112,0,10.43
2024-04-25 13:00:00,2.54788144894939,2.73850865207808,0,12.78
2024-04-25 14:00:00,3.09421922026864,2.52545890883115,0,22.07
2024-04-25 15:00:00,3.14845336057165,2.85665785733017,0,23.3
2024-04-25 16:00:00,2.18267479632149,2.74730254702771,0,8.87
2024-04-25 17:00:00,1.80005827204275,2.2921735468581,0,6.05
2024-04-25 18:00:00,1.96290772542388,2.72292731770037,0,7.12
2024-04-25 19:00:00,2.44060639089142,3.09893133612004,0,11.48
2024-04-25 20:00:00,3.60848251704191,3.68372825180852,0,36.91
2024-04-25 21:00:00,3.06572464537403,3.60723061208698,0,21.45
2024-04-25 22:00:00,2.96836107675786,3.93519791634004,0,19.46
2024-04-25 23:00:00,2.82908719614504,4.22047468019985,0,16.93
2024-04-26,2.62756295018952,3.79353995033362,0,13.84
2024-04-26 01:00:00,2.60786147384678,3.91229751655162,0,13.57
2024-04-26 02:00:00,2.63476240533238,3.58006735299226,0,13.94
2024-04-26 03:00:00,2.60046499042227,3.27578352852491,0,13.47
2024-04-26 04:00:00,2.72850620966959,3.70036899434708,0,15.31
2024-04-26 05:00:00,3.15059698411491,4.36356020044284,0,23.35
2024-04-26 06:00:00,3.21967550503877,4.5014049823618,0,25.02
2024-04-26 07:00:00,3.48093234968101,4.68114754064372,0,32.49
2024-04-26 08:00:00,3.25963381734037,4.40628777475052,0,26.04
2024-04-26 09:00:00,2.2935443483419,4.35085530949269,0,9.91
2024-04-26 10:00:00,1.48387468945875,3.75217986160733,0,4.41
2024-04-26 11:00:00,0.732367893713227,2.94216885811161,0,2.08
2024-04-26 12:00:00,0.900161349944271,2.41802274317808,0,2.46
2024-04-26 13:00:00,1.08518926833597,2.3687239441143,0,2.96
2024-04-26 14:00:00,1.30291275218084,2.67617797827654,0,3.68
2024-04-26 15:00:00,1.36609165380237,2.51130927333394,0,3.92
2024-04-26 16:00:00,1.35325450704169,2.88147461072867,0,3.87
2024-04-26 17:00:00,1.75785791755237,2.98168548218644,0,5.8
2024-04-26 18:00:00,2.45272775142377,3.0661992075484,0,11.62
2024-04-26 19:00:00,3.05541527571516,3.97283807445279,0,21.23
2024-04-26 20:00:00,3.14199478053224,4.19290096256302,0,23.15
2024-04-26 21:00:00,2.98618686071046,4.58227151696221,0,19.81
2024-04-26 22:00:00,3.10995341764401,4.61394891501135,0,22.42
2024-04-26 23:00:00,3.25076201373052,5.26630184283229,0,25.81
2024-04-27,3.19088778832803,4.61801510084919,0,24.31
2024-04-27 01:00:00,3.10503500844444,4.30540141755996,0,22.31
2024-04-27 02:00:00,2.90032208874933,4.37231177634796,0,18.18
2024-04-27 03:00:00,2.83380140640777,4.46963707903873,0,17.01
2024-04-27 04:00:00,2.89259151463448,4.73049346534248,0,18.04
2024-04-27 05:00:00,3.14415227867226,5.40714234470085,0,23.2
2024-04-27 06:00:00,3.47258737774883,5.58514193525442,0,32.22
2024-04-27 07:00:00,3.07315617051879,6.01445038869503,0,21.61
2024-04-27 08:00:00,1.62727783056243,5.51506415282365,0,5.09
2024-04-27 09:00:00,1.51951320490611,4.92959982576925,0,4.57
2024-04-27 10:00:00,1.43508452528932,4.83810894900509,0,4.2
2024-04-27 11:00:00,0.405465108108164,4.39203921501238,0,1.5
2024-04-27 12:00:00,0.871293365943419,3.58903543540114,0,2.39
2024-04-27 13:00:00,0.672944473242426,3.77926629931598,0,1.96
2024-04-27 14:00:00,0.593326845277734,2.81025025729315,0,1.81
2024-04-27 15:00:00,1.05082162483176,2.58052529745188,0,2.86
2024-04-27 16:00:00,1.12492959698548,2.4241982239753,0,3.08
2024-04-27 17:00:00,1.42069578783722,2.21783795969149,0,4.14
2024-04-27 18:00:00,1.55392520250384,2.16448336994873,0,4.73
2024-04-27 19:00:00,2.63619609733423,2.85113549247577,0,13.96
2024-04-27 20:00:00,3.02237420450041,3.15749814634745,0,20.54
2024-04-27 21:00:00,3.20396521213245,3.34595957441399,0,24.63
2024-04-27 22:00:00,3.31200180285768,4.95042188029241,0,27.44
2024-04-27 23:00:00,3.2047769004887,4.37532709679339,0,24.65
2024-04-28,3.23198946401358,4.59897751965532,0,25.33
2024-04-28 01:00:00,3.3403852422654,4.31664927288492,0,28.23
2024-04-28 02:00:00,2.98517675961447,4.93862561536819,0,19.79
2024-04-28 03:00:00,3.24298290021143,4.95586733043588,0,25.61
2024-04-28 04:00:00,3.42556473811045,5.01592480014398,0,30.74
2024-04-28 05:00:00,3.37519557912315,5.14058609324777,0,29.23
2024-04-28 06:00:00,3.28914787785353,4.96123760454795,0,26.82
2024-04-28 07:00:00,2.8225686545448,6.17540944998238,0,16.82
2024-04-28 08:00:00,1.27536280041261,5.19431653530144,0,3.58
2024-04-28 09:00:00,1.89911798754855,5.00026842070683,0,6.68
2024-04-28 10:00:00,1.69561560867515,5.29567547413724,0,5.45
2024-04-28 11:00:00,1.12167756159911,4.78319821100399,0,3.07
2024-04-28 12:00:00,1.50185270175416,4.79636831376865,0,4.49
2024-04-28 13:00:00,0.824175442966349,4.49000119784395,0,2.28
2024-04-28 14:00:00,0.815364813284194,3.97590825370261,0,2.26
2024-04-28 15:00:00,1.26976054486394,4.42936761726194,0,3.56
2024-04-28 16:00:00,1.38629436111989,4.19519839801795,0,4
2024-04-28 17:00:00,1.12167756159911,4.22883482031909,0,3.07
2024-04-28 18:00:00,1.24415459395877,4.55433727775751,0,3.47
2024-04-28 19:00:00,1.44926916028128,5.49209624743164,0,4.26
2024-04-28 20:00:00,3.5418285114019,5.88043256882001,0,34.53
2024-04-28 21:00:00,3.83168025274561,6.54703449205129,0,46.14
2024-04-28 22:00:00,3.52988372262348,6.42205591096548,0,34.12
2024-04-28 23:00:00,3.65609796458956,7.05091942112572,0,38.71
2024-04-29,3.69411572090918,6.00050164461893,0,40.21
2024-04-29 01:00:00,3.5307625860168,5.20167953505442,0,34.15
2024-04-29 02:00:00,3.37895177271484,5.51866642933659,0,29.34
2024-04-29 03:00:00,3.18304137185898,5.12258518642001,0,24.12
2024-04-29 04:00:00,3.13983261752775,5.81327862278014,0,23.1
2024-04-29 05:00:00,3.51690418937413,5.9154417062802,0,33.68
2024-04-29 06:00:00,3.54558628428746,5.64122544530178,0,34.66
2024-04-29 07:00:00,3.14630513203337,7.11746654077473,0,23.25
2024-04-29 08:00:00,1.20297230399235,8.30867283837514,0,3.33
2024-04-29 09:00:00,1.07500242302898,5.75103186613007,0,2.93
2024-04-29 10:00:00,1.01523067972906,4.87766008837249,0,2.76
2024-04-29 11:00:00,0.940007258491471,4.60750938175081,0,2.56
2024-04-29 12:00:00,1.08856195281461,5.29933927527534,0,2.97
2024-04-29 13:00:00,0.912282710476616,4.81713201553606,0,2.49
2024-04-29 14:00:00,0.985816794522765,4.42841849882348,0,2.68
2024-04-29 15:00:00,1.20597080698861,4.7122751440673,0,3.34
2024-04-29 16:00:00,1.24126858906963,4.77542537734275,0,3.46
2024-04-29 17:00:00,1.28093384546206,4.48647782081829,0,3.6
2024-04-29 18:00:00,1.42791603581071,4.81671714874534,0,4.17
2024-04-29 19:00:00,3.2801590532851,6.50485610994386,0,26.58
2024-04-29 20:00:00,4.27318785463973,6.51114733081363,0,71.75
2024-04-29 21:00:00,4.14345213632913,6.92521742347107,0,63.02
2024-04-29 22:00:00,3.8448142557347,6.95771059129598,0,46.75
2024-04-29 23:00:00,3.61010677294854,7.71595321002719,0,36.97
2024-04-30,3.44744463282748,6.53645609460973,0,31.42
2024-04-30 01:00:00,2.95282477254271,6.52630281451709,0,19.16
2024-04-30 02:00:00,2.42125662271154,6.74577078775275,0,11.26
2024-04-30 03:00:00,2.06305806242931,6.55175328367481,0,7.87
2024-04-30 04:00:00,2.22462355152433,6.50679704961028,0,9.25
2024-04-30 05:00:00,3.29546642702991,6.89294976657457,0,26.99
2024-04-30 06:00:00,3.17220341666977,6.95340895010775,0,23.86
2024-04-30 07:00:00,2.62394369180521,6.92145719228027,0,13.79
2024-04-30 08:00:00,0.683096844706444,6.91713668071235,0,1.98
2024-04-30 09:00:00,1.10525683138678,6.48610346557305,0,3.02
2024-04-30 10:00:00,0.947789398933526,5.5740274524391,0,2.58
2024-04-30 11:00:00,0.431782416425538,4.98975264402682,0,1.54
2024-04-30 12:00:00,0.717839793150317,4.60838122746023,0,2.05
2024-04-30 13:00:00,0.198850858745165,3.54049239360365,0,1.22
2024-04-30 14:00:00,0.246860077931526,3.22000659023544,0,1.28
2024-04-30 15:00:00,0.60431596685333,3.42061618550169,0,1.83
2024-04-30 16:00:00,0.751416088683921,3.6455055116854,0,2.12
2024-04-30 17:00:00,0.978326122793608,3.34557678721432,0,2.66
2024-04-30 18:00:00,1.47932922708708,3.11694203344328,0,4.39
2024-04-30 19:00:00,2.1126345090356,3.64874063201241,0,8.27
2024-04-30 20:00:00,2.50878592357794,3.55422900276309,0,12.29
2024-04-30 21:00:00,2.58324255050886,3.60766979279073,0,13.24
2024-04-30 22:00:00,2.85359250639287,5.40749084333562,0,17.35
2024-04-30 23:00:00,2.96062309644042,5.39043549822786,0,19.31
2024-05-01,3.10413814739778,5.06857735416455,0,22.29
2024-05-01 01:00:00,2.91180703861623,5.64005502850725,0,18.39
2024-05-01 02:00:00,3.06105173967463,6.12644865412477,0,21.35
2024-05-01 03:00:00,3.02334744058696,4.65299813501876,0,20.56
2024-05-01 04:00:00,2.84607149899958,4.94612306000956,0,17.22
2024-05-01 05:00:00,3.28391422104742,5.8826966362947,0,26.68
2024-05-01 06:00:00,3.19785645764413,5.95565427327519,0,24.48
2024-05-01 07:00:00,2.09801792725277,6.49561199008874,0,8.15
2024-05-01 08:00:00,1.05082162483176,4.5864572710521,0,2.86
2024-05-01 09:00:00,1.35583515363518,4.2152309936757,0,3.88
2024-05-01 10:00:00,1.3297240096315,4.12359206504584,0,3.78
2024-05-01 11:00:00,0.970778917158225,2.44308539026334,0,2.64
2024-05-01 12:00:00,1.15057202759882,2.3911759535469,0,3.16
2024-05-01 13:00:00,1.16002091679675,2.10112669156551,0,3.19
2024-05-01 14:00:00,1.00430160919687,2.48349712095727,0,2.73
2024-05-01 15:00:00,1.05431202977153,2.20121455709527,0,2.87
2024-05-01 16:00:00,1.3609765531356,2.43842250311903,0,3.9
2024-05-01 17:00:00,1.6752256529721,2.36743324836211,0,5.34
2024-05-01 18:00:00,1.87640694328834,2.41088752691914,0,6.53
2024-05-01 19:00:00,2.05923883436232,2.19940884652082,0,7.84
2024-05-01 20:00:00,2.71204222237175,2.57886138218718,0,15.06
2024-05-01 21:00:00,2.78006073707848,2.74573401793689,0,16.12
2024-05-01 22:00:00,2.67207754064339,4.70328836796691,0,14.47
2024-05-01 23:00:00,2.8501282996952,5.18658157410845,0,17.29
2024-05-02,2.88480071284671,4.73699073790043,0,17.9
2024-05-02 01:00:00,2.63332665490627,5.16797522676705,0,13.92
2024-05-02 02:00:00,2.50634193050807,4.63595644269417,0,12.26
2024-05-02 03:00:00,2.38967979984498,4.15685099878132,0,10.91
2024-05-02 04:00:00,2.00552585872967,3.54901263896724,0,7.43
2024-05-02 05:00:00,1.67147330335355,3.64323229019532,0,5.32
2024-05-02 06:00:00,1.75440368268429,4.27053114624467,0,5.78
2024-05-02 07:00:00,1.54329810992956,4.18167435684458,0,4.68
2024-05-02 08:00:00,1.1999647829284,3.50970866662546,0,3.32
2024-05-02 09:00:00,1.85473426838944,3.96875607776216,0,6.39
2024-05-02 10:00:00,1.71918877639322,2.58634559678965,0,5.58
2024-05-02 11:00:00,1.16315080980568,2.13759262255309,0,3.2
2024-05-02 12:00:00,1.17248213723457,1.86869659988188,0,3.23
2024-05-02 13:00:00,1.62531126159039,2.06887821974204,0,5.08
2024-05-02 14:00:00,1.51292701205326,1.77596289690041,0,4.54
2024-05-02 15:00:00,1.33762918913861,1.87963274945764,0,3.81
2024-05-02 16:00:00,1.43508452528932,1.63663938671012,0,4.2
2024-05-02 17:00:00,1.46325540225602,1.71480564358494,0,4.32
2024-05-02 18:00:00,1.48839958405704,2.24586638070899,0,4.43
2024-05-02 19:00:00,2.17133680638409,2.46188574347667,0,8.77
2024-05-02 20:00:00,2.82790516291049,3.24083210724991,0,16.91
2024-05-02 21:00:00,2.80154054418955,2.85762434294319,0,16.47
2024-05-02 22:00:00,2.61447185414264,2.61851243346568,0,13.66
2024-05-02 23:00:00,2.89591193827178,4.84642839343887,0,18.1
2024-05-03,2.8570447537801,4.32695011011965,0,17.41
2024-05-03 01:00:00,2.81241021642645,5.21490250017106,0,16.65
2024-05-03 02:00:00,2.89977188240808,4.74255774155855,0,18.17
2024-05-03 03:00:00,2.95699144523756,5.09091597708513,0,19.24
2024-05-03 04:00:00,3.06898273529358,5.21264011756318,0,21.52
2024-05-03 05:00:00,3.05069383162797,5.91793752442035,0,21.13
2024-05-03 06:00:00,2.76190687389292,6.77709623459632,0,15.83
2024-05-03 07:00:00,2.59450815970308,6.07199302243384,0,13.39
2024-05-03 08:00:00,2.14124194258528,5.47297364644442,0,8.51
2024-05-03 09:00:00,1.66013102674962,5.86891133809102,0,5.26
2024-05-03 10:00:00,1.59330853050422,5.49126561518691,0,4.92
2024-05-03 11:00:00,1.49514876603197,4.18065998622682,0,4.46
2024-05-03 12:00:00,1.42551507427317,4.010436259615,0,4.16
2024-05-03 13:00:00,1.08180517035173,4.01196636431512,0,2.95
2024-05-03 14:00:00,1.26129787094521,3.85930060307334,0,3.53
2024-05-03 15:00:00,1.35325450704169,4.22406526711106,0,3.87
2024-05-03 16:00:00,2.03470564783844,3.89178537119862,0,7.65
2024-05-03 17:00:00,4.0714170575784,3.96306366635283,0,58.64
2024-05-03 18:00:00,4.5290447955986,5.05565559068016,0,92.67
2024-05-03 19:00:00,3.59922823216129,5.56474856578103,0,36.57
2024-05-03 20:00:00,2.82731362192903,5.26159485693988,0,16.9
2024-05-03 21:00:00,3.2468800212778,7.06881997947389,0,25.71
2024-05-03 22:00:00,2.8142103969306,6.41363734548012,0,16.68
2024-05-03 23:00:00,2.2935443483419,6.78943227911936,0,9.91
2024-05-04,2.25863320546486,5.20541268435414,0,9.57
2024-05-04 01:00:00,2.29253475714054,6.55933185735626,0,9.9
2024-05-04 02:00:00,1.97546895129686,5.93362005384171,0,7.21
2024-05-04 03:00:00,1.78170913337455,5.59064256690665,0,5.94
2024-05-04 04:00:00,2.04898233419513,5.77519141785074,0,7.76
2024-05-04 05:00:00,2.01223279198639,6.15034553040623,0,7.48
2024-05-04 06:00:00,2.00552585872967,5.99546196772974,0,7.43
2024-05-04 07:00:00,1.9387416595767,6.03309827918337,0,6.95
2024-05-04 08:00:00,1.41098697371026,7.06469315464003,0,4.1
2024-05-04 09:00:00,1.38128181929635,6.04104203497647,0,3.98
2024-05-04 10:00:00,1.35583515363518,4.94712981953376,0,3.88
2024-05-04 11:00:00,1.20297230399235,5.13393393671781,0,3.33
2024-05-04 12:00:00,1.16938135955632,4.79473044923137,0,3.22
2024-05-04 13:00:00,0.712949807856125,4.28855353217607,0,2.04
2024-05-04 14:00:00,0.587786664902119,4.61780425612677,0,1.8
2024-05-04 15:00:00,1.14103300455206,4.6923694401568,0,3.13
2024-05-04 16:00:00,1.4747630091075,4.54247354705654,0,4.37
2024-05-04 17:00:00,1.74919985480926,4.91022329316005,0,5.75
2024-05-04 18:00:00,1.73342389221509,4.78577497786787,0,5.66
2024-05-04 19:00:00,2.06686275947298,4.69701414723604,0,7.9
2024-05-04 20:00:00,3.1629401925379,5.90789412061105,0,23.64
2024-05-04 21:00:00,3.83102984621861,5.88064220259773,0,46.11
2024-05-04 22:00:00,3.73122029460346,6.65311443657766,0,41.73
2024-05-04 23:00:00,3.59264384623311,6.85511226784972,0,36.33
2024-05-05,3.51124688680611,5.99259189931599,0,33.49
2024-05-05 01:00:00,3.22525543183224,4.8206985061173,0,25.16
2024-05-05 02:00:00,3.03927057556847,4.98666969146217,0,20.89
2024-05-05 03:00:00,2.68444033546308,5.06579866659675,0,14.65
2024-05-05 04:00:00,2.65324196460721,4.63687069920058,0,14.2
2024-05-05 05:00:00,2.35042242240821,5.03225918351763,0,10.49
2024-05-05 06:00:00,2.43711598595165,5.29299458955008,0,11.44
2024-05-05 07:00:00,2.54474665014402,6.52678568273635,0,12.74
2024-05-05 08:00:00,2.46979301197795,6.48432343963148,0,11.82
2024-05-05 09:00:00,2.01490302054226,5.35053740537227,0,7.5
2024-05-05 10:00:00,1.6752256529721,5.50742434890198,0,5.34
2024-05-05 11:00:00,1.13462272619114,5.04851468068632,0,3.11
2024-05-05 12:00:00,1.30562645805244,5.07778748308589,0,3.69
2024-05-05 13:00:00,1.40609698841607,4.27652355791664,0,4.08
2024-05-05 14:00:00,1.708377860289,4.77037460503648,0,5.52
2024-05-05 15:00:00,1.04027671165515,3.31388359172645,0,2.83
2024-05-05 16:00:00,1.31908561142644,3.20537325871765,0,3.74
2024-05-05 17:00:00,1.44456326924387,3.64527340423466,0,4.24
2024-05-05 18:00:00,1.56861591791385,2.91610548563736,0,4.8
2024-05-05 19:00:00,2.91614779421115,4.02851035977731,0,18.47
2024-05-05 20:00:00,3.17930304974838,4.48846390771095,0,24.03
2024-05-05 21:00:00,3.19703913025903,5.32683961898879,0,24.46
2024-05-05 22:00:00,3.05305734017326,5.58288150269262,0,21.18
2024-05-05 23:00:00,2.8724340572095,5.38094314921873,0,17.68
2024-05-06,2.80578168959555,4.6155455784869,0,16.54
2024-05-06 01:00:00,2.78562833574758,5.13551026576553,0,16.21
2024-05-06 02:00:00,2.63691217326887,5.2199891637723,0,13.97
2024-05-06 03:00:00,2.48823443988067,5.00294370411355,0,12.04
2024-05-06 04:00:00,2.53369681395743,4.97267233741129,0,12.6
2024-05-06 05:00:00,2.64971462408925,5.45906772951213,0,14.15
2024-05-06 06:00:00,2.74406063862524,6.10519599046381,0,15.55
2024-05-06 07:00:00,2.90744735868642,6.49293623504838,0,18.31
2024-05-06 08:00:00,2.96836107675786,6.60819207699774,0,19.46
2024-05-06 09:00:00,2.89425310460414,6.11846633073994,0,18.07
2024-05-06 10:00:00,3.0652583362026,5.64278226417297,0,21.44
2024-05-06 11:00:00,3.36591556751752,5.39409735291101,0,28.96
2024-05-06 12:00:00,2.61666563930036,4.98549688071713,0,13.69
2024-05-06 13:00:00,2.09679018001445,4.76299814287339,0,8.14
2024-05-06 14:00:00,1.8531680973567,4.57930267407682,0,6.38
2024-05-06 15:00:00,1.31103187661934,4.33198051594078,0,3.71
2024-05-06 16:00:00,1.4747630091075,4.05313346937364,0,4.37
2024-05-06 17:00:00,1.96150224381515,4.3474537048641,0,7.11
2024-05-06 18:00:00,2.88144312715186,4.58659441263083,0,17.84
2024-05-06 19:00:00,3.32790958589232,5.50317792547704,0,27.88
2024-05-06 20:00:00,3.0130809118886,5.45195468714069,0,20.35
2024-05-06 21:00:00,2.86505394991188,6.75043877758785,0,17.55
2024-05-06 22:00:00,2.39880395073459,6.124088043914,0,11.01
2024-05-06 23:00:00,1.94448055624572,6.88776313947027,0,6.99
2024-05-07,2.18717424148272,6.27451506681758,0,8.91
2024-05-07 01:00:00,2.59301339111385,6.6948698169345,0,13.37
2024-05-07 02:00:00,2.7047112998367,6.79756576232112,0,14.95
2024-05-07 03:00:00,2.58324255050886,6.71200282385813,0,13.24
2024-05-07 04:00:00,2.41054223449914,6.79068711283547,0,11.14
2024-05-07 05:00:00,2.22893855282575,6.46672336626846,0,9.29
2024-05-07 06:00:00,2.2690283094652,5.40979575648753,0,9.67
2024-05-07 07:00:00,2.53210825127229,5.81612895937159,0,12.58
2024-05-07 08:00:00,2.64688376586472,5.2496758290625,0,14.11
2024-05-07 09:00:00,2.58021682959233,5.25055812206548,0,13.2
2024-05-07 10:00:00,2.46979301197795,5.47709771207221,0,11.82
2024-05-07 11:00:00,2.58701187272515,4.63291646302109,0,13.29
2024-05-07 12:00:00,2.24177295359729,4.0213796903666,0,9.41
2024-05-07 13:00:00,2.0906287310704,3.54123134128734,0,8.09
2024-05-07 14:00:00,1.85941811770187,3.78265835008906,0,6.42
2024-05-07 15:00:00,1.73871024813824,3.13097344294422,0,5.69
2024-05-07 16:00:00,1.69377906086785,2.97567553820944,0,5.44
2024-05-07 17:00:00,1.44220199305819,3.17426990012805,0,4.23
2024-05-07 18:00:00,1.71018781553424,2.96037302258348,0,5.53
2024-05-07 19:00:00,1.85629799036563,3.50359646822166,0,6.4
2024-05-07 20:00:00,2.04898233419513,4.10802285396189,0,7.76
2024-05-07 21:00:00,2.17588743994809,5.32258652235995,0,8.81
2024-05-07 22:00:00,2.22462355152433,5.25036793655493,0,9.25
2024-05-07 23:00:00,2.17247640764703,5.91411743087611,0,8.78
2024-05-08,1.83896107071235,5.2591010902674,0,6.29
2024-05-08 01:00:00,1.88403474533723,4.62740029579042,0,6.58
2024-05-08 02:00:00,1.97269117173296,5.07680038248629,0,7.19
2024-05-08 03:00:00,2.15059873599616,5.06266601493856,0,8.59
2024-05-08 04:00:00,2.06686275947298,5.5101307455592,0,7.9
2024-05-08 05:00:00,2.37861977927004,5.89563882419179,0,10.79
2024-05-08 06:00:00,2.29152414563462,6.26223007737644,0,9.89
2024-05-08 07:00:00,2.03470564783844,6.4846320578341,0,7.65
2024-05-08 08:00:00,1.75785791755237,5.90604829729978,0,5.8
2024-05-08 09:00:00,1.69927861643389,5.53047658782893,0,5.47
2024-05-08 10:00:00,1.5830939370945,5.19192602756562,0,4.87
2024-05-08 11:00:00,1.57897870494939,4.63528941959431,0,4.85
2024-05-08 12:00:00,1.16002091679675,4.14753761531128,0,3.19
2024-05-08 13:00:00,1.26129787094521,3.83628985203576,0,3.53
2024-05-08 14:00:00,1.20597080698861,3.93473508141526,0,3.34
2024-05-08 15:00:00,1.04380405217311,3.25955504632247,0,2.84
2024-05-08 16:00:00,1.25561603747777,3.35905203821891,0,3.51
2024-05-08 17:00:00,1.23547147138531,2.89963362648563,0,3.44
2024-05-08 18:00:00,1.49962304642689,3.41983433237392,0,4.48
2024-05-08 19:00:00,2.06939120582633,3.71867715203598,0,7.92
2024-05-08 20:00:00,3.09467222140889,5.07489567681039,0,22.08
2024-05-08 21:00:00,3.54558628428746,4.58383738298368,0,34.66
2024-05-08 22:00:00,3.47815842279828,4.53867637109023,0,32.4
2024-05-08 23:00:00,3.24454357161678,4.84182673539639,0,25.65
2024-05-09,3.06152001409199,4.22297400406376,0,21.36
2024-05-09 01:00:00,2.9391619220656,4.24423992945291,0,18.9
2024-05-09 02:00:00,2.73436750941958,4.28599198828767,0,15.4
2024-05-09 03:00:00,2.64688376586472,4.52308049646351,0,14.11
2024-05-09 04:00:00,2.63762773680566,4.92900548286793,0,13.98
2024-05-09 05:00:00,2.82316300820271,5.06846191022243,0,16.83
2024-05-09 06:00:00,3.18511219471539,5.85566571858591,0,24.17
2024-05-09 07:00:00,3.03927057556847,6.53102247047505,0,20.89
2024-05-09 08:00:00,2.11745960886736,6.43424979791717,0,8.31
2024-05-09 09:00:00,1.82616089594539,6.14575962517104,0,6.21
2024-05-09 10:00:00,1.07500242302898,5.04892113537751,0,2.93
2024-05-09 11:00:00,0.647103242058538,4.46111666722576,0,1.91
2024-05-09 12:00:00,0.883767540168595,4.13438257975741,0,2.42
2024-05-09 13:00:00,0.912282710476616,4.11925722696223,0,2.49
2024-05-09 14:00:00,1.08180517035173,4.4831987205884,0,2.95
2024-05-09 15:00:00,1.36863942588117,3.77315728448273,0,3.93
2024-05-09 16:00:00,1.72988406550997,3.7170149688279,0,5.64
2024-05-09 17:00:00,1.61143591509677,3.30689126160199,0,5.01
2024-05-09 18:00:00,2.06939120582633,3.642444173797,0,7.92
2024-05-09 19:00:00,2.3494686788929,4.42769960581225,0,10.48
2024-05-09 20:00:00,3.56529839234258,5.13205854246241,0,35.35
2024-05-09 21:00:00,3.44585202220259,4.4503861360161,0,31.37
2024-05-09 22:00:00,3.34250838531348,4.61713365924871,0,28.29
2024-05-09 23:00:00,3.2519236789144,4.95948655386762,0,25.84
2024-05-10,3.13636340329374,4.35408939725488,0,23.02
2024-05-10 01:00:00,3.05729762921215,4.56356904600479,0,21.27
2024-05-10 02:00:00,2.99071973173045,4.80994854652536,0,19.9
2024-05-10 03:00:00,2.85876641848083,4.9465616333251,0,17.44
2024-05-10 04:00:00,2.8541687092322,4.37182635218067,0,17.36
2024-05-10 05:00:00,3.18800416120111,5.01908416699734,0,24.24
2024-05-10 06:00:00,3.42751468997953,5.50341192771781,0,30.8
2024-05-10 07:00:00,3.05964559929764,6.58540754650024,0,21.32
2024-05-10 08:00:00,2.57945896672922,6.5496218881745,0,13.19
2024-05-10 09:00:00,2.4932054526027,6.86371960300176,0,12.1
2024-05-10 10:00:00,0.593326845277734,5.56665294407674,0,1.81
2024-05-10 11:00:00,0.542324290825362,4.60180240439306,0,1.72
2024-05-10 12:00:00,0.385262400790645,4.52525984434379,0,1.47
2024-05-10 13:00:00,0.783901543828409,3.93206054729802,0,2.19
2024-05-10 14:00:00,1.00063188030791,3.62211025317558,0,2.72
