"cas","ln_pm100","fitted_pm100","sezona","data_pm100"
2024-01-04 18:00:00,0.322083499169113,8.95035656723516,1,1.38
2024-01-04 19:00:00,0.854415328156068,15.4734443439943,1,2.35
2024-01-04 20:00:00,1.57897870494939,23.5946587481208,1,4.85
2024-01-04 21:00:00,1.50407739677627,23.6864253099816,1,4.5
2024-01-04 22:00:00,1.77833644889591,23.016236274171,1,5.92
2024-01-04 23:00:00,2.23323501485925,18.27396234932,1,9.33
2024-01-05,2.42303124606991,21.6346575970916,1,11.28
2024-01-05 01:00:00,2.62828523263335,21.4121590417715,1,13.85
2024-01-05 02:00:00,2.7219531062712,19.4585593983916,1,15.21
2024-01-05 03:00:00,2.81839825827108,19.8818254202879,1,16.75
2024-01-05 04:00:00,2.70805020110221,18.5210023700923,1,15
2024-01-05 05:00:00,2.69597761986794,14.0505545549591,1,14.82
2024-01-05 06:00:00,2.68716699018579,19.8817155276634,1,14.69
2024-01-05 07:00:00,2.93651291389402,18.8370378371165,1,18.85
2024-01-05 08:00:00,2.91180703861623,25.9729169284389,1,18.39
2024-01-05 09:00:00,2.98061863574394,29.7033950819252,1,19.7
2024-01-05 10:00:00,3.04213864636815,31.7533802943303,1,20.95
2024-01-05 11:00:00,3.1904763503465,31.5579859039991,1,24.3
2024-01-05 12:00:00,3.20599319903719,27.8297895035014,1,24.68
2024-01-05 13:00:00,3.18013499655177,32.3270390964996,1,24.05
2024-01-05 14:00:00,3.03109941739128,27.2571706525212,1,20.72
2024-01-05 15:00:00,2.99822915375258,33.1394856913307,1,20.05
2024-01-05 16:00:00,3.23907053215372,30.2935769254437,1,25.51
2024-01-05 17:00:00,3.44361809754611,34.8195979714857,1,31.3
2024-01-05 18:00:00,3.64021428213266,33.1435036734203,1,38.1
2024-01-05 19:00:00,3.69436438434451,34.5157243983467,1,40.22
2024-01-05 20:00:00,3.56133013316696,27.6704517116386,1,35.21
2024-01-05 21:00:00,3.68135118769314,21.1403265453105,1,39.7
2024-01-05 22:00:00,3.56501546689155,25.4039582930398,1,35.34
2024-01-05 23:00:00,3.75091484503339,22.8655026362862,1,42.56
2024-01-06,3.59209318542624,27.7944319508954,1,36.31
2024-01-06 01:00:00,3.74123468444786,20.5822862195443,1,42.15
2024-01-06 02:00:00,3.70770120835452,23.2497852626822,1,40.76
2024-01-06 03:00:00,3.75044480977209,21.1469180502529,1,42.54
2024-01-06 04:00:00,3.78305262413119,23.2245560990528,1,43.95
2024-01-06 05:00:00,3.7706898293115,24.0438160623908,1,43.41
2024-01-06 06:00:00,3.9596696588955,22.8870836369902,1,52.44
2024-01-06 07:00:00,4.02051860158145,26.2447070597078,1,55.73
2024-01-06 08:00:00,3.75443308485338,26.2867667004157,1,42.71
2024-01-06 09:00:00,3.83362893800013,29.0040895470609,1,46.23
2024-01-06 10:00:00,3.76120011569356,29.9793921414913,1,43
2024-01-06 11:00:00,3.69262244039277,32.1224119824365,1,40.15
2024-01-06 12:00:00,3.69585506785036,27.1313221432981,1,40.28
2024-01-06 13:00:00,3.84566950487813,28.1789368006212,1,46.79
2024-01-06 14:00:00,4.05768057785051,28.4500431444778,1,57.84
2024-01-06 15:00:00,3.95527404742246,29.6588512730193,1,52.21
2024-01-06 16:00:00,3.93025577368921,25.5073598367734,1,50.92
2024-01-06 17:00:00,3.62113580202742,32.6045237226566,1,37.38
2024-01-06 18:00:00,2.98517675961447,11.5953264197825,1,19.79
2024-01-06 19:00:00,2.82731362192903,7.09678128097548,1,16.9
2024-01-06 20:00:00,2.95543097678047,9.2198185898596,1,19.21
2024-01-06 21:00:00,3.12763734443393,14.4175428698406,1,22.82
2024-01-06 22:00:00,2.95386806945529,10.1518948782876,1,19.18
2024-01-06 23:00:00,2.6049094421827,8.71586532896989,1,13.53
2024-01-07,2.70805020110221,8.45092356675553,1,15
2024-01-07 01:00:00,2.72785282839839,5.2725150525416,1,15.3
2024-01-07 02:00:00,2.6658383522929,9.32084429424746,1,14.38
2024-01-07 03:00:00,2.68580459215489,3.94834232622589,1,14.67
2024-01-07 04:00:00,2.72654478373837,4.51589879785395,1,15.28
2024-01-07 05:00:00,2.70136121295141,5.76566627546614,1,14.9
