"cas","ln_pm100","fitted_pm100","sezona","data_pm100"
2024-02-25 04:00:00,2.68716699018579,3.04436609729744,1,14.69
2024-02-25 05:00:00,2.69056488676119,3.06019102486655,1,14.74
2024-02-25 06:00:00,2.80880010420235,3.09564186026544,1,16.59
2024-02-25 07:00:00,3.10368941505908,3.23223716587774,1,22.28
2024-02-25 08:00:00,3.26956893918372,3.1841222241522,1,26.3
2024-02-25 09:00:00,2.93332481342537,3.06475370331947,1,18.79
2024-02-25 10:00:00,2.74534598584591,2.64335456016458,1,15.57
2024-02-25 11:00:00,3.01993696225081,2.64203796913485,1,20.49
2024-02-25 12:00:00,2.91885122921803,2.44293418095668,1,18.52
2024-02-25 13:00:00,2.19722457733622,1.82546114869968,1,9
2024-02-25 14:00:00,2.43711598595165,1.75595537609,1,11.44
2024-02-25 15:00:00,2.53290284805626,1.9017818109733,1,12.59
2024-02-25 16:00:00,2.58399755243223,2.23911799480221,1,13.25
2024-02-25 17:00:00,2.58097411853423,2.06946136560657,1,13.21
2024-02-25 18:00:00,2.63547950826737,2.47069831226025,1,13.95
2024-02-25 19:00:00,2.63691217326887,2.06516619578807,1,13.97
2024-02-25 20:00:00,3.15700042115011,3.19322070455584,1,23.5
2024-02-25 21:00:00,3.29398329735501,3.31131737371227,1,26.95
2024-02-25 22:00:00,3.32143241319329,3.0500834895102,1,27.7
2024-02-25 23:00:00,3.27563415868681,2.81570544634111,1,26.46
2024-02-26,3.26270130440823,2.90693320139973,1,26.12
2024-02-26 01:00:00,3.24024585060439,2.94195319968559,1,25.54
2024-02-26 02:00:00,3.23119957455703,3.04740756618238,1,25.31
2024-02-26 03:00:00,3.26614101733532,2.79852599101377,1,26.21
2024-02-26 04:00:00,3.33861250647053,2.9750776299388,1,28.18
2024-02-26 05:00:00,3.89079936897652,3.135748754438,1,48.95
2024-02-26 06:00:00,3.55820113047182,2.91787658393521,1,35.1
2024-02-26 07:00:00,3.52547778217249,3.17746336158168,1,33.97
2024-02-26 08:00:00,3.68937932915559,3.16190462355053,1,40.02
2024-02-26 09:00:00,3.68612566591732,3.26574385494204,1,39.89
2024-02-26 10:00:00,3.63811233706028,3.29061545354954,1,38.02
2024-02-26 11:00:00,3.61845698981739,3.07905222004385,1,37.28
2024-02-26 12:00:00,3.3579418729912,3.05692896865042,1,28.73
2024-02-26 13:00:00,3.13418901670101,2.97155376775396,1,22.97
2024-02-26 14:00:00,2.91723004539903,2.85891814668503,1,18.49
2024-02-26 15:00:00,3.02868337369368,2.80963062805918,1,20.67
2024-02-26 16:00:00,2.96269241947579,2.96964979211861,1,19.35
2024-02-26 17:00:00,3.18013499655177,2.89212550226901,1,24.05
2024-02-26 18:00:00,3.55763116750398,3.10667310244576,1,35.08
2024-02-26 19:00:00,4.07889245766318,2.99542701831859,1,59.08
2024-02-26 20:00:00,3.40949618447685,2.9383031874636,1,30.25
2024-02-26 21:00:00,3.47568623365289,3.05091057974494,1,32.32
2024-02-26 22:00:00,3.69511000386457,3.227389440591,1,40.25
2024-02-26 23:00:00,3.53921867955953,3.31101200599828,1,34.44
