"cas","ln_no2","fitted_no2","sezona","data_no2"
2024-04-16 13:00:00,1.4655675420144,1.16305024722311,0,4.33
2024-04-16 14:00:00,2.00012773496011,1.2476116113527,0,7.39
2024-04-16 15:00:00,3.05635689537043,2.01429663667048,0,21.25
2024-04-16 16:00:00,2.95021175825218,2.1984048520695,0,19.11
2024-04-16 17:00:00,3.6341592419137,2.74860433242247,0,37.87
2024-04-16 18:00:00,3.50525705158693,3.22750906568614,0,33.29
2024-04-16 19:00:00,3.44105891508729,3.9481249618774,0,31.22
2024-04-16 20:00:00,3.41147769106971,3.88722199934167,0,30.31
2024-04-16 21:00:00,3.19663021592088,3.9617067070885,0,24.45
2024-04-16 22:00:00,2.98416563718253,3.6885818793819,0,19.77
2024-04-16 23:00:00,2.58173083442354,3.41713748800471,0,13.22
2024-04-17,2.45787797740008,3.24456130252538,0,11.68
2024-04-17 01:00:00,2.44408465526775,3.1195837648165,0,11.52
2024-04-17 02:00:00,2.41858876875035,2.92351367168976,0,11.23
2024-04-17 03:00:00,2.42921774392741,2.71394938862893,0,11.35
2024-04-17 04:00:00,1.76130026174335,2.45395637440959,0,5.82
2024-04-17 05:00:00,1.79175946922805,2.47286007735568,0,6
2024-04-17 06:00:00,2.3174737054878,2.63058789934488,0,10.15
2024-04-17 07:00:00,2.09433015417359,2.40669585903804,0,8.12
2024-04-17 08:00:00,1.34547236659964,1.93940204343171,0,3.84
2024-04-17 09:00:00,1.67709656090792,2.00780083551779,0,5.35
2024-04-17 10:00:00,1.8213182714696,1.66741232366882,0,6.18
2024-04-17 11:00:00,1.48387468945875,1.16326020545032,0,4.41
2024-04-17 12:00:00,1.68082790852077,1.39340143509014,0,5.37
2024-04-17 13:00:00,2.27931646605469,1.64907549849006,0,9.77
2024-04-17 14:00:00,2.09679018001445,1.57822433358703,0,8.14
2024-04-17 15:00:00,2.20165917440409,1.94138371621568,0,9.04
2024-04-17 16:00:00,1.99197551589856,2.10795512825525,0,7.33
2024-04-17 17:00:00,2.01223279198639,2.21414171199901,0,7.48
2024-04-17 18:00:00,2.22678337957776,2.52185531434357,0,9.27
2024-04-17 19:00:00,2.73696154459663,3.21564170755733,0,15.44
2024-04-17 20:00:00,3.04404613383254,3.64836888547068,0,20.99
2024-04-17 21:00:00,2.96733279903229,3.56394870966584,0,19.44
2024-04-17 22:00:00,3.03302805829769,3.43575940977088,0,20.76
2024-04-17 23:00:00,2.73176672771953,3.28286090279338,0,15.36
2024-04-18,2.71931979336044,3.22116074975309,0,15.17
2024-04-18 01:00:00,2.60417007061482,3.087670829264,0,13.52
2024-04-18 02:00:00,2.60194867021966,3.01713050975638,0,13.49
2024-04-18 03:00:00,2.67138621673062,2.92025997296913,0,14.46
2024-04-18 04:00:00,2.60120710548416,2.89302289674952,0,13.48
2024-04-18 05:00:00,3.12060125559986,3.02996589657725,0,22.66
2024-04-18 06:00:00,3.10593106585207,3.15874350991345,0,22.33
2024-04-18 07:00:00,2.41143949790613,2.66698705721023,0,11.15
2024-04-18 08:00:00,1.38629436111989,1.94497312700806,0,4
2024-04-18 09:00:00,1.62727783056243,1.92777237057387,0,5.09
2024-04-18 10:00:00,1.61740608208328,1.75179513964585,0,5.04
2024-04-18 11:00:00,1.67335123817775,1.15221082460529,0,5.33
2024-04-18 12:00:00,1.44456326924387,1.07454783074392,0,4.24
2024-04-18 13:00:00,1.73871024813824,1.17991730140897,0,5.69
2024-04-18 14:00:00,1.5830939370945,1.25731445512514,0,4.87
2024-04-18 15:00:00,1.94161522477243,1.56308139338982,0,6.97
2024-04-18 16:00:00,1.65632149833295,1.85687924504098,0,5.24
2024-04-18 17:00:00,1.81645208181843,2.01148423749952,0,6.15
2024-04-18 18:00:00,2.02814824729229,2.24805013302074,0,7.6
2024-04-18 19:00:00,2.47569771070269,2.83842168630311,0,11.89
2024-04-18 20:00:00,3.19703913025903,3.49564379185683,0,24.46
2024-04-18 21:00:00,3.27487801498349,3.61599049050966,0,26.44
2024-04-18 22:00:00,3.09149689553837,3.49685492835629,0,22.01
2024-04-18 23:00:00,2.929058140286,3.35668477999111,0,18.71
2024-04-19,2.88535921607262,3.27023380732127,0,17.91
2024-04-19 01:00:00,2.81839825827108,2.88235352204176,0,16.75
2024-04-19 02:00:00,2.68512269645851,2.68558974312288,0,14.66
2024-04-19 03:00:00,2.62249231274056,2.57792435084831,0,13.77
2024-04-19 04:00:00,2.46385324059017,2.51954062366027,0,11.75
2024-04-19 05:00:00,2.56725439113675,2.58171034776578,0,13.03
2024-04-19 06:00:00,2.69799986524871,2.66578481323996,0,14.85
2024-04-19 07:00:00,2.77881927199042,2.58474816015665,0,16.1
2024-04-19 08:00:00,2.59151638484626,2.08762805390849,0,13.35
2024-04-19 09:00:00,2.20276475771183,1.84685862564839,0,9.05
2024-04-19 10:00:00,1.77495235091167,1.54765918837948,0,5.9
2024-04-19 11:00:00,1.7630170003624,1.15327228517198,0,5.83
2024-04-19 12:00:00,1.96571277635149,1.22614169586963,0,7.14
2024-04-19 13:00:00,2.1540850846756,1.42493230683629,0,8.62
2024-04-19 14:00:00,2.88088243187505,1.74577151957387,0,17.83
2024-04-19 15:00:00,3.03254624667671,2.27464372231948,0,20.75
2024-04-19 16:00:00,2.66374994220563,2.34330036488496,0,14.35
2024-04-19 17:00:00,2.38416507998647,2.45859039758027,0,10.85
2024-04-19 18:00:00,2.30458309565672,2.7749071676726,0,10.02
2024-04-19 19:00:00,2.30458309565672,3.18553030314439,0,10.02
2024-04-19 20:00:00,2.48823443988067,3.4123891721314,0,12.04
2024-04-19 21:00:00,2.7239235502585,3.45738714501224,0,15.24
2024-04-19 22:00:00,2.82553689655788,3.46901989583589,0,16.87
2024-04-19 23:00:00,2.64688376586472,3.25476794708106,0,14.11
2024-04-20,2.50143595173921,3.12584705222064,0,12.2
2024-04-20 01:00:00,2.45100509811232,2.98297118963415,0,11.6
2024-04-20 02:00:00,2.29556047805708,2.80864580713567,0,9.93
2024-04-20 03:00:00,2.5408142817263,2.87712429362906,0,12.69
2024-04-20 04:00:00,2.49897390699944,2.73523212539103,0,12.17
2024-04-20 05:00:00,2.42480272571829,2.77924654217655,0,11.3
2024-04-20 06:00:00,2.33891702224144,2.69858008150914,0,10.37
2024-04-20 07:00:00,2.04769284336526,2.65560967455118,0,7.75
2024-04-20 08:00:00,2.07065303564676,2.15626214982538,0,7.93
2024-04-20 09:00:00,2.20386912005489,1.98802083535028,0,9.06
2024-04-20 10:00:00,1.89761985992753,1.81458477081303,0,6.67
2024-04-20 11:00:00,1.63899671467564,1.22394340392241,0,5.15
2024-04-20 12:00:00,1.4747630091075,1.16665543945031,0,4.37
2024-04-20 13:00:00,1.79009141212736,1.37120507090402,0,5.99
2024-04-20 14:00:00,1.59127394180643,1.44899850148796,0,4.91
2024-04-20 15:00:00,1.4747630091075,1.62505309506935,0,4.37
2024-04-20 16:00:00,1.81482474215905,1.82470239835267,0,6.14
2024-04-20 17:00:00,1.7404661748405,2.06076763490838,0,5.7
2024-04-20 18:00:00,2.08069076108027,2.44740839581508,0,8.01
2024-04-20 19:00:00,2.99172425215645,3.06033058389989,0,19.92
2024-04-20 20:00:00,3.13113691056019,3.69190625049585,0,22.9
2024-04-20 21:00:00,3.02042488614436,3.74073342910463,0,20.5
2024-04-20 22:00:00,3.03591406318682,3.58304467872299,0,20.82
2024-04-20 23:00:00,2.73436750941958,3.38258587295888,0,15.4
2024-04-21,2.56109578814555,3.18610188950826,0,12.95
2024-04-21 01:00:00,2.68239045432163,3.16452695550746,0,14.62
2024-04-21 02:00:00,2.74470351875025,3.00111075369549,0,15.56
2024-04-21 03:00:00,2.66930937278578,2.91181527983311,0,14.43
2024-04-21 04:00:00,2.72457950305342,2.77624433916851,0,15.25
2024-04-21 05:00:00,2.77881927199042,2.79295377080741,0,16.1
2024-04-21 06:00:00,2.65253749117195,2.81561489334719,0,14.19
2024-04-21 07:00:00,2.60786147384678,2.78964632146034,0,13.57
2024-04-21 08:00:00,2.32825283974262,2.31904419156753,0,10.26
2024-04-21 09:00:00,1.7281094421516,1.98518242728078,0,5.63
2024-04-21 10:00:00,1.33500106673234,1.49337435992053,0,3.8
2024-04-21 11:00:00,1.17557332980424,0.941154316778231,0,3.24
2024-04-21 12:00:00,1.3244189574018,0.999890096593091,0,3.76
2024-04-21 13:00:00,1.23547147138531,1.08401761524194,0,3.44
2024-04-21 14:00:00,1.34286480319255,1.09423183224572,0,3.83
2024-04-21 15:00:00,1.4655675420144,1.49507998067701,0,4.33
2024-04-21 16:00:00,1.87487437593856,1.64423043202685,0,6.52
2024-04-21 17:00:00,2.01223279198639,1.92808395100635,0,7.48
2024-04-21 18:00:00,2.28949985344539,2.28014235414964,0,9.87
2024-04-21 19:00:00,2.25339484880327,2.77073091868261,0,9.52
2024-04-21 20:00:00,2.72457950305342,3.31582675470366,0,15.25
2024-04-21 21:00:00,3.24649099190117,3.670746286641,0,25.7
2024-04-21 22:00:00,3.00320428839269,3.58884439831204,0,20.15
2024-04-21 23:00:00,2.96062309644042,3.43820413561971,0,19.31
2024-04-22,2.91831112658541,3.2773444532715,0,18.51
2024-04-22 01:00:00,2.89148225218019,3.18238464114495,0,18.02
2024-04-22 02:00:00,2.88981604796244,3.0470877021548,0,17.99
2024-04-22 03:00:00,2.82967768922391,2.99970541308331,0,16.94
2024-04-22 04:00:00,2.82612948916781,2.92526548881564,0,16.88
2024-04-22 05:00:00,2.98163334917449,3.15474018055618,0,19.72
2024-04-22 06:00:00,3.48523211060523,3.25113833245036,0,32.63
2024-04-22 07:00:00,3.34638914516716,2.80119657693556,0,28.4
2024-04-22 08:00:00,2.73631366637507,2.46014198290216,0,15.43
2024-04-22 09:00:00,2.41233595695316,2.19807401671724,0,11.16
2024-04-22 10:00:00,1.90061387414014,1.70793753415969,0,6.69
2024-04-22 11:00:00,1.79175946922805,1.31708611522179,0,6
2024-04-22 12:00:00,1.58923520511658,1.2498016033282,0,4.9
2024-04-22 13:00:00,1.74745921033147,1.46135406599361,0,5.74
2024-04-22 14:00:00,1.60542989103656,1.404034229945,0,4.98
2024-04-22 15:00:00,1.52388002407245,1.69206592185545,0,4.59
2024-04-22 16:00:00,1.87640694328834,2.01820496343442,0,6.53
2024-04-22 17:00:00,2.10169215061466,2.15727879439109,0,8.18
2024-04-22 18:00:00,2.20165917440409,2.4151816758973,0,9.04
2024-04-22 19:00:00,2.42125662271154,2.85193115647011,0,11.26
2024-04-22 20:00:00,2.68852753461335,3.2052829338861,0,14.71
2024-04-22 21:00:00,2.90306858869057,3.44387246682072,0,18.23
2024-04-22 22:00:00,3.05305734017326,3.59592016436538,0,21.18
2024-04-22 23:00:00,3.09874002362822,3.5559361304147,0,22.17
2024-04-23,3.01209762764026,3.37026842648078,0,20.33
2024-04-23 01:00:00,2.82849635417808,3.22225988004525,0,16.92
2024-04-23 02:00:00,2.75684036527164,3.15818025433861,0,15.75
2024-04-23 03:00:00,2.7427736371606,3.0706097512573,0,15.53
2024-04-23 04:00:00,2.79361608943186,3.03644659766621,0,16.34
2024-04-23 05:00:00,3.29398329735501,3.21991930532157,0,26.95
2024-04-23 06:00:00,3.65635626240838,3.20614541670741,0,38.72
2024-04-23 07:00:00,3.65970807681366,2.93664065536319,0,38.85
2024-04-23 08:00:00,3.56614668873164,2.48771640904331,0,35.38
2024-04-23 09:00:00,2.55489902160804,2.02348546178986,0,12.87
2024-04-23 10:00:00,1.43746264769429,1.65105026355402,0,4.21
2024-04-23 11:00:00,1.44926916028128,1.19364083145982,0,4.26
2024-04-23 12:00:00,1.3244189574018,1.11860399772886,0,3.76
2024-04-23 13:00:00,1.1314021114911,1.12586314140248,0,3.1
2024-04-23 14:00:00,1.87180217690159,1.28998755561119,0,6.5
2024-04-23 15:00:00,1.69927861643389,1.62930570258591,0,5.47
2024-04-23 16:00:00,1.85159946958407,1.97057056010621,0,6.37
2024-04-23 17:00:00,2.36273901581379,2.21835512382653,0,10.62
2024-04-23 18:00:00,2.70805020110221,2.53718324582349,0,15
2024-04-23 19:00:00,2.93757335938046,2.98799442854402,0,18.87
2024-04-23 20:00:00,3.18635263316264,3.16185310069151,0,24.2
2024-04-23 21:00:00,3.11839228628988,3.21627167234777,0,22.61
2024-04-23 22:00:00,3.13983261752775,3.20907640783516,0,23.1
2024-04-23 23:00:00,3.12015985192904,3.13626603594313,0,22.65
2024-04-24,3.18138162044062,3.02134801470676,0,24.08
2024-04-24 01:00:00,2.90853906185161,2.88852409447528,0,18.33
2024-04-24 02:00:00,2.62684014567667,2.72017116524605,0,13.83
2024-04-24 03:00:00,2.65955999194178,2.60729201366014,0,14.29
2024-04-24 04:00:00,2.82197394742052,2.67275151039299,0,16.81
2024-04-24 05:00:00,3.09240516081425,2.75665296976574,0,22.03
2024-04-24 06:00:00,3.07592881554827,2.93951652593874,0,21.67
2024-04-24 07:00:00,2.73371794785079,2.76779302035568,0,15.39
2024-04-24 08:00:00,2.59600069729359,2.1825980705236,0,13.41
2024-04-24 09:00:00,2.08567209143047,1.87237593820423,0,8.05
2024-04-24 10:00:00,2.13179677201376,1.49162445805344,0,8.43
2024-04-24 11:00:00,1.65822807660353,1.14748621956734,0,5.25
2024-04-24 12:00:00,1.73695123273306,1.13620522160163,0,5.68
2024-04-24 13:00:00,1.67335123817775,1.33968669396932,0,5.33
2024-04-24 14:00:00,1.76644166124377,1.33200385274795,0,5.85
2024-04-24 15:00:00,1.80005827204275,1.6104960309935,0,6.05
2024-04-24 16:00:00,2.2060741926132,1.95247521659921,0,9.08
2024-04-24 17:00:00,2.61520365073586,2.18645924800391,0,13.67
2024-04-24 18:00:00,2.86105737022739,2.51766122295699,0,17.48
2024-04-24 19:00:00,2.98568193770049,3.02889051221346,0,19.8
2024-04-24 20:00:00,3.33148996923734,3.50354455797181,0,27.98
2024-04-24 21:00:00,3.31236616795554,3.56807410748753,0,27.45
2024-04-24 22:00:00,3.15145314855077,3.49990334004827,0,23.37
2024-04-24 23:00:00,3.08007342198774,3.38679837637152,0,21.76
2024-04-25,3.04547436544881,3.2191079183405,0,21.02
2024-04-25 01:00:00,2.91343703082716,3.19197068102227,0,18.42
2024-04-25 02:00:00,2.83790818836042,3.0230662463993,0,17.08
2024-04-25 03:00:00,2.77321352700862,2.81849042133519,0,16.01
2024-04-25 04:00:00,2.95282477254271,2.79557462658098,0,19.16
2024-04-25 05:00:00,2.91017438519234,2.903872461257,0,18.36
2024-04-25 06:00:00,2.94759189822606,3.0114175562296,0,19.06
2024-04-25 07:00:00,2.94127608775793,2.89768738657289,0,18.94
2024-04-25 08:00:00,2.34180580614733,2.19170971029648,0,10.4
2024-04-25 09:00:00,1.8961194845523,2.01231516936997,0,6.66
2024-04-25 10:00:00,1.5830939370945,1.81409311246636,0,4.87
2024-04-25 11:00:00,1.60341984010854,1.27047273620903,0,4.97
2024-04-25 12:00:00,2.34468626901268,1.35521463849951,0,10.43
2024-04-25 13:00:00,2.54788144894939,1.8052031197759,0,12.78
2024-04-25 14:00:00,3.09421922026864,2.03926400567024,0,22.07
2024-04-25 15:00:00,3.14845336057165,2.77280602979712,0,23.3
2024-04-25 16:00:00,2.18267479632149,2.17497630087871,0,8.87
2024-04-25 17:00:00,1.80005827204275,2.31032373901002,0,6.05
2024-04-25 18:00:00,1.96290772542388,2.60754245827007,0,7.12
2024-04-25 19:00:00,2.44060639089142,3.08813352890728,0,11.48
2024-04-25 20:00:00,3.60848251704191,3.56468861720456,0,36.91
2024-04-25 21:00:00,3.06572464537403,3.50309116989349,0,21.45
2024-04-25 22:00:00,2.96836107675786,3.41873425618977,0,19.46
2024-04-25 23:00:00,2.82908719614504,3.39624914653525,0,16.93
2024-04-26,2.62756295018952,3.27727199982981,0,13.84
2024-04-26 01:00:00,2.60786147384678,3.21984636382136,0,13.57
2024-04-26 02:00:00,2.63476240533238,3.07042341425939,0,13.94
2024-04-26 03:00:00,2.60046499042227,2.92780699813494,0,13.47
2024-04-26 04:00:00,2.72850620966959,2.91285540728878,0,15.31
2024-04-26 05:00:00,3.15059698411491,3.05468734533226,0,23.35
2024-04-26 06:00:00,3.21967550503877,3.16123104306994,0,25.02
2024-04-26 07:00:00,3.48093234968101,3.05673173009907,0,32.49
2024-04-26 08:00:00,3.25963381734037,2.45763421601021,0,26.04
2024-04-26 09:00:00,2.2935443483419,2.09428108915871,0,9.91
2024-04-26 10:00:00,1.48387468945875,1.65281853416041,0,4.41
2024-04-26 11:00:00,0.732367893713227,0.964260906020461,0,2.08
2024-04-26 12:00:00,0.900161349944271,0.89887746138629,0,2.46
2024-04-26 13:00:00,1.08518926833597,0.994013115354636,0,2.96
2024-04-26 14:00:00,1.30291275218084,1.11978870477729,0,3.68
2024-04-26 15:00:00,1.36609165380237,1.3821025135448,0,3.92
2024-04-26 16:00:00,1.35325450704169,1.61527810227188,0,3.87
2024-04-26 17:00:00,1.75785791755237,1.89228109422858,0,5.8
2024-04-26 18:00:00,2.45272775142377,2.18237196584341,0,11.62
2024-04-26 19:00:00,3.05541527571516,2.79962951072585,0,21.23
2024-04-26 20:00:00,3.14199478053224,3.16029132451348,0,23.15
2024-04-26 21:00:00,2.98618686071046,3.21334056360534,0,19.81
2024-04-26 22:00:00,3.10995341764401,3.05870144025261,0,22.42
2024-04-26 23:00:00,3.25076201373052,3.02173532621658,0,25.81
2024-04-27,3.19088778832803,2.91949119446573,0,24.31
2024-04-27 01:00:00,3.10503500844444,2.81844225027301,0,22.31
2024-04-27 02:00:00,2.90032208874933,2.67198683871352,0,18.18
2024-04-27 03:00:00,2.83380140640777,2.56056880471689,0,17.01
2024-04-27 04:00:00,2.89259151463448,2.52763149527495,0,18.04
2024-04-27 05:00:00,3.14415227867226,2.6473734591394,0,23.2
2024-04-27 06:00:00,3.47258737774883,2.71188912335446,0,32.22
2024-04-27 07:00:00,3.07315617051879,2.39138030655212,0,21.61
2024-04-27 08:00:00,1.62727783056243,1.69983804963033,0,5.09
2024-04-27 09:00:00,1.51951320490611,1.5562569297547,0,4.57
2024-04-27 10:00:00,1.43508452528932,1.20103179429297,0,4.2
2024-04-27 11:00:00,0.405465108108164,0.680955865515442,0,1.5
2024-04-27 12:00:00,0.871293365943419,0.613796263855384,0,2.39
2024-04-27 13:00:00,0.672944473242426,0.707106585973751,0,1.96
2024-04-27 14:00:00,0.593326845277734,0.649165250157009,0,1.81
2024-04-27 15:00:00,1.05082162483176,0.872267600590792,0,2.86
2024-04-27 16:00:00,1.12492959698548,1.07620292277926,0,3.08
2024-04-27 17:00:00,1.42069578783722,1.20555652967917,0,4.14
2024-04-27 18:00:00,1.55392520250384,1.56015637460035,0,4.73
2024-04-27 19:00:00,2.63619609733423,2.15568878679699,0,13.96
2024-04-27 20:00:00,3.02237420450041,2.41941229080988,0,20.54
2024-04-27 21:00:00,3.20396521213245,2.43379667524471,0,24.63
2024-04-27 22:00:00,3.31200180285768,2.54317651930536,0,27.44
2024-04-27 23:00:00,3.2047769004887,2.3231541597972,0,24.65
2024-04-28,3.23198946401358,2.31866540914046,0,25.33
2024-04-28 01:00:00,3.3403852422654,2.31113791129162,0,28.23
2024-04-28 02:00:00,2.98517675961447,2.38999849600681,0,19.79
2024-04-28 03:00:00,3.24298290021143,2.56018555107232,0,25.61
2024-04-28 04:00:00,3.42556473811045,2.61795432053299,0,30.74
2024-04-28 05:00:00,3.37519557912315,2.62047325317208,0,29.23
2024-04-28 06:00:00,3.28914787785353,2.69855099081272,0,26.82
2024-04-28 07:00:00,2.8225686545448,2.2152311184596,0,16.82
2024-04-28 08:00:00,1.27536280041261,1.51706473106357,0,3.58
2024-04-28 09:00:00,1.89911798754855,1.48338207309332,0,6.68
2024-04-28 10:00:00,1.69561560867515,1.26636294663362,0,5.45
2024-04-28 11:00:00,1.12167756159911,0.850035094552645,0,3.07
2024-04-28 12:00:00,1.50185270175416,0.858865044606448,0,4.49
2024-04-28 13:00:00,0.824175442966349,0.940332928420002,0,2.28
2024-04-28 14:00:00,0.815364813284194,0.909386601983554,0,2.26
2024-04-28 15:00:00,1.26976054486394,1.17209579907233,0,3.56
2024-04-28 16:00:00,1.38629436111989,1.39516436478746,0,4
2024-04-28 17:00:00,1.12167756159911,1.53622428389431,0,3.07
2024-04-28 18:00:00,1.24415459395877,1.829037689402,0,3.47
2024-04-28 19:00:00,1.44926916028128,2.3780107796491,0,4.26
2024-04-28 20:00:00,3.5418285114019,2.67462464073779,0,34.53
2024-04-28 21:00:00,3.83168025274561,2.76966101999887,0,46.14
2024-04-28 22:00:00,3.52988372262348,2.75495716592341,0,34.12
2024-04-28 23:00:00,3.65609796458956,2.79741415085262,0,38.71
2024-04-29,3.69411572090918,2.82633083997781,0,40.21
2024-04-29 01:00:00,3.5307625860168,2.71948449197778,0,34.15
2024-04-29 02:00:00,3.37895177271484,2.63737564542311,0,29.34
2024-04-29 03:00:00,3.18304137185898,2.56981162849752,0,24.12
2024-04-29 04:00:00,3.13983261752775,2.65141196431161,0,23.1
2024-04-29 05:00:00,3.51690418937413,2.82582002541333,0,33.68
2024-04-29 06:00:00,3.54558628428746,2.76183347655267,0,34.66
2024-04-29 07:00:00,3.14630513203337,2.39791044009355,0,23.25
2024-04-29 08:00:00,1.20297230399235,1.46856372705884,0,3.33
2024-04-29 09:00:00,1.07500242302898,1.33784476786271,0,2.93
2024-04-29 10:00:00,1.01523067972906,1.05532948379587,0,2.76
2024-04-29 11:00:00,0.940007258491471,0.649030759380179,0,2.56
2024-04-29 12:00:00,1.08856195281461,0.673358165477595,0,2.97
2024-04-29 13:00:00,0.912282710476616,0.77812685114873,0,2.49
2024-04-29 14:00:00,0.985816794522765,0.821488837361692,0,2.68
2024-04-29 15:00:00,1.20597080698861,1.05397903890538,0,3.34
2024-04-29 16:00:00,1.24126858906963,1.43018149304284,0,3.46
2024-04-29 17:00:00,1.28093384546206,1.51745376267487,0,3.6
2024-04-29 18:00:00,1.42791603581071,1.81646858547975,0,4.17
2024-04-29 19:00:00,3.2801590532851,2.53663001914507,0,26.58
2024-04-29 20:00:00,4.27318785463973,3.0875104165434,0,71.75
2024-04-29 21:00:00,4.14345213632913,3.23690602551306,0,63.02
2024-04-29 22:00:00,3.8448142557347,3.2033689495612,0,46.75
2024-04-29 23:00:00,3.61010677294854,3.08228954258457,0,36.97
2024-04-30,3.44744463282748,2.9327283509414,0,31.42
2024-04-30 01:00:00,2.95282477254271,2.83861114935752,0,19.16
2024-04-30 02:00:00,2.42125662271154,2.73099222382095,0,11.26
2024-04-30 03:00:00,2.06305806242931,2.57673919056532,0,7.87
2024-04-30 04:00:00,2.22462355152433,2.51363594191686,0,9.25
2024-04-30 05:00:00,3.29546642702991,2.73793947474841,0,26.99
2024-04-30 06:00:00,3.17220341666977,2.57686504332842,0,23.86
2024-04-30 07:00:00,2.62394369180521,2.14603021014319,0,13.79
2024-04-30 08:00:00,0.683096844706444,1.36337074746035,0,1.98
2024-04-30 09:00:00,1.10525683138678,1.27015668059748,0,3.02
2024-04-30 10:00:00,0.947789398933526,0.972833248502193,0,2.58
2024-04-30 11:00:00,0.431782416425538,0.548250769033318,0,1.54
2024-04-30 12:00:00,0.717839793150317,0.436631929086186,0,2.05
2024-04-30 13:00:00,0.198850858745165,0.452124127127287,0,1.22
2024-04-30 14:00:00,0.246860077931526,0.446120131632308,0,1.28
2024-04-30 15:00:00,0.60431596685333,0.75787656918403,0,1.83
2024-04-30 16:00:00,0.751416088683921,0.962538594595893,0,2.12
2024-04-30 17:00:00,0.978326122793608,1.11956903858103,0,2.66
2024-04-30 18:00:00,1.47932922708708,1.41157851463616,0,4.39
2024-04-30 19:00:00,2.1126345090356,1.96992809703086,0,8.27
2024-04-30 20:00:00,2.50878592357794,2.16325614251846,0,12.29
2024-04-30 21:00:00,2.58324255050886,2.1414823899769,0,13.24
2024-04-30 22:00:00,2.85359250639287,2.26891558010305,0,17.35
2024-04-30 23:00:00,2.96062309644042,2.09107640679942,0,19.31
2024-05-01,3.10413814739778,1.98381438165193,0,22.29
2024-05-01 01:00:00,2.91180703861623,2.02443993447636,0,18.39
2024-05-01 02:00:00,3.06105173967463,2.15226052149116,0,21.35
2024-05-01 03:00:00,3.02334744058696,1.76190918167246,0,20.56
2024-05-01 04:00:00,2.84607149899958,1.75775102881724,0,17.22
2024-05-01 05:00:00,3.28391422104742,2.01931636878182,0,26.68
2024-05-01 06:00:00,3.19785645764413,1.93851494272017,0,24.48
2024-05-01 07:00:00,2.09801792725277,1.70124447083495,0,8.15
2024-05-01 08:00:00,1.05082162483176,1.12666164818514,0,2.86
2024-05-01 09:00:00,1.35583515363518,1.05774988842407,0,3.88
2024-05-01 10:00:00,1.3297240096315,0.860273800426139,0,3.78
2024-05-01 11:00:00,0.970778917158225,0.340982389460484,0,2.64
2024-05-01 12:00:00,1.15057202759882,0.289339303193555,0,3.16
2024-05-01 13:00:00,1.16002091679675,0.480560718168573,0,3.19
2024-05-01 14:00:00,1.00430160919687,0.602674127458512,0,2.73
2024-05-01 15:00:00,1.05431202977153,0.829025169338789,0,2.87
2024-05-01 16:00:00,1.3609765531356,1.17271313024162,0,3.9
2024-05-01 17:00:00,1.6752256529721,1.3040958667095,0,5.34
2024-05-01 18:00:00,1.87640694328834,1.66043163935107,0,6.53
2024-05-01 19:00:00,2.05923883436232,2.05696791891238,0,7.84
2024-05-01 20:00:00,2.71204222237175,2.33328103228175,0,15.06
2024-05-01 21:00:00,2.78006073707848,2.33432303527002,0,16.12
2024-05-01 22:00:00,2.67207754064339,2.4769904670756,0,14.47
2024-05-01 23:00:00,2.8501282996952,2.37755301838665,0,17.29
2024-05-02,2.88480071284671,2.25774744833161,0,17.9
2024-05-02 01:00:00,2.63332665490627,2.21366066621646,0,13.92
2024-05-02 02:00:00,2.50634193050807,1.97384745641797,0,12.26
2024-05-02 03:00:00,2.38967979984498,1.8202107330104,0,10.91
2024-05-02 04:00:00,2.00552585872967,1.67016804283788,0,7.43
2024-05-02 05:00:00,1.67147330335355,1.77919118800844,0,5.32
2024-05-02 06:00:00,1.75440368268429,1.90489152658603,0,5.78
2024-05-02 07:00:00,1.54329810992956,1.74944156810683,0,4.68
2024-05-02 08:00:00,1.1999647829284,1.21633703600581,0,3.32
2024-05-02 09:00:00,1.85473426838944,1.22523040455892,0,6.39
2024-05-02 10:00:00,1.71918877639322,0.791479192319177,0,5.58
2024-05-02 11:00:00,1.16315080980568,0.439059459201205,0,3.2
2024-05-02 12:00:00,1.17248213723457,0.313057601616056,0,3.23
2024-05-02 13:00:00,1.62531126159039,0.678380594084122,0,5.08
2024-05-02 14:00:00,1.51292701205326,0.727822196261681,0,4.54
2024-05-02 15:00:00,1.33762918913861,0.932148400007109,0,3.81
2024-05-02 16:00:00,1.43508452528932,1.2182097790315,0,4.2
2024-05-02 17:00:00,1.46325540225602,1.32051341100378,0,4.32
2024-05-02 18:00:00,1.48839958405704,1.7462226101126,0,4.43
2024-05-02 19:00:00,2.17133680638409,2.20860501026876,0,8.77
2024-05-02 20:00:00,2.82790516291049,2.58832051915537,0,16.91
2024-05-02 21:00:00,2.80154054418955,2.44410589051364,0,16.47
2024-05-02 22:00:00,2.61447185414264,2.24340967189023,0,13.66
2024-05-02 23:00:00,2.89591193827178,2.42344212859756,0,18.1
2024-05-03,2.8570447537801,2.29841059676652,0,17.41
2024-05-03 01:00:00,2.81241021642645,2.34547005765272,0,16.65
2024-05-03 02:00:00,2.89977188240808,2.25603230992445,0,18.17
2024-05-03 03:00:00,2.95699144523756,2.27944743012365,0,19.24
2024-05-03 04:00:00,3.06898273529358,2.27521148685978,0,21.52
2024-05-03 05:00:00,3.05069383162797,2.59284383340241,0,21.13
2024-05-03 06:00:00,2.76190687389292,2.52614305881399,0,15.83
