_time,country,sensor,type,speed
2024-11-10 23:57:46.375000+00:00,CZ,BI-TP-O1B,0,-1
2024-11-10 23:57:46.251000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-10 23:57:44.705000+00:00,CZ,BI-TP-O1,0,99
2024-11-10 23:57:43.155000+00:00,CZ,BI-TP-O2,0,57
2024-11-10 23:57:25.784000+00:00,CZ,BI-TP-R2,2,94
2024-11-10 23:57:25.670000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-10 23:57:23.697000+00:00,CZ,BI-TP-I2,0,-1
2024-11-10 23:57:09.757000+00:00,CZ,BI-TP-R2,2,55
2024-11-10 23:57:09.674000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-10 23:57:06.399000+00:00,CZ,BI-TP-I2,0,-1
2024-11-10 23:55:48.321000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-10 23:55:45.448000+00:00,CZ,BI-MO-R1,2,61
2024-11-10 23:55:45.407000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-10 23:55:45.380000+00:00,CZ,BI-MO-O1,0,64
2024-11-10 23:55:15.784000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-10 23:55:12.938000+00:00,CZ,BI-MO-I1,0,-1
2024-11-10 23:54:16.374000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-10 23:54:13.657000+00:00,CZ,BI-MO-R1,3,66
2024-11-10 23:54:13.646000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-10 23:54:13.495000+00:00,CZ,BI-MO-O1,0,66
2024-11-10 23:53:58.710000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-10 23:53:55.863000+00:00,CZ,BI-TP-O2,0,61
2024-11-10 23:53:49.342000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-10 23:53:46.242000+00:00,CZ,BI-MO-R1,5,57
2024-11-10 23:53:46.242000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-10 23:53:46.153000+00:00,CZ,BI-MO-O1,0,58
2024-11-10 23:53:44.830000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-10 23:53:41.923000+00:00,CZ,BI-MO-I1,0,-1
2024-11-10 23:53:25.466000+00:00,CZ,BI-TP-R2,1,57
2024-11-10 23:53:25.422000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-10 23:53:21.957000+00:00,CZ,BI-TP-I2,0,-1
2024-11-10 23:53:13.421000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-10 23:53:11.956000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-10 23:53:10.328000+00:00,CZ,BI-MO-I1,0,-1
2024-11-10 23:53:09.290000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-10 23:53:09.266000+00:00,CZ,BI-MO-R1,1,66
2024-11-10 23:53:09.201000+00:00,CZ,BI-MO-O1,0,67
2024-11-10 23:52:40.908000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-10 23:52:38.125000+00:00,CZ,BI-MO-I1,0,-1
2024-11-10 23:52:10.891000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-10 23:52:07.983000+00:00,CZ,BI-TP-O2,0,59
2024-11-10 23:52:04.750000+00:00,unknown,BI-MO-R1,4,66
2024-11-10 23:52:04.748000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-10 23:52:04.721000+00:00,unknown,BI-MO-O1,0,-1
2024-11-10 23:52:03.891000+00:00,CZ,BI-MO-R1,4,66
2024-11-10 23:52:03.880000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-10 23:52:03.791000+00:00,CZ,BI-MO-O1,0,68
2024-11-10 23:51:36.490000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-10 23:51:35.898000+00:00,CZ,BI-TP-R2,2,56
2024-11-10 23:51:35.868000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-10 23:51:33.149000+00:00,CZ,BI-MO-I1,0,-1
2024-11-10 23:51:32.651000+00:00,CZ,BI-TP-I2,0,-1
2024-11-10 23:51:11.738000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-10 23:51:09.506000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-10 23:51:08.452000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-10 23:51:08.425000+00:00,CZ,BI-MO-O1,0,62
2024-11-10 23:51:08.420000+00:00,CZ,BI-MO-R1,1,54
2024-11-10 23:51:06.282000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-10 23:51:06.280000+00:00,CZ,BI-MO-R1,1,56
2024-11-10 23:51:06.255000+00:00,CZ,BI-MO-O1,0,62
2024-11-10 23:51:02.071000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-10 23:51:00.521000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-10 23:50:58.914000+00:00,CZ,BI-TP-O2,0,58
2024-11-10 23:50:57.302000+00:00,CZ,BI-TP-O2,0,53
2024-11-10 23:50:37.404000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-10 23:50:35.358000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-10 23:50:34.621000+00:00,CZ,BI-MO-I1,0,-1
2024-11-10 23:50:32.513000+00:00,CZ,BI-MO-I1,0,-1
2024-11-10 23:50:28.343000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-10 23:50:26.211000+00:00,CZ,BI-TP-R2,1,62
2024-11-10 23:50:26.119000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-10 23:50:24.690000+00:00,CZ,BI-TP-O2,0,65
2024-11-10 23:50:23.210000+00:00,CZ,BI-TP-I2,0,-1
2024-11-10 23:50:21.807000+00:00,CZ,BI-TP-R2,2,54
2024-11-10 23:50:21.717000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-10 23:50:18.436000+00:00,CZ,BI-TP-I2,0,-1
2024-11-10 23:49:55.781000+00:00,CZ,BI-TP-R2,3,68
2024-11-10 23:49:55.739000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-10 23:49:52.644000+00:00,CZ,BI-TP-I2,0,-1
2024-11-10 23:49:12.021000+00:00,D,BI-TP-O2B,0,-1
2024-11-10 23:49:09.112000+00:00,D,BI-TP-O2,0,60
2024-11-10 23:48:38.240000+00:00,D,BI-TP-I2B,0,-1
2024-11-10 23:48:38.221000+00:00,D,BI-TP-R2,1,53
2024-11-10 23:48:34.524000+00:00,D,BI-TP-I2,0,-1
2024-11-10 23:47:51.302000+00:00,CZ,BI-TP-O2,0,56
2024-11-10 23:47:18.099000+00:00,unknown,BI-TP-R2,3,55
2024-11-10 23:47:17.865000+00:00,unknown,BI-TP-R2,3,55
2024-11-10 23:47:17.827000+00:00,unknown,BI-TP-I2B,0,-1
2024-11-10 23:47:17.207000+00:00,unknown,BI-TP-I2B,0,-1
2024-11-10 23:47:14.171000+00:00,CZ,BI-TP-I2,0,-1
2024-11-10 23:45:54.054000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-10 23:45:51.332000+00:00,CZ,BI-TP-O2,0,73
2024-11-10 23:45:43.824000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-10 23:45:40.978000+00:00,CZ,BI-TP-O2,0,65
2024-11-10 23:45:25.266000+00:00,CZ,BI-TP-R2,1,71
2024-11-10 23:45:25.174000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-10 23:45:22.632000+00:00,CZ,BI-TP-I2,0,-1
2024-11-10 23:45:18.771000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-10 23:45:15.394000+00:00,CZ,BI-MO-R1,2,53
2024-11-10 23:45:15.361000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-10 23:45:15.334000+00:00,CZ,BI-MO-O1,0,55
2024-11-10 23:45:11.738000+00:00,CZ,BI-TP-R2,2,65
2024-11-10 23:45:11.658000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-10 23:45:08.868000+00:00,CZ,BI-TP-I2,0,-1
2024-11-10 23:45:04.020000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-10 23:45:00.864000+00:00,CZ,BI-TP-O2,0,59
2024-11-10 23:44:40.470000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-10 23:44:37.254000+00:00,CZ,BI-MO-I1,0,-1
2024-11-10 23:44:29.123000+00:00,CZ,BI-TP-R2,2,57
2024-11-10 23:44:29.064000+00:00,CZ,BI-TP-I2B,0,-1
2024-11-10 23:44:25.530000+00:00,CZ,BI-TP-I2,0,-1
2024-11-10 23:43:28.720000+00:00,CZ,BI-MO-O1B,0,-1
2024-11-10 23:43:25.951000+00:00,CZ,BI-MO-R1,2,65
2024-11-10 23:43:25.930000+00:00,unknown,BI-MO-O1B,0,-1
2024-11-10 23:43:25.904000+00:00,CZ,BI-MO-O1,0,-1
2024-11-10 23:42:57.302000+00:00,CZ,BI-MO-I1B,0,-1
2024-11-10 23:42:54.583000+00:00,CZ,BI-MO-I1,0,-1
2024-11-10 23:42:46.999000+00:00,CZ,BI-TP-O2B,0,-1
2024-11-10 23:42:44.216000+00:00,CZ,BI-TP-O2,0,69
2024-11-10 23:42:17.014000+00:00,CZ,BI-TP-R2,1,68
2024-11-10 23:42:16.943000+00:00,CZ,BI-TP-I2B,0,-1
