"hour","data_pm10","data_pm25","data_pm40","data_pm100","data_no2"
2024-09-12 11:00:00,0.424242424242424,1.54545454545455,1.75757575757576,2.24242424242424,2.206567
2024-09-12 12:00:00,0.5,1.5,1.57894736842105,1.76315789473684,3.69720473684211
2024-09-12 13:00:00,0.4,1.425,1.525,1.725,5.1213905
2024-09-12 14:00:00,0.710526315789474,1.94736842105263,2.28947368421053,3.28947368421053,6.38188263157895
2024-09-12 15:00:00,0.475,1.575,1.75,2.325,7.8735185
2024-09-12 16:00:00,0.794871794871795,1.84615384615385,1.94871794871795,2.28205128205128,26.7270536842105
2024-09-12 17:00:00,3.51282051282051,5.46153846153846,5.82051282051282,6.15384615384615,24.17005
2024-09-12 18:00:00,3.02564102564103,4.94871794871795,5.17948717948718,5.58974358974359,19.1700368421053
2024-09-12 19:00:00,2.64102564102564,4.76923076923077,5.30769230769231,5.69230769230769,19.714645
2024-09-12 20:00:00,2.66666666666667,4.41025641025641,4.69230769230769,5.20512820512821,26.1571894736842
2024-09-12 21:00:00,13.9705882352941,20.2058823529412,22.0882352941176,23.5294117647059,23.4332411764706
2024-09-12 22:00:00,2.05128205128205,3.38461538461538,3.46153846153846,3.76923076923077,20.6592578947368
2024-09-12 23:00:00,2.05128205128205,3.43589743589744,3.51282051282051,3.79487179487179,16.46776
2024-09-13,7.61538461538461,12.4871794871795,14.3589743589744,16.0769230769231,12.8237368421053
2024-09-13 01:00:00,1.79487179487179,3.02564102564103,3.1025641025641,3.46153846153846,11.13901
2024-09-13 02:00:00,1.71794871794872,3.02564102564103,3.20512820512821,3.61538461538462,7.62701421052632
2024-09-13 03:00:00,1.38461538461538,2.76923076923077,2.92307692307692,3.33333333333333,5.418171
2024-09-13 04:00:00,5.33333333333333,9.1025641025641,10.5384615384615,11.6923076923077,10.4318931578947
2024-09-13 05:00:00,1.58974358974359,2.84615384615385,3.05128205128205,3.53846153846154,15.47011
2024-09-13 06:00:00,1.46153846153846,2.74358974358974,2.87179487179487,3.25641025641026,12.7852063157895
2024-09-13 07:00:00,1.075,2.125,2.3,2.45,8.26158
2024-09-13 08:00:00,0.947368421052632,2,2.05263157894737,2.34210526315789,7.34649789473684
2024-09-13 09:00:00,0.15,1.15,1.15,1.35,7.139377
2024-09-13 10:00:00,0.157894736842105,1.10526315789474,1.10526315789474,1.21052631578947,14.3521878947368
2024-09-13 11:00:00,0.225,1.075,1.15,1.4,15.500832
2024-09-13 12:00:00,0.131578947368421,0.947368421052632,0.973684210526316,1.26315789473684,8.79536315789474
2024-09-13 13:00:00,0.2,1.05,1.075,1.25,11.013854
2024-09-13 14:00:00,0.184210526315789,1.02631578947368,1.02631578947368,1.21052631578947,17.5288052631579
2024-09-13 15:00:00,0.175,0.575,0.575,0.675,16.223695
2024-09-13 16:00:00,0.0769230769230769,0.615384615384615,0.615384615384615,0.692307692307692,15.5562473684211
2024-09-13 17:00:00,0.128205128205128,0.717948717948718,0.743589743589744,0.974358974358974,13.922827
2024-09-13 18:00:00,0.0512820512820513,0.717948717948718,0.717948717948718,0.871794871794872,12.6384315789474
2024-09-13 19:00:00,0.0512820512820513,0.564102564102564,0.615384615384615,0.641025641025641,13.11773
2024-09-13 20:00:00,0.102564102564103,0.641025641025641,0.666666666666667,0.743589743589744,10.5331431578947
2024-09-13 21:00:00,0.323529411764706,0.970588235294118,1,1.17647058823529,8.51958705882353
2024-09-13 22:00:00,0.0769230769230769,0.641025641025641,0.666666666666667,0.769230769230769,8.44044526315789
2024-09-13 23:00:00,0,0.210526315789474,0.210526315789474,0.210526315789474,11.8213365
2024-09-14,0,0.230769230769231,0.230769230769231,0.307692307692308,9.77596473684211
2024-09-14 01:00:00,0.0526315789473684,0.394736842105263,0.447368421052632,0.5,9.043434
2024-09-14 02:00:00,0.0256410256410256,0.230769230769231,0.230769230769231,0.333333333333333,14.9492894736842
2024-09-14 03:00:00,0,0.179487179487179,0.179487179487179,0.205128205128205,9.463604
2024-09-14 04:00:00,0.0256410256410256,0.256410256410256,0.307692307692308,0.461538461538462,5.95558421052632
2024-09-14 05:00:00,0.0256410256410256,0.205128205128205,0.205128205128205,0.333333333333333,5.5534765
2024-09-14 06:00:00,0.0256410256410256,0.358974358974359,0.358974358974359,0.461538461538462,6.09751052631579
2024-09-14 07:00:00,0.05,0.325,0.325,0.4,10.3640715
2024-09-14 08:00:00,0.0526315789473684,0.868421052631579,0.947368421052632,1.21052631578947,14.4092136842105
2024-09-14 09:00:00,0.15,1.175,1.425,1.75,11.295813
2024-09-14 10:00:00,0.131578947368421,1.02631578947368,1.10526315789474,1.57894736842105,7.63128052631579
2024-09-14 11:00:00,0.275,1.3,1.35,1.75,9.444234
2024-09-14 12:00:00,0.525,1.625,1.825,2.5,6.38851368421053
2024-09-14 13:00:00,0.717948717948718,1.87179487179487,2.07692307692308,2.64102564102564,5.190205
2024-09-14 14:00:00,0.512820512820513,1.76923076923077,1.92307692307692,2.38461538461538,6.09799526315789
2024-09-14 15:00:00,0.82051282051282,2,2.25641025641026,2.74358974358974,6.6525155
2024-09-14 16:00:00,0.641025641025641,1.82051282051282,2.12820512820513,2.53846153846154,8.18643368421053
2024-09-14 17:00:00,0.564102564102564,1.76923076923077,2.05128205128205,2.69230769230769,15.487624
2024-09-14 18:00:00,0.973684210526316,2.23684210526316,2.5,3.15789473684211,18.5603494736842
2024-09-14 19:00:00,0.743589743589744,1.97435897435897,2.12820512820513,3,16.584174
2024-09-14 20:00:00,1,2.84615384615385,4.48717948717949,21.5641025641026,14.6654810526316
2024-09-14 21:00:00,0.657142857142857,1.91428571428571,2.05714285714286,2.54285714285714,18.3245955555556
2024-09-14 22:00:00,0.666666666666667,1.84615384615385,1.94871794871795,2.41025641025641,21.6759157894737
2024-09-14 23:00:00,0.333333333333333,1.51282051282051,1.64102564102564,2.07692307692308,20.951495
2024-09-15,0.333333333333333,1.41025641025641,1.61538461538462,1.92307692307692,17.7282947368421
2024-09-15 01:00:00,0.384615384615385,1.43589743589744,1.58974358974359,1.87179487179487,16.766936
2024-09-15 02:00:00,0.128205128205128,1.20512820512821,1.30769230769231,1.56410256410256,15.9401273684211
2024-09-15 03:00:00,0.075,1.125,1.175,1.35,10.44866
2024-09-15 04:00:00,0.105263157894737,1.07894736842105,1.13157894736842,1.28947368421053,9.95800105263158
2024-09-15 05:00:00,0.15,1.15,1.15,1.625,8.138642
2024-09-15 06:00:00,0.210526315789474,1.23684210526316,1.28947368421053,1.52631578947368,8.64818578947368
2024-09-15 07:00:00,0.225,1.175,1.275,1.55,14.3807505
2024-09-15 08:00:00,0.184210526315789,1.13157894736842,1.21052631578947,1.42105263157895,13.3369457894737
2024-09-15 09:00:00,0.225,1.125,1.125,1.375,9.1003545
2024-09-15 10:00:00,0.358974358974359,1.33333333333333,1.35897435897436,1.53846153846154,11.4132805
2024-09-15 11:00:00,0.615384615384615,1.66666666666667,1.69230769230769,1.94871794871795,28.2065368421053
2024-09-15 12:00:00,0.475,1.525,1.75,1.825,26.67702
2024-09-15 13:00:00,0.552631578947368,1.60526315789474,1.73684210526316,1.92105263157895,27.1834473684211
2024-09-15 14:00:00,0.55,1.575,1.6,1.775,21.535495
2024-09-15 15:00:00,0.184210526315789,1.13157894736842,1.15789473684211,1.23684210526316,25.0445842105263
2024-09-15 16:00:00,0.175,1.05,1.075,1.225,11.6661385
2024-09-15 17:00:00,0.105263157894737,0.815789473684211,0.868421052631579,1.05263157894737,7.79697789473684
2024-09-15 18:00:00,0.1,0.9,0.975,1.25,10.174911
2024-09-15 19:00:00,0,0.447368421052632,0.447368421052632,0.552631578947368,5.62597894736842
2024-09-15 20:00:00,0.15,0.55,0.55,0.7,6.5065965
2024-09-15 21:00:00,1.64705882352941,2.70588235294118,2.82352941176471,3,9.11132
2024-09-15 22:00:00,1.46153846153846,2.33333333333333,2.41025641025641,2.69230769230769,10.2620595
2024-09-15 23:00:00,0.0512820512820513,0.641025641025641,0.743589743589744,1.12820512820513,18.9103789473684
2024-09-16,0.0512820512820513,0.538461538461538,0.564102564102564,0.743589743589744,19.661285
2024-09-16 01:00:00,0.0769230769230769,0.641025641025641,0.692307692307692,0.948717948717949,25.1844210526316
2024-09-16 02:00:00,0.82051282051282,1.23076923076923,1.33333333333333,1.43589743589744,20.6863
2024-09-16 03:00:00,4.07692307692308,5.64102564102564,5.79487179487179,6.05128205128205,31.1455947368421
2024-09-16 04:00:00,0.743589743589744,1.43589743589744,1.48717948717949,1.64102564102564,21.147755
2024-09-16 05:00:00,0.181818181818182,0.681818181818182,0.681818181818182,0.727272727272727,23.5538789473684
2024-09-16 06:00:00,0.1,0.75,0.8,1,26.09464
2024-09-16 07:00:00,0,0.655172413793103,0.689655172413793,0.827586206896552,22.8097947368421
2024-09-16 08:00:00,0.75609756097561,1.82926829268293,1.82926829268293,1.92682926829268,17.971325
2024-09-16 09:00:00,0.114285714285714,0.571428571428571,0.571428571428571,0.657142857142857,5.74657736842105
2024-09-16 10:00:00,0.303030303030303,0.939393939393939,0.939393939393939,1.03030303030303,3.500045
2024-09-16 11:00:00,0.342105263157895,1.31578947368421,1.31578947368421,1.36842105263158,2.74936263157895
2024-09-16 12:00:00,1.875,3.1,3.2,3.55,4.4504055
2024-09-16 13:00:00,3.89189189189189,5.45945945945946,5.7027027027027,6.40540540540541,8.62992611111111
2024-09-16 14:00:00,2.625,3.8,3.9,4.6,5.915661
2024-09-16 15:00:00,2.22222222222222,3.30555555555556,3.44444444444444,3.91666666666667,10.2026605263158
2024-09-16 16:00:00,1.825,2.925,3.1,3.525,18.398395
2024-09-16 17:00:00,2.34210526315789,3.42105263157895,3.52631578947368,4.18421052631579,15.3328947368421
2024-09-16 18:00:00,1.9,3.025,3.15,3.675,13.25346
2024-09-16 19:00:00,2.57894736842105,3.92105263157895,4,4.39473684210526,22.7418684210526
2024-09-16 20:00:00,4.1,5.75,6.05,6.625,27.05036
2024-09-16 21:00:00,6.61764705882353,9.44117647058824,9.94117647058824,10.3235294117647,19.4057823529412
2024-09-16 22:00:00,7.05,8.975,9.25,10.025,14.155955
2024-09-16 23:00:00,10.1842105263158,12.6052631578947,13.3684210526316,14.6842105263158,9.24819526315789
2024-09-17,9.6,12.275,12.775,14.15,5.151422
2024-09-17 01:00:00,9.12820512820513,11.5384615384615,12.1794871794872,13.2820512820513,5.18503421052632
2024-09-17 02:00:00,10.5128205128205,13.1794871794872,13.8461538461538,15.1538461538462,4.990562
2024-09-17 03:00:00,11.5641025641026,14.3076923076923,14.974358974359,16.4615384615385,4.42149157894737
2024-09-17 04:00:00,12.8717948717949,15.7435897435897,16.4102564102564,17.8974358974359,5.078393
2024-09-17 05:00:00,14.2820512820513,17.4871794871795,18.3076923076923,19.7692307692308,6.49548210526316
2024-09-17 06:00:00,12.8205128205128,15.7435897435897,16.2820512820513,17.7435897435897,4.36204
2024-09-17 07:00:00,11.5897435897436,14.6153846153846,15.5128205128205,16.974358974359,4.24112631578947
2024-09-17 08:00:00,10.4871794871795,13.2307692307692,14.025641025641,15.6410256410256,3.4151495
2024-09-17 09:00:00,9.84615384615385,12.4358974358974,13.2051282051282,14.6153846153846,1.93445578947368
2024-09-17 10:00:00,9.92307692307692,12.5384615384615,13.1794871794872,14.974358974359,2.1858895
2024-09-17 11:00:00,9.46153846153846,12.2564102564103,13.6923076923077,16.6410256410256,2.79713
2024-09-17 12:00:00,9.61538461538461,12.5128205128205,13.5641025641026,16.4615384615385,3.494871
2024-09-17 13:00:00,9.1025641025641,11.974358974359,13.5128205128205,15.8717948717949,4.22874842105263
2024-09-17 14:00:00,7.30769230769231,10.1538461538462,11.3589743589744,13.9487179487179,4.5729515
2024-09-17 15:00:00,6.78378378378378,9.2972972972973,10.1351351351351,12.7297297297297,4.07901263157895
2024-09-17 16:00:00,5.925,8.525,9.725,12.35,7.519932
2024-09-17 17:00:00,7.28571428571429,10.0285714285714,11.2571428571429,13.8285714285714,21.1949315789474
2024-09-17 18:00:00,10.6388888888889,13.6944444444444,14.8055555555556,16.4444444444444,44.39168
2024-09-17 19:00:00,18.65,25.725,27.75,30.9,52.7754210526316
2024-09-17 20:00:00,28.25,38.625,41.75,45,36.760875
2024-09-17 21:00:00,12.5294117647059,15.9705882352941,17.0882352941176,18.7058823529412,35.2141176470588
2024-09-17 22:00:00,11.125,14.3,14.85,16.375,26.772735
2024-09-17 23:00:00,14.3589743589744,18.1282051282051,18.9487179487179,20.0512820512821,17.1562105263158
2024-09-18,15.175,19.2,19.975,21.4,13.79317
2024-09-18 01:00:00,13.9736842105263,17.6052631578947,18.4473684210526,20.1578947368421,11.9868336842105
2024-09-18 02:00:00,13.6410256410256,17.2051282051282,17.8717948717949,19.2564102564103,13.984295
2024-09-18 03:00:00,14.974358974359,18.8205128205128,19.7179487179487,21.0512820512821,20.1727789473684
2024-09-18 04:00:00,14.7435897435897,18.7948717948718,19.5128205128205,20.9487179487179,23.299715
2024-09-18 05:00:00,16.8717948717949,21.5384615384615,22.6410256410256,24.0512820512821,19.0653578947368
2024-09-18 06:00:00,17,21.35,22.575,24.725,24.7768195
2024-09-18 07:00:00,15.3589743589744,19.3589743589744,20.4871794871795,22.7179487179487,13.1199742105263
2024-09-18 08:00:00,11.5897435897436,14.9230769230769,16.2307692307692,18.5897435897436,2.3744554
2024-09-18 09:00:00,11.1842105263158,14.4736842105263,15.6052631578947,18.5263157894737,1.13939821052632
2024-09-18 10:00:00,8.8,11.8,13.25,16.45,0.7402083
2024-09-18 11:00:00,4.89473684210526,7.39473684210526,8.94736842105263,12.5526315789474,0.750198421052632
2024-09-18 12:00:00,4.85,7.2,8.575,11.25,2.015977
2024-09-18 13:00:00,5.79487179487179,8.12820512820513,9.51282051282051,12.1538461538462,6.36304736842105
2024-09-18 14:00:00,5.925,8.075,9.075,11.2,5.9415855
2024-09-18 15:00:00,7.42105263157895,9.86842105263158,10.6315789473684,12.6842105263158,12.6275705263158
