,cas,valid_speed_count,den_v_tydnu,data_pm100,data_no2,data_temp1,data_hum1,data_pressure,data_windSpeed,data_windImpact,data_volumeMm
1,01/01/2024 00:00,178,po,51.275,14.81083,,,,,,
2,01/01/2024 01:00,152,po,50.97435897,19.33637368,,,,,,
3,01/01/2024 02:00,90,po,51.94871795,18.215285,,,,,,
4,01/01/2024 03:00,134,po,53.28205128,15.49299474,,,,,,
5,01/01/2024 04:00,212,po,48.05,15.35317,,,,,,
6,01/01/2024 05:00,102,po,50.5,16.89411053,,,,,,
7,01/01/2024 06:00,136,po,49.71794872,12.137451,,,,,,
8,01/01/2024 07:00,127,po,47.76923077,13.30164211,,,,,,
9,01/01/2024 08:00,273,po,41.28205128,11.664706,,,,,,
10,01/01/2024 09:00,543,po,41.35897436,11.73746947,,,,,,
11,01/01/2024 10:00,745,po,44.57894737,11.48165,,,,,,
12,01/01/2024 11:00,1018,po,9.871794872,4.041812105,,,,,,
13,01/01/2024 12:00,1235,po,5.075,3.604588,,,,,,
14,01/01/2024 13:00,1409,po,6.526315789,4.408474211,,,,,,
15,01/01/2024 14:00,1342,po,5.55,4.174064,,,,,,
16,01/01/2024 15:00,1413,po,6.076923077,5.017058421,,,,,,
17,01/01/2024 16:00,1404,po,5.307692308,6.416828,,,,,,
18,01/01/2024 17:00,1040,po,5.641025641,9.719729474,,,,,,
19,01/01/2024 18:00,584,po,4.45,11.50699,,,,,,
20,01/01/2024 19:00,415,po,5.461538462,9.127129474,,,,,,
21,01/01/2024 20:00,229,po,4.435897436,6.885886,,,,,,
22,01/01/2024 21:00,178,po,3.58974359,9.087656842,,,,,,
23,01/01/2024 22:00,139,po,6.472222222,9.474086111,,,,,,
24,01/01/2024 23:00,92,po,6.921052632,9.726762105,,,,,,
25,02/01/2024 00:00,53,ut,10.3,10.0399525,,,,,,
26,02/01/2024 01:00,76,ut,7.512820513,12.00166526,,,,,,
27,02/01/2024 02:00,124,ut,11.3,14.3964,,,,,,
28,02/01/2024 03:00,390,ut,12.97368421,19.91932105,,,,,,
29,02/01/2024 04:00,1398,ut,13.525,29.138385,,,,,,
30,02/01/2024 05:00,2008,ut,16.87179487,31.48335263,,,,,,
31,02/01/2024 06:00,2060,ut,18.92105263,32.534275,,,,,,
32,02/01/2024 07:00,1764,ut,11.76923077,11.31184737,,,,,,
33,02/01/2024 08:00,1722,ut,4.4,9.311553,,,,,,
34,02/01/2024 09:00,1747,ut,4.051282051,8.939725263,,,,,,
35,02/01/2024 10:00,1725,ut,1.743589744,8.208439,,,,,,
36,02/01/2024 11:00,1526,ut,2.153846154,8.691645789,,,,,,
37,02/01/2024 12:00,1538,ut,1.825,9.025342,,,,,,
38,02/01/2024 13:00,2119,ut,2.526315789,10.06160526,,,,,,
39,02/01/2024 14:00,2514,ut,4.4,14.66043,,,,,,
40,02/01/2024 15:00,2166,ut,8.333333333,26.10268421,,,,,,
41,02/01/2024 16:00,1858,ut,18.28205128,22.552595,,,,,,
42,02/01/2024 17:00,1347,ut,22.48717949,43.19130526,,,,,,
43,02/01/2024 18:00,930,ut,19.95,26.050165,,,,,,
44,02/01/2024 19:00,532,ut,27.60526316,30.43965263,,,,,,
45,02/01/2024 20:00,311,ut,32.44444444,25.24,,,,,,
46,02/01/2024 21:00,264,ut,34.87179487,32.23454737,,,,,,
47,02/01/2024 22:00,133,ut,34.77142857,32.2715,,,,,,
48,02/01/2024 23:00,96,ut,29.69230769,26.12620737,,,,,,
49,03/01/2024 00:00,77,st,7.075,17.8928585,,,,,,
50,03/01/2024 01:00,81,st,16.44736842,16.70664947,,,,,,
51,03/01/2024 02:00,95,st,4,5.6351655,,,,,,
52,03/01/2024 03:00,393,st,1.666666667,4.21602,,,,,,
53,03/01/2024 04:00,1589,st,3.1,4.2695485,,,,,,
54,03/01/2024 05:00,2153,st,1.125,3.162015,,,,,,
55,03/01/2024 06:00,2668,st,3.147058824,4.562059412,,,,,,
56,03/01/2024 07:00,2347,st,3.435897436,4.767007895,,,,,,
57,03/01/2024 08:00,2257,st,2.538461538,4.3620195,,,,,,
58,03/01/2024 09:00,2097,st,2.333333333,4.297472105,,,,,,
59,03/01/2024 10:00,2110,st,3.58974359,4.171191,,,,,,
60,03/01/2024 11:00,2118,st,3.051282051,6.557831053,,,,,,
61,03/01/2024 12:00,2309,st,1.525,5.4737555,,,,,,
62,03/01/2024 13:00,2518,st,2.538461538,7.568019474,11,77.5,95240,0.00216684,18.72,0
63,03/01/2024 14:00,2679,st,1.868421053,7.004925263,10.675,79.4,95480,7.3172625,18.48,0
64,03/01/2024 15:00,2342,st,2.85,8.045697,9.875,82.875,95737.5,5.41112,17.04,0
65,03/01/2024 16:00,2020,st,3.846153846,7.099106316,9.125,84.275,95902.5,3.7150525,10.8,0
66,03/01/2024 17:00,1464,st,2.666666667,7.0807555,9.5,83.2,95880,5.3053075,15.12,0
67,03/01/2024 18:00,876,st,1.58974359,6.009139474,8.9,83.075,95890,6.3587275,16.44,0
68,03/01/2024 19:00,637,st,1.55,6.7981735,8.275,84.175,95990,5.5055225,13.8,0
69,03/01/2024 20:00,385,st,1.973684211,8.515328947,8.325,85.625,96012.5,4.5002525,11.16,0
70,03/01/2024 21:00,306,st,2.525,8.708612,8.75,85.275,95890,5.0974775,14.64,0
71,03/01/2024 22:00,115,st,2.361111111,6.638336667,9.633333333,81.6,95756.66667,4.713903333,14.56,0
72,03/01/2024 23:00,91,st,1.175,8.3230065,8.975,85.075,95772.5,5.3747825,15.6,0.0875
73,04/01/2024 00:00,96,ct,1.394736842,6.090798947,8.625,83.725,95890,4.2575,11.52,0
74,04/01/2024 01:00,73,ct,0.95,6.574739,8.125,85.55,95947.5,4.30561,12.72,0
75,04/01/2024 02:00,132,ct,0.769230769,7.102332632,7.975,86.8,96032.5,4.1187875,9.96,0
76,04/01/2024 03:00,398,ct,0.763157895,6.672737895,8.425,84.4,96010,3.5994275,10.56,0
77,04/01/2024 04:00,1401,ct,0.717948718,7.520161053,8.225,85.05,95997.5,3.3076725,10.08,0
78,04/01/2024 05:00,2112,ct,0.775,8.0976905,8.4,83.675,96032.5,4.9726925,13.2,0
79,04/01/2024 06:00,2569,ct,0.875,6.8426115,8.95,80.6,96035,5.2871675,15.48,0
80,04/01/2024 07:00,2481,ct,0.864864865,6.262886111,8.9,80.3,96085,4.41757,12.96,0
81,04/01/2024 08:00,2284,ct,1.025,4.932235,10.375,73.525,96015,5.14005,14.16,0
82,04/01/2024 09:00,2304,ct,0.487179487,4.222921053,11.5,65.83333333,95810,6.440533333,17.12,0
83,04/01/2024 10:00,2231,ct,0.8,4.1707225,11.025,66.8,95785,6.5283825,18.48,0
84,04/01/2024 11:00,2287,ct,0.710526316,4.664400526,10.825,67.65,95872.5,6.1657075,20.52,0
85,04/01/2024 12:00,2255,ct,0.8,7.6219155,9.9,72.525,96020,6.886,20.76,0
86,04/01/2024 13:00,2548,ct,1.666666667,12.74448105,8.75,78.15,96337.5,5.53725,16.2,0
87,04/01/2024 14:00,2748,ct,1.41025641,17.42879,8.025,82.625,96585,4.138915,13.8,0.0875
88,04/01/2024 15:00,2392,ct,1.461538462,12.87762842,7.925,82.25,96805,5.7337575,21,0
89,04/01/2024 16:00,1870,ct,3.575,11.786855,8.125,79.8,96822.5,4.008725,12.96,0
90,04/01/2024 17:00,1395,ct,1.375,12.92013,7.4,81.4,96960,2.73705,8.64,0.35
91,04/01/2024 18:00,963,ct,2.352941176,16.67828824,6.271428571,86.18571429,97275.71429,2.4475,8.64,0
92,04/01/2024 19:00,570,ct,4.846153846,25.93229474,5.866666667,88.2,97416.66667,0.685132333,3.04,0
93,04/01/2024 20:00,367,ct,4.5,20.617955,5.325,91.825,97522.5,0.73668175,2.76,0
94,04/01/2024 21:00,277,ct,5.921052632,18.72799474,5.2,93.1,97610,0.712678,3.72,0
95,04/01/2024 22:00,143,ct,9.333333333,18.33553889,4.6,97.01428571,97682.85714,1.465578571,4.731428571,0.1
96,04/01/2024 23:00,103,ct,11.28205128,14.28574737,3.55,98.675,97827.5,1.169338,3.84,0
97,05/01/2024 00:00,78,pa,13.84615385,14.95202,2.6,99.9,98045,1.065796,4.2,0
98,05/01/2024 01:00,63,pa,15.20512821,12.90009579,1.625,99.925,98155,1.342551,3.96,0
99,05/01/2024 02:00,104,pa,16.75,14.35063,1.625,99.55,98185,1.01809525,3.36,0
100,05/01/2024 03:00,341,pa,15,13.55064211,1.6,99.3,98150,1.40716825,4.08,0
101,05/01/2024 04:00,1462,pa,14.82051282,14.50489,1.375,99.275,98085,2.554816,5.28,0
102,05/01/2024 05:00,2193,pa,14.69230769,16.18752632,1.533333333,99.1,98113.33333,1.276760333,5.28,0
103,05/01/2024 06:00,2594,pa,18.84615385,21.47281053,1.833333333,98.8,98070,1.811375333,4,0
104,05/01/2024 07:00,2469,pa,18.39473684,23.02611579,2.225,98.625,98035,0.9639185,3.24,0
105,05/01/2024 08:00,2319,pa,19.7,20.240355,2.8,97.8,97952.5,0.6255545,2.76,0
106,05/01/2024 09:00,2282,pa,20.94871795,21.50729474,3.475,96.225,97842.5,0.56985575,2.64,0
107,05/01/2024 10:00,2321,pa,24.3,24.113605,4.075,94.35,97700,0.69197475,2.76,0
108,05/01/2024 11:00,2378,pa,24.68421053,25.54846316,4.55,93.85,97515,0.94132675,3.48,0.0875
109,05/01/2024 12:00,2589,pa,24.05,21.145345,5.175,92.625,97375,0.65901175,2.88,0
110,05/01/2024 13:00,2883,pa,20.71794872,15.54404316,5.175,91.725,97325,1.220588,4.08,0
111,05/01/2024 14:00,2921,pa,20.05128205,25.66172,5.033333333,93.73333333,97390,0.3838067,1.92,0
112,05/01/2024 15:00,2522,pa,25.51282051,25.47592105,4.65,96.075,97447.5,0.69092725,3,0
113,05/01/2024 16:00,2202,pa,31.3,27.952645,4.45,97.025,97540,0.24562795,1.56,0
114,05/01/2024 17:00,1768,pa,38.1025641,29.86775789,4.425,97.25,97557.5,0.43901075,2.88,0
115,05/01/2024 18:00,1104,pa,40.21875,26.09366471,4.15,98.35,97577.5,0.24095675,1.44,0
116,05/01/2024 19:00,695,pa,35.20512821,24.7032,3.575,99.075,97680,0.9905885,3.48,0
117,05/01/2024 20:00,439,pa,39.7,24.106325,3.225,99.075,97757.5,1.85968525,5.76,0
118,05/01/2024 21:00,383,pa,35.34210526,19.0706,2.75,99.125,97862.5,0.8664035,2.76,0
119,05/01/2024 22:00,245,pa,42.55555556,21.35853333,2.4,99.36666667,97920,1.269656,4.48,0
120,05/01/2024 23:00,165,pa,36.30769231,19.33072105,2,99.6,97985,0.265415,2.04,0
121,06/01/2024 00:00,124,so,42.15,18.32994,2.133333333,99.6,97986.66667,1.168985333,4.48,0
122,06/01/2024 01:00,124,so,40.76315789,17.53446842,2.625,99.2,97935,0.4529305,1.68,0
123,06/01/2024 02:00,134,so,42.53846154,20.31341053,2.925,98.825,97867.5,0.5716365,2.76,0
124,06/01/2024 03:00,246,so,43.94871795,19.94148421,3.35,98.9,97807.5,0.30940425,1.56,0
125,06/01/2024 04:00,501,so,43.41025641,18.583095,3.65,98.5,97742.5,0.16162,1.32,0
126,06/01/2024 05:00,668,so,52.43589744,19.02032632,3.7,98.575,97742.5,0.522991775,2.16,0
127,06/01/2024 06:00,836,so,55.725,18.88004,3.825,98.4,97797.5,0.32070715,1.8,0
128,06/01/2024 07:00,1086,so,42.71052632,22.42484211,4.05,96.725,97822.5,0.67985675,3.12,0
129,06/01/2024 08:00,1472,so,46.225,24.31348,4.425,95.525,97805,0.4915285,2.52,0
130,06/01/2024 09:00,1721,so,43,25.95488421,4.633333333,95,97773.33333,0.683708,3.36,0
131,06/01/2024 10:00,1742,so,40.15,22.741805,4.775,94.175,97717.5,0.6094555,3,0
132,06/01/2024 11:00,1896,so,40.28205128,22.81473684,5.3,92.775,97627.5,1.4058425,4.68,0
133,06/01/2024 12:00,2061,so,46.79487179,21.94732,5.525,92.55,97555,1.294114,4.2,0
134,06/01/2024 13:00,2137,so,57.84210526,26.50945789,5.4,94.2,97612.5,1.35952525,4.68,0
135,06/01/2024 14:00,2063,so,52.20512821,29.60451,5.35,94.925,97705,1.06249225,3.6,0
136,06/01/2024 15:00,2080,so,50.92307692,24.84157368,4.85,96.2,97872.5,1.5779725,4.56,0
137,06/01/2024 16:00,1911,so,37.38461538,13.540967,4.025,97.15,98097.5,0.76297525,5.16,0
138,06/01/2024 17:00,1584,so,19.79487179,9.985397895,4.525,91.7,98067.5,4.506605,15.24,0
139,06/01/2024 18:00,1059,so,16.9,7.431593,3.825,90.25,98180,6.31834,15.72,0
140,06/01/2024 19:00,719,so,19.20512821,7.349522105,3.666666667,89.23333333,98236.66667,4.936906667,16,0
141,06/01/2024 20:00,399,so,22.82051282,7.388006,3.325,90.575,98267.5,2.9692825,9.36,0
142,06/01/2024 21:00,363,so,19.17948718,6.101653684,2.925,90.025,98330,4.0977125,14.76,0
143,06/01/2024 22:00,197,so,13.52777778,5.840765,2.275,88.2,98455,4.5643625,14.88,0
144,06/01/2024 23:00,138,so,15,6.560979474,1.925,88.375,98567.5,4.50123,14.16,0
145,07/01/2024 00:00,119,ne,15.3,6.700049,1.125,88.95,98707.5,6.2040825,17.4,0
146,07/01/2024 01:00,90,ne,14.38461538,7.19479,0.55,89.875,98880,3.8486025,11.16,0
147,07/01/2024 02:00,73,ne,14.66666667,6.2281825,0.1,86.65,98975,6.938505,19.32,0
148,07/01/2024 03:00,130,ne,15.28205128,5.993401053,-0.225,86.35,99047.5,6.5443475,18.48,0
149,07/01/2024 04:00,369,ne,14.9,6.5525525,-0.5,86.93333333,99136.66667,5.66847,16.8,0
150,07/01/2024 05:00,393,ne,13.81081081,6.380203333,-0.7,86.425,99225,5.3160675,16.2,0
151,07/01/2024 06:00,474,ne,13.1,6.4519065,-0.825,84.3,99317.5,8.2912575,17.64,0
152,07/01/2024 07:00,544,ne,11.76315789,7.111084737,-0.85,83.275,99407.5,8.165285,18.24,0
153,07/01/2024 08:00,890,ne,12.65,7.65413,-1.05,83.9,99495,8.5772875,20.88,0
154,07/01/2024 09:00,1163,ne,10.46153846,6.85002,-1.175,79.8,99570,7.6945,19.56,0
155,07/01/2024 10:00,1267,ne,7.55,6.5725795,-1.25,77.35,99607.5,8.3964625,20.28,0
156,07/01/2024 11:00,1522,ne,6.256410256,6.989302632,-1.475,75.975,99647.5,9.49505,22.68,0
157,07/01/2024 12:00,1698,ne,5.743589744,7.1749185,-1.425,73.15,99672.5,7.047425,20.04,0
158,07/01/2024 13:00,1826,ne,3.564102564,6.080137895,-1.8,70.1,99763.33333,7.754026667,20.8,0
159,07/01/2024 14:00,1811,ne,3.85,11.068804,-2.35,70.575,99952.5,7.5413175,17.64,0
160,07/01/2024 15:00,1934,ne,4.026315789,14.00067158,-2.85,74.3,100192.5,5.67428,14.28,0
161,07/01/2024 16:00,1870,ne,3.7,14.295181,-2.875,75.3,100295,6.3068525,17.52,0
162,07/01/2024 17:00,1468,ne,4.41025641,11.11887684,-2.75,74.65,100305,5.133255,13.68,0
163,07/01/2024 18:00,1029,ne,4.307692308,11.134382,-2.475,74.9,100295,7.20928,18,0
164,07/01/2024 19:00,616,ne,4.205128205,9.8026,-2.625,75.125,100330,8.252335,21.48,0
165,07/01/2024 20:00,369,ne,4.8,9.920095,-2.525,76.025,100345,7.68627,20.88,0
166,07/01/2024 21:00,275,ne,5.210526316,9.618671579,-2.525,77.15,100362.5,5.37872,16.2,0
167,07/01/2024 22:00,175,ne,4.742857143,9.454361176,-2.766666667,76.93333333,100406.6667,7.23707,19.52,0
168,07/01/2024 23:00,111,ne,5.051282051,11.48052947,-3.2,79.4,100487.5,7.7677975,19.2,0
169,08/01/2024 00:00,138,po,4.025,11.697633,-3.375,78.35,100567.5,5.655455,17.04,0
170,08/01/2024 01:00,131,po,4.342105263,13.27411579,-3.45,77.05,100607.5,5.6849575,16.2,0
171,08/01/2024 02:00,179,po,4.025,10.052091,-3.775,77.5,100727.5,5.531365,14.16,0
172,08/01/2024 03:00,483,po,4.282051282,8.95696,-4.225,79.225,100835,4.8613,12.96,0
173,08/01/2024 04:00,1640,po,5.871794872,9.391391,-5.075,81.2,101030,5.8457,14.04,0
174,08/01/2024 05:00,2558,po,8.333333333,9.486347368,-6.3,81.35,101240,8.85499,17.52,0
175,08/01/2024 06:00,2716,po,9.6,10.573147,-7.2,82.7,101476.6667,9.409323333,18.08,0
176,08/01/2024 07:00,2568,po,10.375,11.628,-7.675,81.65,101655,10.81216,21.24,0
177,08/01/2024 08:00,2477,po,11.15789474,10.54973737,-6.675,76.1,101650,8.923465,21.24,0
178,08/01/2024 09:00,2383,po,11.65,11.372485,-5,68.05,101497.5,7.45417,18.72,0
179,08/01/2024 10:00,2233,po,11.38461538,7.248225263,-4.325,64.55,101342.5,7.00174,18.36,0
180,08/01/2024 11:00,1736,po,11.15,7.3228,-2.7,59.35,101042.5,6.14452,15.24,0
181,08/01/2024 12:00,1794,po,10.31578947,6.492014737,-2.35,55.925,100875,7.1508175,20.04,0
182,08/01/2024 13:00,2052,po,9.5,6.0064755,-2.65,54.525,100927.5,9.707145,25.44,0
183,08/01/2024 14:00,2619,po,10.05128205,7.590420526,-4.275,60.25,101250,9.1608575,22.32,0
184,08/01/2024 15:00,2473,po,10.65,8.951531,-5.2,63.46666667,101526.6667,10.28973333,26.56,0
185,08/01/2024 16:00,1998,po,14.28947368,10.65233158,-6.125,67.925,101815,7.4837,17.28,0
186,08/01/2024 17:00,1447,po,16.05,11.37777,-6.775,70.8,102062.5,5.22649,17.04,0
187,08/01/2024 18:00,922,po,16.58974359,12.27428421,-7.125,73.25,102170,6.4319975,18.12,0
188,08/01/2024 19:00,637,po,18.17948718,12.99084,-7.275,74.375,102277.5,3.84392,15.84,0
189,08/01/2024 20:00,378,po,18.48717949,13.61304737,-7.375,73.875,102365,2.88991,9.96,0
190,08/01/2024 21:00,297,po,19.85,14.502165,-7.725,75.875,102505,1.7120525,5.52,0
191,08/01/2024 22:00,134,po,19.77142857,13.48547647,-7.966666667,76.9,102573.3333,1.70094,5.28,0
192,08/01/2024 23:00,101,po,21.33333333,16.27896667,-8.15,78.15,102615,1.659305,5.76,0
193,09/01/2024 00:00,68,ut,21.81578947,16.44785556,-8.55,80.05,102650,2.602725,6.96,0
194,09/01/2024 01:00,84,ut,22.675,18.22621,-8.95,82.35,102770,1.3024825,4.32,0
195,09/01/2024 02:00,126,ut,22.76315789,18.35746842,-9.075,82.525,102827.5,1.132268,3.84,0
196,09/01/2024 03:00,404,ut,24.925,22.700955,-9.833333333,85.23333333,102946.6667,0.392215667,2.72,0
197,09/01/2024 04:00,1556,ut,28.20512821,27.51201579,-9.825,85.25,102967.5,1.1541105,4.2,0
198,09/01/2024 05:00,2335,ut,30.51282051,29.525005,-11.4,90.5,103192.5,0.7595325,4.08,0
199,09/01/2024 06:00,2526,ut,35.82051282,33.72075789,-11.95,91.525,103385,0.4705325,2.64,0
200,09/01/2024 07:00,2571,ut,36.95,41.46424,-11.36666667,90.33333333,103450,0.331625,2.24,0
201,09/01/2024 08:00,2286,ut,38.38461538,90.18994211,-5.825,69.25,102940,0.76521425,3.72,0
202,09/01/2024 09:00,2229,ut,25.925,30.291645,-3.375,59.7,102215,1.8989425,5.64,0
203,09/01/2024 10:00,2201,ut,20.37837838,14.28425611,-1.6,55.325,101667.5,2.974755,8.64,0
204,09/01/2024 11:00,1944,ut,25.325,14.520132,0.55,49.275,101225,1.6204075,5.28,0
205,09/01/2024 12:00,1824,ut,27.10526316,20.95862105,-0.45,52.55,100987.5,1.678025,5.28,0
206,09/01/2024 13:00,2213,ut,26.55,24.51135,0.425,53.675,100830,1.18746025,3.96,0
207,09/01/2024 14:00,2648,ut,29.56410256,37.81935789,-2.05,61.35,101255,1.16667225,4.08,0
208,09/01/2024 15:00,2513,ut,28.83333333,59.22301579,-4.666666667,75.76666667,101783.3333,0.787084,2.72,0
209,09/01/2024 16:00,2054,ut,33.74285714,46.43856471,-6.4,80.3,102195,2.32009,6,0
210,09/01/2024 17:00,1434,ut,45.225,36.306155,-8.025,85.25,102452.5,2.29355,6.24,0
211,09/01/2024 18:00,1030,ut,35.92307692,34.12923158,-9.15,86.925,102702.5,1.785824,5.52,0
212,09/01/2024 19:00,587,ut,46.12820513,27.990855,-9.725,87.675,102852.5,2.7972175,6.6,0
213,09/01/2024 20:00,406,ut,56.66666667,23.78614737,-10.325,89.725,102965,2.2992825,5.76,0
214,09/01/2024 21:00,325,ut,50.725,26.104395,-10.875,90.175,103072.5,1.24300725,5.16,0
215,09/01/2024 22:00,165,ut,56.09375,26.84654375,-11.2,90.2,103106.6667,2.05473,5.12,0
216,09/01/2024 23:00,95,ut,57.65,25.344335,-11.3,91.9,103170,1.039585333,4.64,0
217,10/01/2024 00:00,68,st,59.28205128,28.16186316,-11.575,91.65,103190,0.8845305,3.84,0
218,10/01/2024 01:00,87,st,55.12820513,30.35869,-11.65,91.775,103187.5,1.41066,4.56,0
219,10/01/2024 02:00,151,st,58.97435897,31.92492105,-11.625,92.025,103177.5,0.742562,3.6,0
220,10/01/2024 03:00,416,st,56.825,26.31987,-11.575,91.775,103145,1.21168275,4.2,0
221,10/01/2024 04:00,1585,st,55.47368421,40.86916316,-11.775,92.45,103145,0.4663316,2.04,0
222,10/01/2024 05:00,2367,st,55.7,136.87729,-11.625,91.65,103127.5,1.1402855,3.84,0
223,10/01/2024 06:00,2657,st,56.53846154,68.44931579,-11.675,92.25,103082.5,0.85071425,2.88,0
224,10/01/2024 07:00,2639,st,66.69230769,35.048485,-10.76666667,90.76666667,103103.3333,0.419224,2.72,0
225,10/01/2024 08:00,2432,st,70.76923077,26.93678421,-6.775,76.725,102705,0.597885,2.64,0
226,10/01/2024 09:00,2389,st,64.925,32.845435,-3.5,67.725,102020,1.12511775,4.56,0
227,10/01/2024 10:00,2306,st,51.63157895,24.88917895,0.1,58.55,101355,1.0517955,3.84,0
228,10/01/2024 11:00,1995,st,47.2,21.96806,0.85,54.9,100877.5,1.27730075,4.32,0
229,10/01/2024 12:00,1992,st,42.43589744,26.11726842,2.675,53.4,100527.5,1.4495175,5.28,0
230,10/01/2024 13:00,2275,st,29.76923077,23.8971045,2.225,52.825,100322.5,1.6187,4.32,0
231,10/01/2024 14:00,2810,st,15.8974359,14.10110421,0.025,59.225,100702.5,1.3396065,5.04,0
232,10/01/2024 15:00,2533,st,24.2,48.307305,-2.766666667,74.53333333,101213.3333,0.720398333,2.88,0
233,10/01/2024 16:00,2179,st,24.61538462,26.40254211,-4.55,80.95,101615,1.346172,3.96,0
234,10/01/2024 17:00,1623,st,26.74358974,36.455945,-6.05,84.725,101892.5,1.95666,5.16,0
235,10/01/2024 18:00,1071,st,37.53846154,35.02363158,-6.925,86,102100,2.4315,5.16,0
236,10/01/2024 19:00,619,st,28.275,31.04869,-7.675,89.25,102237.5,1.6166625,4.56,0
237,10/01/2024 20:00,435,st,26.76315789,24.23234211,-8.5,91.45,102397.5,1.2872085,4.32,0
238,10/01/2024 21:00,310,st,35.3,23.460065,-9.15,91.95,102530,0.8504375,3.36,0
239,10/01/2024 22:00,109,st,35.22857143,19.87947059,-9.333333333,93.33333333,102630,0.646098333,2.72,0
240,10/01/2024 23:00,95,st,38.25,19.463665,-9.666666667,93.16666667,102663.3333,0.469174667,2.4,0
241,11/01/2024 00:00,72,ct,35.21052632,21.59100526,-9.925,94.4,102710,0.53438775,2.52,0
242,11/01/2024 01:00,76,ct,33.25,20.182635,-10.525,95.075,102752.5,0.391688,2.16,0
243,11/01/2024 02:00,145,ct,44.15384615,15.24987895,-10.775,94.7,102752.5,0.7827675,2.64,0
244,11/01/2024 03:00,407,ct,38.84615385,17.60619,-11,94.3,102810,0.37638875,2.28,0
245,11/01/2024 04:00,1491,ct,36.48717949,31.17107368,-11.05,93.75,102792.5,0.6816775,3,0
246,11/01/2024 05:00,2283,ct,36.25,29.322405,-11.075,94.425,102797.5,0.32727885,1.92,0
247,11/01/2024 06:00,2632,ct,36.89473684,28.28568421,-10.875,93.625,102807.5,0.67003625,2.88,0
248,11/01/2024 07:00,2662,ct,47.8,24.58901,-9.933333333,92.3,102703.3333,0.781383333,2.72,0
249,11/01/2024 08:00,2368,ct,51.71794872,27.79625789,-7.225,86.975,102205,1.028189,3.48,0
250,11/01/2024 09:00,2273,ct,53.5,26.687885,-4.725,81.75,101895,0.6377225,3.36,0
251,11/01/2024 10:00,2328,ct,41.97368421,31.15247368,-1.175,70.575,101137.5,1.1202055,4.44,0
252,11/01/2024 11:00,2365,ct,53.075,33.05194,-1,74.25,100812.5,1.2938795,3.84,0
253,11/01/2024 12:00,2202,ct,61.12820513,40.7696,1.425,68.625,100310,1.44169975,4.2,0
254,11/01/2024 13:00,2603,ct,62.625,42.869255,2.75,66.675,99972.5,1.09021975,3.96,0
255,11/01/2024 14:00,2812,ct,68.78947368,48.57267895,1.5,71.925,100097.5,0.5706715,2.28,0
256,11/01/2024 15:00,2691,ct,74.525,55.70288,-0.35,79.7,100410,0.53749,3.24,0
257,11/01/2024 16:00,2047,ct,42,40.37674737,-1.733333333,80.9,100716.6667,2.031736667,5.44,0
258,11/01/2024 17:00,1700,ct,29.8974359,38.95684,-2.875,82.55,100952.5,1.1530125,4.08,0
259,11/01/2024 18:00,1091,ct,34.41025641,23.84954737,-3.45,83.95,101170,1.460065,5.76,0
260,11/01/2024 19:00,691,ct,34.48717949,20.90539474,-3.5,85.125,101360,1.067675,5.28,0
261,11/01/2024 20:00,447,ct,28.63157895,20.16181053,-3.25,84.05,101380,3.087315,8.64,0
262,11/01/2024 21:00,395,ct,33.325,21.711185,-5.575,92.675,101567.5,1.230105,3.6,0
263,11/01/2024 22:00,129,ct,36.75,22.26305556,-5.7,91.13333333,101746.6667,2.49665,6.72,0
264,11/01/2024 23:00,103,ct,35.775,19.4681,-6.025,92.45,101805,1.5928325,4.92,0
265,12/01/2024 00:00,94,pa,30.72727273,14.29107273,-5.6,92.55,101760,0.9458035,4.08,0
266,12/01/2024 01:00,102,pa,29.4,16.89122,-5.6,95.3,101750,0.705619,2.4,0
267,12/01/2024 02:00,132,pa,26.31578947,14.6077,-4.6,94.25,101617.5,0.71073875,2.52,0
268,12/01/2024 03:00,392,pa,16.45945946,17.44028,-3.65,94.85,101417.5,0.32259295,1.68,0
269,12/01/2024 04:00,1498,pa,14.73684211,19.83922778,-3.6,95.05,101412.5,0.94448575,3.12,0
270,12/01/2024 05:00,2301,pa,7.325,14.376275,-2.825,93.2,101302.5,0.978289,3.6,0
271,12/01/2024 06:00,2561,pa,4.394736842,15.81845263,-1.325,88,101087.5,1.6371175,6.72,0
272,12/01/2024 07:00,2438,pa,4.65,11.484733,-0.75,86.275,100912.5,1.6411775,6.72,0
273,12/01/2024 08:00,2356,pa,9.076923077,19.83412632,-0.1,85.25,100762.5,0.84173375,3.84,0
274,12/01/2024 09:00,2391,pa,9.975,17.203445,0.475,83.675,100587.5,1.349913,6.12,0
275,12/01/2024 10:00,2539,pa,11.05,14.317345,0.966666667,83.1,100443.3333,2.303553333,7.68,0
276,12/01/2024 11:00,2629,pa,9.657894737,12.19924421,1.05,82.4,100290,3.09861,10.08,0
277,12/01/2024 12:00,2894,pa,8.95,12.69938,1.1,81.5,100212.5,2.4797825,6.96,0
278,12/01/2024 13:00,3012,pa,6.358974359,14.58740526,1.075,81.625,100157.5,2.614645,9,0
279,12/01/2024 14:00,3108,pa,7.794871795,18.076065,0.9,83.025,100220,1.99494,8.04,0
280,12/01/2024 15:00,2858,pa,8.846153846,16.54512105,0.675,84.55,100285,2.71334,7.68,0
281,12/01/2024 16:00,2467,pa,11.1,16.926805,0.675,85.7,100322.5,2.1232725,7.2,0
